id,status,dom,res,debt,goal,inv,lump,confidence
SP5-03440,deficit,none,0.00,0.00,0.00,0.00,2486064.30,4
SP5-03441,ok,goals+,0.00,0.00,15501.88,4782.38,47385.50,4
SP5-03442,ok,reserve,4908.20,0.00,0.00,0.00,0.00,4
SP5-03443,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03444,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03445,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03446,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03447,deficit,none,0.00,0.00,0.00,0.00,451250.92,4
SP5-03448,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03449,ok,reserve,37265.35,0.00,22573.27,2270.30,0.00,3
SP5-03450,ok,goals+,0.00,0.00,18692.50,2372.06,1022696.08,4
SP5-03451,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03452,ok,reserve,505049.08,88319.73,228507.71,19871.94,0.00,3
SP5-03453,ok,reserve,3801.72,0.00,2534.48,0.00,62412.51,4
SP5-03454,ok,reserve,35131.39,23420.92,0.00,0.00,0.00,4
SP5-03455,ok,goals+,0.00,244.93,0.00,367.40,490039.98,4
SP5-03456,ok,debt,0.00,7967.30,7967.30,0.00,19651.07,3
SP5-03457,ok,reserve,4170.76,0.00,0.00,0.00,0.00,4
SP5-03458,ok,goals+,0.00,0.00,4619.63,4960.83,499899.63,3
SP5-03459,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03460,ok,reserve,10264.22,0.00,6842.81,0.00,0.00,4
SP5-03461,ok,goals+,0.00,0.00,52257.77,5888.22,325462.17,5
SP5-03462,ok,reserve,3756.90,0.00,0.00,0.00,0.00,3
SP5-03463,ok,goals+,0.00,0.00,57066.12,0.00,734983.37,5
SP5-03464,ok,goals+,0.00,0.00,3773.99,0.00,37907748.13,4
SP5-03465,deficit,none,0.00,0.00,0.00,0.00,37681618.53,4
SP5-03466,ok,reserve,5258.40,3505.60,0.00,0.00,0.00,4
SP5-03467,ok,reserve,1202.00,0.00,0.00,0.00,0.00,4
SP5-03468,ok,reserve,9229.41,0.00,0.00,0.00,0.00,4
SP5-03469,ok,goals+,0.00,0.00,4419.90,1676.51,66196.66,4
SP5-03470,ok,goals+,0.00,0.00,3666.08,219.78,445216.71,5
SP5-03471,ok,goals+,0.00,0.00,3087531.60,2043652.87,22582352.39,5
SP5-03472,ok,goals+,47553.51,0.00,63307.03,0.00,0.00,4
SP5-03473,ok,reserve,0.60,0.00,0.40,0.00,0.00,4
SP5-03474,ok,goals+,0.00,0.00,5274.74,5237.49,355468.00,3
SP5-03475,ok,goals+,0.00,0.00,0.00,1379460.68,17716790.61,5
SP5-03476,ok,reserve,34385.27,18914.86,0.00,0.00,0.00,4
SP5-03477,deficit,none,0.00,0.00,0.00,0.00,166239.60,4
SP5-03478,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03479,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03480,deficit,none,0.00,0.00,0.00,0.00,384089.25,4
SP5-03481,deficit,none,0.00,0.00,0.00,0.00,52280.68,4
SP5-03482,ok,debt,10635.17,24815.39,0.00,0.00,59358.20,2
SP5-03483,ok,reserve,16342.91,10895.28,0.00,0.00,0.00,4
SP5-03484,ok,reserve,5453.10,0.00,3122.89,0.00,0.00,4
SP5-03485,deficit,none,0.00,0.00,0.00,0.00,131120.27,4
SP5-03486,ok,reserve,2496319.33,1664212.88,0.00,0.00,0.00,3
SP5-03487,ok,reserve,9493.95,0.00,6329.30,0.00,0.00,4
SP5-03488,ok,reserve,0.60,0.00,0.40,0.00,0.00,4
SP5-03489,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03490,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03491,ok,reserve,1840568.74,1227045.83,0.00,0.00,0.00,2
SP5-03492,deficit,none,0.00,0.00,0.00,0.00,2403562.82,4
SP5-03493,ok,goals+,0.00,0.00,668612.67,1200667.97,27137023.41,4
SP5-03494,ok,reserve,1035.90,690.60,0.00,0.00,0.00,3
SP5-03386,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03496,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03497,ok,reserve,5522.58,3681.72,0.00,0.00,0.00,2
SP5-03498,ok,reserve,10908.11,0.00,6938.97,333.10,0.00,4
SP5-03499,ok,debt,5237.61,12221.10,0.00,0.00,83894.19,3
SP5-03500,ok,reserve,3712.37,2474.91,0.00,0.00,0.00,4
SP5-03501,ok,goals+,0.00,0.00,8974.67,664.42,19057138.19,5
SP5-03502,ok,reserve,1001527.24,667684.83,0.00,0.00,0.00,3
SP5-03503,ok,goals+,0.00,0.00,1187.87,639.62,622082.10,4
SP5-03504,ok,debt,3513.01,8197.03,0.00,0.00,12512.19,2
SP5-03505,ok,debt,0.00,18444.19,18444.18,0.00,64279.54,3
SP5-03506,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03507,ok,reserve,1769762.96,1179841.97,0.00,0.00,0.00,2
SP5-03508,ok,goals+,0.00,0.00,23978.82,14371.69,5541631.93,5
SP5-03509,ok,reserve,7064.97,0.00,4709.98,0.00,0.00,4
SP5-03510,ok,goals+,0.00,0.00,90943.95,29734.26,701355.08,2
SP5-03511,ok,goals+,0.00,0.00,15041.01,5243.25,47385.50,4
SP5-03512,ok,goals+,0.00,0.00,10345.38,2762.16,1205768.96,4
SP5-03513,ok,reserve,6880.02,0.00,4586.68,0.00,0.00,3
SP5-03514,ok,debt,5913.78,13798.83,0.00,0.00,349387.55,3
SP5-03515,ok,reserve,74203.87,0.00,39514.88,9954.37,0.00,3
SP5-03516,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03517,ok,reserve,21049.85,986.65,12824.58,222.00,0.00,4
SP5-03518,deficit,none,0.00,0.00,0.00,0.00,451561.60,4
SP5-03519,ok,goals+,0.00,0.00,386389.16,29111.51,5313081.31,5
SP5-03520,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03521,ok,debt,8470.59,19764.70,0.00,0.00,33238.49,3
SP5-03522,ok,goals+,0.00,900181.59,2272869.90,202540.86,82834824.47,4
SP5-03523,ok,reserve,2965.76,1977.17,0.00,0.00,0.00,2
SP5-03524,ok,reserve,815799.21,0.00,192991.74,350874.40,0.00,4
SP5-03525,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03526,ok,reserve,8923.62,0.00,0.00,0.00,0.00,4
SP5-03527,ok,goals+,0.00,0.00,574761655.80,93396445.28,4799769478.58,2
SP5-03528,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03529,ok,reserve,33702.19,0.00,13990.14,0.00,0.00,4
SP5-03530,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03531,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03532,ok,reserve,4386.29,2924.19,0.00,0.00,0.00,2
SP5-03533,deficit,none,0.00,0.00,0.00,0.00,8294573.35,4
SP5-03534,ok,reserve,26197.13,17464.75,0.00,0.00,0.00,2
SP5-03535,ok,reserve,14501.14,0.00,0.00,0.00,0.00,4
SP5-03536,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03537,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03538,ok,reserve,2965.76,1977.17,0.00,0.00,0.00,2
SP5-03539,ok,reserve,6843.76,0.00,0.00,0.00,0.00,4
SP5-03540,ok,goals+,0.00,0.00,27533.19,17229.74,4994974.70,3
SP5-03541,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03542,deficit,none,0.00,0.00,0.00,0.00,1555420.42,4
SP5-03543,ok,debt,7920.90,18482.09,0.00,0.00,0.00,3
SP5-03544,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03545,ok,goals+,0.00,0.00,0.00,16811.90,273300.63,5
SP5-03546,deficit,none,0.00,0.00,0.00,0.00,1470046.70,4
SP5-03547,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03548,ok,debt,10521.69,24550.62,0.00,0.00,57391.07,2
SP5-03549,ok,reserve,1119769.55,746513.03,0.00,0.00,0.00,3
SP5-03550,ok,goals+,0.00,0.00,284377.45,307097.90,32530644.78,5
SP5-03551,ok,reserve,4695.25,0.00,3130.17,0.00,0.00,4
SP5-03552,deficit,none,0.00,0.00,0.00,0.00,6169443.93,4
SP5-03553,deficit,none,0.00,0.00,0.00,0.00,223071.68,4
SP5-03554,ok,reserve,5313.10,0.00,0.00,0.00,0.00,4
SP5-03555,ok,reserve,33406.84,0.00,0.00,0.00,0.00,4
SP5-03386,ok,reserve,13160.43,8773.62,0.00,0.00,0.00,2
SP5-03557,deficit,none,0.00,0.00,0.00,0.00,1094949.60,4
SP5-03558,ok,reserve,71463.58,12060.70,0.00,0.00,0.00,4
SP5-03559,ok,reserve,1439.77,0.00,0.00,0.00,0.00,3
SP5-03560,ok,goals+,0.00,44329.21,41273.02,36571.60,5256891.92,5
SP5-03561,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03562,ok,goals+,0.00,414.68,1817.67,155.51,119424.86,4
SP5-03563,ok,reserve,8389.70,5593.14,0.00,0.00,0.00,2
SP5-03564,ok,reserve,4856.47,0.00,0.00,0.00,0.00,4
SP5-03565,ok,reserve,3254.61,0.00,2169.74,0.00,10613.55,3
SP5-03566,ok,reserve,2920.68,1947.12,0.00,0.00,0.00,4
SP5-03567,ok,reserve,53131.00,0.00,0.00,0.00,0.00,4
SP5-03568,ok,reserve,2829.39,0.00,0.00,0.00,0.00,3
SP5-03569,ok,reserve,8504.78,0.00,5669.86,0.00,0.00,4
SP5-03570,ok,reserve,2213.24,1475.49,0.00,0.00,5298.57,3
SP5-03571,ok,goals+,0.00,0.00,5073.35,0.00,0.00,5
SP5-03394,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03573,ok,goals+,0.00,0.00,14644.68,2119.12,146757.78,4
SP5-03574,ok,goals+,0.00,0.00,0.00,22253.89,42291.82,5
SP5-03575,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03576,ok,goals+,0.00,0.00,1179347.21,119621.94,11050934.49,5
SP5-03577,ok,goals+,0.00,0.00,14944.62,2818.97,146757.78,4
SP5-03578,ok,debt,1984.55,4630.61,0.00,0.00,14863.12,4
SP5-03579,deficit,none,0.00,0.00,0.00,0.00,115264.88,4
SP5-03580,deficit,none,0.00,0.00,0.00,0.00,2455675.88,4
SP5-03581,ok,reserve,24041.81,0.00,0.00,0.00,0.00,4
SP5-03582,ok,reserve,9383.59,0.00,0.00,0.00,0.00,4
SP5-03583,ok,debt,2330.33,5437.43,0.00,0.00,0.00,3
SP5-03584,deficit,none,0.00,0.00,0.00,0.00,72005.16,4
SP5-03585,deficit,none,0.00,0.00,0.00,0.00,2194209.59,4
SP5-03586,deficit,none,0.00,0.00,0.00,0.00,33845295.00,4
SP5-03587,ok,debt,0.00,3869.41,0.00,3869.40,153608.04,4
SP5-03588,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03589,ok,reserve,32000.81,0.00,21108.76,225.11,0.00,4
SP5-03590,ok,reserve,6780.10,0.00,0.00,0.00,0.00,4
SP5-03591,ok,reserve,11233.69,2067.13,5421.99,0.00,68134.61,3
SP5-03592,deficit,none,0.00,0.00,0.00,0.00,401327.61,4
SP5-04756,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03594,ok,goals+,0.00,0.00,6134.40,7479.07,179168.08,5
SP5-03595,deficit,none,0.00,0.00,0.00,0.00,474232.54,4
SP5-03596,ok,reserve,36820.55,732.22,23375.48,439.33,0.00,4
SP5-03597,ok,reserve,10986.76,0.00,0.00,0.00,0.00,4
SP5-03598,ok,reserve,8441.13,0.00,0.00,0.00,0.00,4
SP5-03599,ok,reserve,1477120.46,0.00,739014.67,245732.30,0.00,4
SP5-03600,ok,reserve,1407876.70,938584.47,0.00,0.00,0.00,3
SP5-03601,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03602,deficit,none,0.00,0.00,0.00,0.00,9629199.11,4
SP5-03603,ok,goals+,0.00,25846.82,0.00,38770.22,6261.54,3
SP5-03604,ok,goals+,0.00,0.00,174357.27,136285.29,1740537.32,5
SP5-03605,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03606,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03607,ok,reserve,7916.97,0.00,5277.98,0.00,0.00,3
SP5-03608,deficit,none,0.00,0.00,0.00,0.00,843460.97,4
SP5-03609,ok,debt,7286.53,17001.90,0.00,0.00,17429.74,2
SP5-03610,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03611,ok,debt,1984.55,4630.61,0.00,0.00,14863.12,4
SP5-03612,ok,reserve,6892.42,0.00,0.00,0.00,0.00,4
SP5-03613,ok,reserve,59859.35,0.00,0.00,39906.24,0.00,4
SP5-03614,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03615,ok,reserve,86584.16,0.00,19980.18,37742.59,0.00,4
SP5-03616,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03617,ok,reserve,3865.11,0.00,0.00,0.00,0.00,3
SP5-03618,ok,reserve,6924.64,0.00,0.00,0.00,0.00,4
SP5-03619,ok,reserve,1242154.91,0.00,828103.27,0.00,0.00,4
SP5-03620,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03621,ok,reserve,4464.24,0.00,2976.16,0.00,0.00,4
SP5-03622,ok,reserve,20882.95,13921.96,0.00,0.00,0.00,2
SP5-03623,deficit,none,0.00,0.00,0.00,0.00,15650.13,4
SP5-03624,deficit,none,0.00,0.00,0.00,0.00,213396.65,4
SP5-03625,ok,goals+,0.00,1383.45,5306.18,1452.62,44143.79,4
SP5-03626,ok,reserve,20314.54,0.00,0.00,0.00,0.00,4
SP5-03615,ok,reserve,15963.72,0.00,9902.62,0.00,0.00,4
SP5-03628,ok,reserve,20882.95,13921.96,0.00,0.00,0.00,2
SP5-03629,deficit,none,0.00,0.00,0.00,0.00,230037.36,4
SP5-03630,ok,goals+,0.00,0.00,5703.26,0.00,78871.38,3
SP5-03631,ok,debt,216.51,505.18,0.00,0.00,3310.60,2
SP5-03632,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03633,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03634,ok,goals+,0.00,0.00,2159.68,0.00,1424830.67,4
SP5-03635,ok,reserve,816.35,0.00,0.00,0.00,0.00,3
SP5-03636,deficit,none,0.00,0.00,0.00,0.00,470643.20,4
SP5-03637,deficit,none,0.00,0.00,0.00,0.00,9301202.82,4
SP5-03638,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03639,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03640,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03641,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03642,ok,reserve,1804218.92,1202812.61,0.00,0.00,0.00,2
SP5-03643,ok,reserve,11860.25,0.00,5146.85,2759.99,0.00,4
SP5-03644,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03645,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03646,ok,goals+,0.00,0.00,28469.22,8654.75,64329.71,5
SP5-03647,ok,reserve,9213.03,6142.02,0.00,0.00,28764.94,3
SP5-03648,ok,reserve,163.76,0.00,0.00,0.00,0.00,4
SP5-03649,ok,goals+,0.00,0.00,14772.09,3074.06,253836.21,5
SP5-03650,deficit,none,0.00,0.00,0.00,0.00,87732.10,4
SP5-03651,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03652,ok,reserve,1394.57,929.71,0.00,0.00,0.00,2
SP5-03653,deficit,none,0.00,0.00,0.00,0.00,728999.63,4
SP5-03654,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03655,ok,reserve,52109.63,441.89,0.00,0.00,0.00,4
SP5-03656,deficit,none,0.00,0.00,0.00,0.00,7903.13,4
SP5-03657,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03658,ok,debt,0.00,240479.10,236365.36,4113.74,35257.23,3
SP5-03659,ok,reserve,20881.35,0.00,10833.61,3087.29,0.00,4
SP5-03660,ok,reserve,24806.75,9521.59,0.00,0.00,0.00,3
SP5-03661,ok,goals+,0.00,0.00,18699.59,4518.14,20590.80,5
SP5-03662,ok,goals+,0.00,0.00,9813.06,3625.00,34739.05,5
SP5-03663,ok,goals+,0.00,0.00,822860.31,203834.30,17071429.30,5
SP5-03664,ok,debt,0.00,34130.57,34130.56,0.00,41687.29,3
SP5-03665,ok,reserve,23962.04,0.00,0.00,15974.70,0.00,4
SP5-03666,deficit,none,0.00,0.00,0.00,0.00,1946866.54,4
SP5-03667,deficit,none,0.00,0.00,0.00,0.00,234162.34,4
SP5-03668,ok,reserve,3902.44,0.00,0.00,0.00,0.00,4
SP5-03669,ok,debt,0.00,7164.92,5731.93,1432.98,195036.70,2
SP5-03670,deficit,none,0.00,0.00,0.00,0.00,2845330.15,4
SP5-03671,deficit,none,0.00,0.00,0.00,0.00,7268.85,4
SP5-03672,ok,reserve,4657.12,3104.74,0.00,0.00,0.00,2
SP5-03673,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03674,deficit,none,0.00,0.00,0.00,0.00,10178.88,4
SP5-03675,ok,debt,2298.74,2771.79,0.00,0.00,2690.33,2
SP5-03676,ok,goals+,0.00,0.00,3126123.49,2061876.68,8467816.36,4
SP5-03677,ok,reserve,326387.54,0.00,0.00,217591.70,0.00,4
SP5-03678,ok,reserve,298.93,0.00,199.28,0.00,0.00,4
SP5-03679,ok,reserve,144575.36,26674.76,53703.96,16004.85,9538.63,2
SP5-03680,ok,debt,13499.88,18895.11,4056.64,1338.58,38172.94,3
SP5-03681,ok,debt,0.00,4548.27,4548.27,0.00,7148.25,3
SP5-03682,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03683,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03684,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03685,ok,reserve,28209.94,0.00,13868.07,4938.56,0.00,4
SP5-03686,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03615,ok,goals+,0.00,0.00,9342.51,0.00,637342.83,4
SP5-03688,deficit,none,0.00,0.00,0.00,0.00,56982.49,4
SP5-03689,ok,debt,4736.70,11052.30,0.00,0.00,53752.55,3
SP5-03690,deficit,none,0.00,0.00,0.00,0.00,994548.96,4
SP5-03691,deficit,none,0.00,0.00,0.00,0.00,2013496.53,4
SP5-03692,ok,reserve,8907.43,5938.28,0.00,0.00,0.00,2
SP5-03693,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03694,deficit,none,0.00,0.00,0.00,0.00,1871825.23,4
SP5-03695,ok,reserve,849.61,566.40,0.00,0.00,10257.12,3
SP5-03696,deficit,none,0.00,0.00,0.00,0.00,368087.28,4
SP5-03697,ok,reserve,4076.39,2717.60,0.00,0.00,0.00,4
SP5-03698,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03699,ok,goals+,0.00,0.00,7807.28,0.00,271302.54,4
SP5-03700,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03701,ok,goals+,0.00,0.00,195805.53,230440.95,23831485.87,5
SP5-03702,ok,reserve,1126.64,751.10,0.00,0.00,0.00,2
SP5-03703,ok,reserve,1374.94,0.00,916.62,0.00,0.00,3
SP5-03704,ok,goals+,9143.13,0.00,25949.78,3675.40,0.00,3
SP5-03705,ok,reserve,5136.02,3424.02,0.00,0.00,0.00,4
SP5-03706,ok,reserve,8474.29,0.00,5649.52,0.00,0.00,4
SP5-03707,ok,reserve,5052.41,1088.08,0.00,0.00,0.00,3
SP5-03708,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03709,deficit,none,0.00,0.00,0.00,0.00,9649913.60,4
SP5-03710,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03711,ok,goals+,0.00,0.00,47881.39,82471.34,816559.46,5
SP5-03712,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03713,ok,reserve,5989.10,0.00,3992.74,0.00,0.00,4
SP5-03714,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03715,ok,reserve,5461.81,0.00,128.48,0.00,0.00,4
SP5-03716,ok,reserve,47004.91,31336.60,0.00,0.00,0.00,2
SP5-03717,ok,reserve,19523.02,13015.35,0.00,0.00,50693.33,3
SP5-03718,ok,reserve,732.71,0.00,488.47,0.00,311699.87,3
SP5-03719,ok,goals+,0.00,0.00,2347421.56,0.00,26609140.59,5
SP5-03720,ok,reserve,1.00,0.00,0.00,0.00,0.00,4
SP5-03721,ok,reserve,6790.41,0.00,4526.94,0.00,0.00,4
SP5-03722,ok,reserve,6406.54,4271.03,0.00,0.00,77197.01,3
SP5-03723,ok,goals+,0.00,0.00,360366.37,102212.72,6170037.98,5
SP5-03724,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03725,ok,reserve,29494.20,0.00,0.00,0.00,0.00,3
SP5-03726,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03710,ok,reserve,4635.02,0.00,3090.02,0.00,87699.83,3
SP5-03728,deficit,none,0.00,0.00,0.00,0.00,31451.97,4
SP5-03729,ok,debt,2734.00,6379.32,0.00,0.00,0.00,3
SP5-03730,deficit,none,0.00,0.00,0.00,0.00,12076949.14,4
SP5-03731,ok,reserve,15284.20,0.00,10189.47,0.00,0.00,4
SP5-03732,deficit,none,0.00,0.00,0.00,0.00,89178.53,4
SP5-03733,ok,goals+,0.00,0.00,730.23,0.00,70728.55,5
SP5-03734,deficit,none,0.00,0.00,0.00,0.00,180829.82,4
SP5-03735,ok,reserve,7411.90,0.00,0.00,0.00,0.00,4
SP5-03736,ok,reserve,2860.99,0.00,0.00,1907.32,0.00,4
SP5-03737,ok,reserve,2067523.33,1378348.89,0.00,0.00,0.00,2
SP5-03738,ok,reserve,17596.43,11730.96,0.00,0.00,0.00,2
SP5-03739,ok,reserve,7255.87,0.00,4681.36,155.88,0.00,4
SP5-03740,ok,debt,0.00,5176.14,4429.10,747.04,17790.89,3
SP5-03741,deficit,none,0.00,0.00,0.00,0.00,5113260.39,4
SP5-03742,ok,reserve,29872.27,0.00,0.00,19914.85,0.00,4
SP5-03743,ok,reserve,4096.28,0.00,2730.85,0.00,0.00,3
SP5-03744,ok,reserve,36711.59,0.00,16176.32,3401.53,0.00,4
SP5-03745,ok,goals+,0.00,361814.39,3220428.65,379905.11,26783935.40,4
SP5-03746,ok,reserve,2467.63,1645.08,0.00,0.00,0.00,2
SP5-03747,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03748,deficit,none,0.00,0.00,0.00,0.00,113177.34,4
SP5-03749,ok,goals+,0.00,0.00,5445.49,1604.12,940605.69,4
SP5-03750,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03751,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03752,ok,goals+,0.00,0.00,340.83,0.00,119310.95,3
SP5-03753,ok,goals+,0.00,0.00,656997.71,567014.84,143734381.09,4
SP5-03754,ok,reserve,5156.65,3437.77,0.00,0.00,0.00,3
SP5-03755,ok,goals+,0.00,0.00,18217.69,5037.92,38693.23,4
SP5-03756,deficit,none,0.00,0.00,0.00,0.00,1984265.58,4
SP5-03757,ok,reserve,7123.09,726.54,0.00,0.00,0.00,3
SP5-03758,ok,reserve,23615.47,0.00,12196.00,3547.64,0.00,4
SP5-03759,ok,reserve,13280.56,0.00,0.00,0.00,0.00,4
SP5-03760,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03761,deficit,none,0.00,0.00,0.00,0.00,16181028.89,4
SP5-03762,ok,reserve,182.60,0.00,0.00,0.00,0.00,3
SP5-03763,ok,goals+,0.00,0.00,11796.95,1641.80,189524.24,5
SP5-03710,ok,reserve,33273.46,0.00,12226.65,0.00,0.00,4
SP5-03765,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03766,ok,reserve,5136.02,3424.02,0.00,0.00,0.00,4
SP5-03767,ok,reserve,75294.07,50196.04,0.00,0.00,6440.80,2
SP5-03768,deficit,none,0.00,0.00,0.00,0.00,7816571.26,4
SP5-03769,ok,reserve,3577.21,0.00,2384.80,0.00,0.00,4
SP5-03770,ok,goals+,0.00,0.00,240241.94,113931.30,37658325.27,4
SP5-03771,deficit,none,0.00,0.00,0.00,0.00,124535.28,4
SP5-03772,ok,reserve,117151.15,78100.77,0.00,0.00,0.00,2
SP5-03773,ok,reserve,12431.33,8287.56,0.00,0.00,0.00,2
SP5-03774,ok,reserve,3082810.60,587071.17,1688512.39,616424.73,0.00,4
SP5-03775,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03776,ok,goals+,0.00,0.00,2751549.48,809541.58,18904698.27,3
SP5-03777,ok,debt,7476.77,17445.79,0.00,0.00,8250.07,2
SP5-03778,ok,reserve,1749497.08,1166331.39,0.00,0.00,0.00,2
SP5-03779,ok,debt,0.00,5565.62,5565.62,0.00,80688.16,3
SP5-03780,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03781,ok,goals+,0.00,14455.19,13441.04,1014.16,169694.52,3
SP5-03782,ok,reserve,28006.14,0.00,0.00,0.00,0.00,4
SP5-03783,deficit,none,0.00,0.00,0.00,0.00,316401.80,4
SP5-03784,ok,goals+,0.00,0.00,3423860.41,873847.34,23598204.72,4
SP5-03785,ok,reserve,261655.63,174437.09,0.00,0.00,0.00,2
SP5-03786,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03787,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-03788,ok,goals+,0.00,0.00,276006.97,47425.93,2488745.64,4
SP5-03789,ok,goals+,0.00,309407.72,1244629.22,324878.11,18077847.05,4
SP5-03790,ok,goals+,0.00,1416532.71,1976158.80,531199.77,8401571.18,3
SP5-03791,ok,debt,0.00,144551.95,134410.38,10141.57,1696945.20,3
SP5-03792,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03793,ok,debt,0.00,8410.44,8410.43,0.00,25863.23,3
SP5-03794,ok,reserve,46234.90,30823.26,0.00,0.00,0.00,3
SP5-03795,ok,goals+,0.00,0.00,47.66,0.00,981757.00,4
SP5-03796,ok,goals+,0.00,0.00,0.00,7989.96,22743.56,4
SP5-03797,ok,debt,414.38,966.89,0.00,0.00,34232.36,2
SP5-03798,ok,reserve,8256.86,0.00,4023.67,1480.90,0.00,4
SP5-03544,ok,reserve,6985.66,4657.10,0.00,0.00,0.00,4
SP5-03800,ok,goals+,0.00,0.00,21425.06,16391.44,601503.32,4
SP5-03801,ok,reserve,24172.42,0.00,0.00,0.00,0.00,4
SP5-03802,ok,goals+,0.00,0.00,0.00,9540.55,449054.58,4
SP5-03803,deficit,none,0.00,0.00,0.00,0.00,1547905.86,4
SP5-03804,ok,debt,5816.36,13571.51,0.00,0.00,36426.90,2
SP5-03805,ok,goals+,0.00,0.00,8476.68,2245.51,638534.59,4
SP5-03806,ok,goals+,0.00,0.00,983787.44,137848.05,8462665.60,3
SP5-03807,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-03808,ok,reserve,31159.33,0.00,0.00,20772.89,0.00,4
SP5-03809,ok,none,0.00,0.00,0.00,0.00,11072.70,5
SP5-03810,ok,reserve,2750.02,0.00,1833.35,0.00,14382.44,5
SP5-03811,ok,reserve,15548.31,0.00,3048.08,0.00,0.00,4
SP5-03812,deficit,none,0.00,0.00,0.00,0.00,251222.11,4
