id,status,dom,res,debt,goal,inv,lump
SP3-02791,ok,debt,6939,7808,2602,0,0
SP3-02792,deficit,none,0,0,0,0,361260
SP3-02793,ok,reserve,1418,0,945,0,0
SP3-02794,deficit,none,0,0,0,0,149634
SP3-02795,deficit,none,0,0,0,0,572354
SP3-02796,ok,reserve,3506,0,648,1689,149274
SP3-02797,deficit,none,0,0,0,0,0
SP3-02798,deficit,none,0,0,0,0,0
SP3-02799,deficit,none,0,0,0,0,0
SP3-02800,ok,debt,8674,22556,3469,0,0
SP3-02801,ok,goals+,0,0,40609,0,919595
SP3-02802,ok,debt,1358,3532,543,0,622717
SP3-02803,ok,reserve,6548,0,4365,0,0
SP3-02804,ok,goals+,0,0,21858,689,0
SP3-02805,deficit,none,0,0,0,0,35810
SP3-02806,deficit,none,0,0,0,0,847093
SP3-02807,ok,debt,795,2067,318,0,0
SP3-02808,deficit,none,0,0,0,0,0
SP3-02809,deficit,none,0,0,0,0,21402
SP3-02810,ok,debt,690,1797,0,276,0
SP3-02811,deficit,none,0,0,0,0,1003806
SP3-02812,deficit,none,0,0,0,0,1263871
SP3-02813,ok,debt,252,656,100,0,20340
SP3-02814,ok,debt,4774,5373,1790,0,0
SP3-02815,deficit,none,0,0,0,0,0
SP3-02816,ok,debt,4370,11362,1748,0,38729
SP3-02817,ok,debt,1647,3482,0,1462,179016
SP3-02818,deficit,none,0,0,0,0,205888
SP3-02819,deficit,none,0,0,0,0,64219
SP3-02820,ok,debt,1267,3296,0,506,0
SP3-02821,ok,debt,1564,4068,625,0,0
SP3-02822,deficit,none,0,0,0,0,1981230
SP3-02823,invalid,none,0,0,0,0,0
SP3-02824,ok,debt,3490,9076,1396,0,0
SP3-02825,ok,debt,962,2503,384,0,0
SP3-02826,ok,goals+,0,0,88272,0,18212514
SP3-02827,deficit,none,0,0,0,0,313813
SP3-02828,ok,debt,1896,4933,758,0,0
SP3-02829,deficit,none,0,0,0,0,0
SP3-02830,ok,reserve,4207,0,2804,0,33927
SP3-02831,deficit,none,0,0,0,0,368715
SP3-02832,deficit,none,0,0,0,0,6739408
SP3-02833,ok,debt,7460,19398,2586,397,110319
SP3-02834,ok,reserve,40936,0,21727,5563,0
SP3-02835,ok,debt,22885,59503,9154,0,0
SP3-02836,ok,debt,2598,2924,974,0,0
SP3-02837,ok,reserve,11388,0,7592,0,0
SP3-02838,ok,debt,3558,9254,1423,0,0
SP3-02839,deficit,none,0,0,0,0,0
SP3-02840,ok,reserve,7175,0,0,4782,0
SP3-02841,ok,reserve,15616,0,2217,8193,0
SP3-02842,invalid,none,0,0,0,0,0
SP3-02843,ok,reserve,16298,0,6642,4222,0
SP3-02844,ok,reserve,8638,0,0,5758,0
SP3-02845,ok,debt,2207,5739,882,0,0
SP3-02846,ok,reserve,12972,0,0,8647,0
SP3-02847,ok,debt,1206,3138,482,0,0
SP3-02848,ok,debt,75912,197372,30364,0,0
SP3-02849,ok,goals+,0,0,23681,3807,0
SP3-02850,invalid,none,0,0,0,0,0
SP3-02851,deficit,none,0,0,0,0,304655
SP3-02852,deficit,none,0,0,0,0,8273697
SP3-02853,deficit,none,0,0,0,0,0
SP3-02854,ok,debt,13294,34568,5317,0,0
SP3-02855,ok,debt,26276,29562,9853,0,0
SP3-02856,deficit,none,0,0,0,0,0
SP3-02857,ok,debt,4088,10631,1635,0,0
SP3-02858,ok,goals+,0,0,47911,0,2950034
SP3-02859,ok,reserve,13466,0,8623,353,0
SP3-02860,ok,reserve,4097,0,2731,0,301215
SP3-02861,ok,debt,52545,136618,19468,1549,180604
SP3-02862,ok,debt,864,2248,345,0,521137
SP3-02863,ok,debt,6149,6919,0,2306,0
SP3-02864,deficit,none,0,0,0,0,1901091
SP3-02865,ok,debt,841,2187,0,336,19438
SP3-02866,deficit,none,0,0,0,0,0
SP3-02867,ok,debt,7948,20667,3179,0,117606
SP3-02868,ok,goals+,0,0,253,15496,294440
SP3-02869,ok,debt,1119,2911,447,0,0
SP3-02870,deficit,none,0,0,0,0,3925201
SP3-02871,ok,none,0,0,0,0,0
SP3-02872,deficit,none,0,0,0,0,0
SP3-02873,deficit,none,0,0,0,0,348132
SP3-02874,ok,goals+,0,0,32089,6305,221699
SP3-02875,deficit,none,0,0,0,0,0
SP3-02876,deficit,none,0,0,0,0,0
SP3-02877,deficit,none,0,0,0,0,0
SP3-02878,deficit,none,0,0,0,0,15425
SP3-02879,deficit,none,0,0,0,0,0
SP3-02880,ok,goals+,0,0,40454,0,428120
SP3-02881,ok,debt,1050,2731,420,0,0
SP3-02882,ok,goals+,0,0,80051,125242,2985514
SP3-02883,ok,reserve,17386,0,787,10802,0
SP3-02884,ok,reserve,1145,0,0,763,0
SP3-02885,ok,debt,3151,8194,1260,0,0
SP3-02886,ok,debt,4601,11966,1840,0,0
SP3-02887,ok,goals+,5965,0,0,24993,0
SP3-02888,ok,debt,3490,9076,1396,0,0
SP3-02889,invalid,none,0,0,0,0,0
SP3-02890,deficit,none,0,0,0,0,219817
SP3-02891,deficit,none,0,0,0,0,0
SP3-02892,ok,debt,3747,9744,1499,0,0
SP3-02893,ok,debt,3540,3984,1327,0,0
SP3-02894,ok,debt,1623,1828,0,608,4050546
SP3-02895,ok,reserve,5167,0,3444,0,0
SP3-02896,ok,debt,6360,16539,2544,0,0
SP3-02897,ok,debt,1939,5043,775,0,64253
SP3-02898,deficit,none,0,0,0,0,2381328
SP3-02899,deficit,none,0,0,0,0,409865
SP3-02900,ok,goals+,0,0,477202,0,14301205
SP3-02901,deficit,none,0,0,0,0,69913
SP3-02902,ok,goals+,0,0,1369,16155,63098
SP3-02903,ok,debt,4756,5353,1330,453,0
SP3-02904,ok,debt,20698,53817,8279,0,0
SP3-02905,ok,reserve,4773,0,3181,0,336396
SP3-02906,deficit,none,0,0,0,0,284376
SP3-02907,ok,debt,1330,3461,532,0,0
SP3-02908,deficit,none,0,0,0,0,15814
SP3-02909,ok,debt,106,277,42,0,0
SP3-02910,ok,debt,1257,3271,503,0,770404
SP3-02911,ok,goals+,0,0,7471,75768,166977
SP3-02912,ok,debt,6320,16435,2528,0,191244
SP3-02913,ok,reserve,6118,0,4078,0,0
SP3-02914,ok,goals+,0,0,20930,16253,343427
SP3-02915,ok,debt,1245,3237,498,0,31641
SP3-02916,ok,debt,12329,32058,4807,124,492389
SP3-02917,ok,debt,1687,4388,0,675,0
SP3-02918,ok,goals+,0,0,7807,463020,1874145
SP3-02919,ok,reserve,6176,0,1000,3117,0
SP3-02920,deficit,none,0,0,0,0,261799
SP3-02921,ok,debt,5731,14903,2292,0,0
SP3-02922,ok,goals+,0,0,5510,21400,914710
SP3-02923,invalid,none,0,0,0,0,0
SP3-02924,deficit,none,0,0,0,0,133019
SP3-02925,ok,debt,4679,12166,1871,0,0
SP3-02926,ok,debt,17879,20115,6704,0,437524
SP3-02927,ok,debt,3235,8413,1294,0,0
SP3-02928,ok,reserve,4602,0,0,3068,0
SP3-02929,ok,debt,2872,7469,1149,0,167016
SP3-02930,invalid,none,0,0,0,0,0
SP3-02931,deficit,none,0,0,0,0,2895608
SP3-02932,ok,goals+,0,0,58520,32750,1555078
SP3-02933,deficit,none,0,0,0,0,24869
SP3-02934,deficit,none,0,0,0,0,55068
SP3-02935,ok,debt,1932,5026,0,773,23644
SP3-02936,ok,debt,2625,6827,1050,0,0
SP3-02937,ok,goals+,0,12590,15389,0,1338367
SP3-02938,deficit,none,0,0,0,0,0
SP3-02939,deficit,none,0,0,0,0,0
SP3-02940,ok,goals+,0,0,35429,0,5136055
SP3-02941,ok,goals+,0,0,4473,1235,530835
SP3-02942,deficit,none,0,0,0,0,0
SP3-02943,ok,reserve,12593,0,0,8394,0
SP3-02944,ok,reserve,10832,0,0,7220,0
SP3-02945,deficit,none,0,0,0,0,234416
SP3-02946,ok,debt,2697,7014,1078,0,34932
SP3-02947,deficit,none,0,0,0,0,1487060
SP3-02948,ok,debt,2473,6431,989,0,0
SP3-02949,ok,reserve,209356,0,139571,0,0
SP3-02950,ok,debt,2508,2823,940,0,0
SP3-02951,ok,debt,20673,23258,4491,3261,0
SP3-02952,ok,debt,6698,17418,2679,0,298074
SP3-02953,deficit,none,0,0,0,0,0
SP3-02954,ok,debt,1687,4387,674,0,15406
SP3-02955,ok,reserve,181856,0,3953,117284,3107518
SP3-02956,deficit,none,0,0,0,0,327440
SP3-02957,ok,debt,994,2585,397,0,123965
SP3-02958,ok,debt,1790,4657,716,0,0
SP3-02959,invalid,none,0,0,0,0,0
SP3-02960,ok,debt,25385,66001,10154,0,6480459
SP3-02961,ok,goals+,0,0,0,44472,157895
SP3-02962,ok,reserve,1702,0,658,475,0
SP3-02963,ok,goals+,14038,0,9470,34837,0
SP3-02964,ok,debt,2033,5287,0,813,441600
SP3-02965,ok,reserve,11590,0,7726,0,327112
SP3-02966,ok,reserve,4821,0,3213,0,0
SP3-02967,deficit,none,0,0,0,0,0
SP3-02968,deficit,none,0,0,0,0,343069
SP3-02969,deficit,none,0,0,0,0,17466263
SP3-02970,ok,debt,882,2295,353,0,0
SP3-02971,ok,reserve,65334,0,0,43556,0
SP3-02972,ok,debt,1939,5043,775,0,65385
SP3-02973,deficit,none,0,0,0,0,0
SP3-02974,deficit,none,0,0,0,0,0
SP3-02975,ok,debt,4813,45696,2045,17746,112201
SP3-02976,ok,reserve,4340,0,0,2893,0
SP3-02977,ok,debt,592,1541,237,0,0
SP3-02978,ok,debt,4019,10453,1607,0,21541
SP3-02979,ok,goals+,0,0,6724,0,0
SP3-02980,ok,debt,7350,19110,0,2940,162483
SP3-02981,deficit,none,0,0,0,0,9214827
SP3-02982,ok,reserve,2440,0,1626,0,179465
SP3-02983,ok,reserve,3524,0,1467,881,0
SP3-02984,ok,debt,1538,4000,615,0,0
SP3-02985,deficit,none,0,0,0,0,10823954
SP3-02986,deficit,none,0,0,0,0,0
SP3-02987,ok,debt,705,1835,282,0,0
SP3-02988,ok,none,0,0,0,0,363575
SP3-02989,ok,debt,7055,18343,2822,0,0
SP3-02990,ok,goals+,0,0,92405,47631,2746203
SP3-02991,deficit,none,0,0,0,0,330005
SP3-02992,ok,debt,4205,10935,1682,0,276154
SP3-02993,ok,debt,2296,5973,918,0,192437
SP3-02994,deficit,none,0,0,0,0,0
SP3-02995,ok,goals+,0,0,0,5132,482623
SP3-02996,deficit,none,0,0,0,0,1054472
SP3-02997,deficit,none,0,0,0,0,1920609
SP3-02998,deficit,none,0,0,0,0,0
SP3-02999,invalid,none,0,0,0,0,0
SP3-03000,deficit,none,0,0,0,0,155529
SP3-03001,ok,reserve,3548,0,2365,0,0
SP3-03002,deficit,none,0,0,0,0,482227
SP3-03003,ok,goals+,0,0,6516,133452,351577
SP3-03004,ok,reserve,34318,0,2232,20645,0
SP3-03005,deficit,none,0,0,0,0,1123136
SP3-03006,ok,goals+,0,0,2592,9472,0
SP3-03007,ok,debt,136,354,54,0,0
SP3-03008,ok,debt,23624,61423,9449,0,856816
SP3-03009,ok,reserve,13338,0,3696,5195,0
SP3-03010,deficit,none,0,0,0,0,1464511
SP3-03011,ok,debt,2977,7743,1191,0,0
SP3-03012,ok,reserve,19039,0,3167,9524,0
SP3-03013,ok,debt,0,3869,0,1657,31372
SP3-03014,invalid,none,0,0,0,0,0
SP3-03015,deficit,none,0,0,0,0,0
SP3-03016,ok,debt,2566,6673,1026,0,47028
SP3-03017,deficit,none,0,0,0,0,168877
SP3-03018,ok,reserve,4817,0,3211,0,0
SP3-03019,ok,debt,3019,7852,1207,0,0
SP3-03020,ok,debt,9910,11151,3716,0,0
SP3-03021,ok,debt,770,2002,0,308,0
SP3-03022,ok,goals+,0,0,146359968,0,1783175042
SP3-03023,deficit,none,0,0,0,0,0
SP3-03024,deficit,none,0,0,0,0,67349
SP3-03025,invalid,none,0,0,0,0,0
SP3-03026,ok,reserve,38675,0,5105,20677,0
SP3-03027,deficit,none,0,0,0,0,338676
SP3-03028,deficit,none,0,0,0,0,0
SP3-03029,ok,debt,658,1713,263,0,242125
SP3-03030,deficit,none,0,0,0,0,0
SP3-03031,ok,debt,4390,4941,610,1036,0
SP3-03032,deficit,none,0,0,0,0,0
SP3-03033,ok,debt,10153651,11422859,3807619,0,168458402
SP3-03034,ok,goals+,0,0,890,0,236763
SP3-03035,ok,goals+,0,0,14629,0,1300450
SP3-03036,invalid,none,0,0,0,0,0
SP3-03037,ok,goals+,0,0,1837,2549,0
SP3-03038,deficit,none,0,0,0,0,96160
SP3-03039,ok,debt,8552,9622,0,3207,0
SP3-03040,deficit,none,0,0,0,0,652115
SP3-03041,ok,debt,892,2320,356,0,12996
SP3-03042,ok,debt,2000,5202,0,800,0
SP3-03043,deficit,none,0,0,0,0,0
SP3-03044,deficit,none,0,0,0,0,13384314
SP3-03045,deficit,none,0,0,0,0,250461
SP3-03046,deficit,none,0,0,0,0,1054333
SP3-03047,ok,goals+,0,0,0,40720,99544
SP3-03048,deficit,none,0,0,0,0,0
SP3-03049,deficit,none,0,0,0,0,57622
SP3-03050,deficit,none,0,0,0,0,0
SP3-03051,invalid,none,0,0,0,0,0
SP3-03052,ok,goals+,0,0,72846445,101194161,1718021833
SP3-03053,ok,reserve,17483,0,9246,2408,0
SP3-03054,ok,reserve,19784,0,7060,6128,0
SP3-03055,deficit,none,0,0,0,0,715772
SP3-03056,deficit,none,0,0,0,0,262647
SP3-03057,deficit,none,0,0,0,0,156914
SP3-03058,invalid,none,0,0,0,0,0
SP3-03059,ok,debt,8635,22452,3454,0,410289
SP3-03060,deficit,none,0,0,0,0,0
SP3-03061,ok,debt,1640,4267,0,656,0
SP3-03062,deficit,none,0,0,0,0,577391
SP3-03063,ok,reserve,2950,0,1966,0,0
SP3-03064,deficit,none,0,0,0,0,0
SP3-03065,ok,debt,1791,4657,716,0,0
SP3-03066,ok,reserve,34173,0,9785,12995,0
SP3-03067,ok,debt,8992,23382,3597,0,410289
SP3-03068,ok,reserve,17928,0,11952,0,0
SP3-03069,ok,debt,4883,12698,1953,0,0
SP3-03070,ok,debt,6,16,2,0,0
SP3-03071,deficit,none,0,0,0,0,0
SP3-03072,deficit,none,0,0,0,0,0
SP3-03073,deficit,none,0,0,0,0,4711551
SP3-03074,ok,debt,11952,13446,4482,0,0
SP3-03075,ok,goals+,0,0,3563,9639,88385
SP3-03076,ok,goals+,0,0,140331,0,5771598
SP3-03077,ok,debt,547,1424,218,0,24834
SP3-05718,invalid,none,0,0,0,0,0
SP3-03079,deficit,none,0,0,0,0,60416
SP3-03080,ok,debt,3442,8950,1376,0,32584
SP3-03081,invalid,none,0,0,0,0,0
SP3-03082,ok,goals+,0,0,1080,2118,114532
SP3-03083,ok,debt,1654,4303,661,0,222465
SP3-03084,ok,goals+,0,0,962,2236,114532
SP3-03085,deficit,none,0,0,0,0,1158054
SP3-03086,deficit,none,0,0,0,0,0
SP3-03087,deficit,none,0,0,0,0,0
SP3-03088,ok,reserve,5523,0,3681,0,0
SP3-03089,deficit,none,0,0,0,0,0
SP3-03090,deficit,none,0,0,0,0,0
SP3-03091,deficit,none,0,0,0,0,11674750
SP3-03092,ok,goals+,0,0,2429,190860,0
SP3-03093,ok,goals+,0,0,7923,14059,56941
SP3-03094,deficit,none,0,0,0,0,0
SP3-03095,deficit,none,0,0,0,0,0
SP3-03096,deficit,none,0,0,0,0,104132
SP3-03097,ok,debt,60,156,24,0,0
SP3-03098,ok,reserve,21105,0,0,14070,0
SP3-03099,ok,debt,27257,70870,10903,0,0
SP3-03100,ok,debt,5792,15062,0,2317,0
SP3-03101,ok,debt,2445,6359,360,617,85441
SP3-03102,deficit,none,0,0,0,0,136998
SP3-03103,ok,reserve,2007,0,1337,0,0
SP3-03104,ok,debt,0,16448,7049,0,120672
SP3-03105,ok,debt,8995,23388,3598,0,0
SP3-03106,deficit,none,0,0,0,0,0
SP3-03107,ok,debt,1462,3804,585,0,0
SP3-03108,deficit,none,0,0,0,0,138505
SP3-03109,deficit,none,0,0,0,0,0
SP3-03110,ok,debt,9461,24602,3784,0,259132
SP3-03111,ok,debt,186,485,74,0,146211
SP3-03112,ok,goals+,0,0,793,0,1002736
SP3-03113,ok,goals+,0,0,12627,50139,0
SP3-03114,ok,debt,0,16448,7049,0,123637
SP3-03115,ok,goals+,0,0,85424,11262,0
SP3-03116,ok,debt,3540,3984,1327,0,0
SP3-03117,ok,debt,4860,5468,1822,0,0
SP3-03118,ok,debt,2381,6191,952,0,0
SP3-03119,ok,goals+,0,0,7462,0,1970522
SP3-03120,deficit,none,0,0,0,0,1628574
SP3-03121,deficit,none,0,0,0,0,0
SP3-03122,ok,debt,1715,4460,686,0,131327
SP3-03123,deficit,none,0,0,0,0,611699
SP3-03124,deficit,none,0,0,0,0,562294
SP3-03125,deficit,none,0,0,0,0,1006890
SP3-03126,ok,debt,3884,10102,1553,0,46084
SP3-03127,ok,debt,0,31503,13501,0,2020017
SP3-03128,ok,reserve,36498,0,24331,0,0
SP3-03129,ok,debt,1095,2847,438,0,0
SP3-03130,deficit,none,0,0,0,0,3686469
SP3-03131,ok,debt,23812,61912,9524,0,0
SP3-03132,deficit,none,0,0,0,0,8237403
SP3-03133,invalid,none,0,0,0,0,0
SP3-03134,ok,reserve,90997,0,22291,38372,0
SP3-03135,ok,goals+,0,0,1036,9383,447422
SP3-03136,ok,reserve,4063,0,2709,0,0
SP3-03137,ok,debt,1294,3366,517,0,0
SP3-03138,invalid,none,0,0,0,0,0
SP3-03139,ok,debt,4949,12870,1979,0,0
SP3-03140,ok,reserve,9671,0,0,6447,0
SP3-03141,deficit,none,0,0,0,0,2560668
SP3-03142,ok,reserve,3221,0,243,1904,18846
SP3-03143,deficit,none,0,0,0,0,0
SP3-03144,ok,goals+,0,0,8184,118635,768478
SP3-03145,ok,debt,0,14,2,0,36053
SP3-03146,deficit,none,0,0,0,0,441706
SP3-03147,ok,goals+,0,0,0,85611,5745834
SP3-03148,deficit,none,0,0,0,0,0
SP3-04998,invalid,none,0,0,0,0,0
SP3-03150,ok,debt,1795,4669,718,0,255788
SP3-03151,ok,debt,2253,5860,901,0,0
SP3-03152,deficit,none,0,0,0,0,0
SP3-03153,ok,goals+,0,0,1036,10608,447422
SP3-03154,ok,debt,8216,9245,3081,0,188424
SP3-03155,deficit,none,0,0,0,0,0
SP3-03156,ok,debt,2482,6455,993,0,1095492
SP3-03157,deficit,none,0,0,0,0,118020
SP3-03158,ok,debt,1364,3548,545,0,36723
SP3-03159,deficit,none,0,0,0,0,0
SP3-03160,ok,debt,697,1814,279,0,45775
SP3-03161,ok,goals+,0,0,17116,11017,0
SP3-03162,deficit,none,0,0,0,0,155073
SP3-03163,ok,reserve,1949,0,1299,0,0
SP3-03164,ok,goals+,0,0,6972,0,240201
SP3-03165,ok,goals+,0,0,0,50276,589261
SP3-03166,deficit,none,0,0,0,0,0
SP3-03167,deficit,none,0,0,0,0,0
SP3-03168,ok,reserve,2896,0,1930,0,0
SP3-03169,ok,debt,5695,14810,2278,0,27308
SP3-03170,ok,debt,1364,3548,545,0,36723
SP3-03171,ok,debt,5068,13178,2027,0,0
SP3-03172,ok,reserve,8995,0,0,5997,38317
SP3-03173,ok,goals+,0,0,6191,4954,0
SP3-03174,deficit,none,0,0,0,0,111482
SP3-03175,ok,reserve,1509,0,0,1006,17471
SP3-03176,ok,goals+,0,0,13610,2101,682661
SP3-03177,ok,debt,2621,6817,1048,0,281789
SP3-03178,ok,debt,68,179,27,0,18004
SP3-03179,ok,debt,2734,7109,1093,0,0
SP3-03180,deficit,none,0,0,0,0,40690
SP3-03181,ok,debt,22416,58283,8966,0,0
SP3-03182,deficit,none,0,0,0,0,0
SP3-03183,ok,debt,1795,4668,718,0,0
SP3-03184,ok,goals+,0,0,9562,46456,915893
SP3-03185,ok,reserve,68329,0,45553,0,0
SP3-03186,deficit,none,0,0,0,0,133801
SP3-03187,ok,reserve,26722,0,0,17815,0
SP3-03188,ok,reserve,24985,0,0,16656,0
SP3-03189,ok,goals+,0,0,24326,0,1111922
SP3-03190,ok,goals+,0,0,5255,5890,0
SP3-03191,deficit,none,0,0,0,0,0
SP3-03192,ok,goals+,0,0,8484,39893,989173
SP3-03193,ok,debt,4037,10498,1615,0,0
SP3-03194,ok,debt,4974,12933,1989,0,0
SP3-03195,ok,debt,1924,5006,0,769,0
SP3-03196,ok,debt,299,779,119,0,11330
SP3-03197,ok,debt,3778,9825,1511,0,0
SP3-03198,deficit,none,0,0,0,0,0
SP3-03199,ok,debt,3325,8646,1330,0,449622
SP3-03200,ok,goals+,0,0,3292,5658,0
SP3-03201,ok,goals+,0,0,41567,27626,87328
SP3-03202,ok,debt,299,779,119,0,11932
SP3-03203,ok,goals+,0,0,18862,0,242834
SP3-03204,deficit,none,0,0,0,0,7826204
SP3-03205,ok,debt,36663,95326,0,14665,6359263
SP3-03206,ok,debt,7396,19231,0,2958,0
SP3-03207,ok,debt,1161,3019,464,0,0
SP3-03208,deficit,none,0,0,0,0,6989841
SP3-03209,deficit,none,0,0,0,0,0
SP3-03210,ok,debt,14741,38329,0,5896,0
SP3-03211,ok,reserve,45241,0,15821,14338,0
SP3-03212,ok,goals+,0,0,18533,36707,215588
SP3-03213,deficit,none,0,0,0,0,0
SP3-03214,ok,goals+,0,0,614,0,374180
SP3-03215,ok,debt,0,77605150,33259350,0,672801704
SP3-03216,ok,debt,831,2163,332,0,0
SP3-03217,ok,debt,3192,8301,1276,0,0
SP3-03218,ok,debt,3923,10202,1569,0,0
SP3-03219,ok,reserve,27587,0,18390,0,0
SP3-03220,ok,debt,12773,33212,5109,0,198004
SP3-03221,ok,debt,548,1427,219,0,1545785
SP3-03222,deficit,none,0,0,0,0,72366
SP3-03223,deficit,none,0,0,0,0,492835
SP3-03224,ok,debt,9636,25055,0,3854,17529
SP3-03225,deficit,none,0,0,0,0,0
SP3-03226,ok,debt,3007,7820,1203,0,73462
SP3-03227,ok,goals+,0,0,126843,0,0
SP3-03228,ok,goals+,0,0,7603,0,0
SP3-03229,ok,reserve,21535,0,14356,0,0
SP3-03230,ok,debt,22153,57600,8861,0,0
SP3-03231,ok,debt,135867,285177,64897,57528,0
SP3-03232,deficit,none,0,0,0,0,0
SP3-03233,deficit,none,0,0,0,0,0
SP3-03234,deficit,none,0,0,0,0,1490841
SP3-03235,ok,debt,4612,11992,1844,0,190025
SP3-03236,ok,debt,1347,3505,539,0,82612
SP3-03237,deficit,none,0,0,0,0,0
SP3-03238,ok,reserve,528,0,0,351,0
SP3-03239,ok,none,0,0,0,0,0
SP3-03240,invalid,none,0,0,0,0,0
SP3-03241,ok,debt,8317,21626,3326,0,23897
SP3-03242,invalid,none,0,0,0,0,0
SP3-03243,ok,goals+,0,0,21946,157504,0
SP3-03244,ok,goals+,0,0,27515,16434,290128
SP3-03245,invalid,none,0,0,0,0,0
SP3-03246,ok,debt,1046,2723,418,0,39652
SP3-03247,ok,debt,150,392,60,0,0
SP3-03248,deficit,none,0,0,0,0,72523
SP3-03249,ok,goals+,0,0,0,11846,184516
SP3-03250,deficit,none,0,0,0,0,0
SP3-03251,ok,debt,3030,7878,1212,0,0
SP3-03252,ok,debt,10748,27948,1000,3299,232052
SP3-03253,ok,reserve,5622,0,3748,0,0
SP3-03254,deficit,none,0,0,0,0,1040447
SP3-03255,ok,debt,163,425,65,0,0
SP3-03256,ok,debt,3436,8935,1374,0,14716
SP3-03257,deficit,none,0,0,0,0,321480
SP3-03258,ok,reserve,14419,0,9613,0,0
SP3-03259,ok,reserve,11763,0,5281,2560,0
SP3-03260,ok,reserve,10924,0,3094,4186,0
SP3-03261,ok,reserve,22241,0,14827,0,0
SP3-03262,deficit,none,0,0,0,0,341127
SP3-03263,deficit,none,0,0,0,0,0
SP3-03264,deficit,none,0,0,0,0,39983
SP3-03265,invalid,none,0,0,0,0,0
SP3-03266,ok,goals+,0,0,0,56531,726347
SP3-03267,deficit,none,0,0,0,0,0
SP3-03268,deficit,none,0,0,0,0,31195
SP3-03269,ok,debt,128,334,51,0,273180
SP3-03270,ok,debt,4974,12935,1738,251,0
SP3-03271,ok,goals+,0,0,57980,22054,1402867
SP3-03272,ok,debt,2094,5445,837,0,20869
SP3-03273,deficit,none,0,0,0,0,1123155
SP3-03274,ok,goals+,0,0,0,38822,1261668
SP3-03275,invalid,none,0,0,0,0,0
SP3-03276,deficit,none,0,0,0,0,818678
SP3-03277,deficit,none,0,0,0,0,3548513
SP3-03278,deficit,none,0,0,0,0,0
SP3-03279,ok,goals+,0,0,86699,222692,0
SP3-03280,deficit,none,0,0,0,0,0
SP3-03281,ok,debt,0,16563,7098,0,109915
SP3-03282,ok,debt,275,717,110,0,92473
SP3-03283,invalid,none,0,0,0,0,0
SP3-03284,deficit,none,0,0,0,0,4764967
SP3-03285,ok,debt,2623,6823,1049,0,0
SP3-03286,ok,reserve,19548,0,6219,6812,0
SP3-03287,deficit,none,0,0,0,0,475355
SP3-03288,ok,reserve,11541,0,0,7693,0
SP3-03289,ok,debt,13223,34380,5289,0,254172
SP3-03290,ok,debt,6249,16250,1000,1499,0
SP3-03291,ok,reserve,178664,0,119108,0,0
SP3-03292,deficit,none,0,0,0,0,0
SP3-03293,ok,reserve,7082,0,4720,0,29477
SP3-03294,deficit,none,0,0,0,0,0
SP3-03295,ok,debt,4183,9728,2823,0,36719
SP3-03296,deficit,none,0,0,0,0,1920771
SP3-03297,ok,reserve,8795,0,2927,2934,0
SP3-03298,ok,reserve,5697,0,3798,0,0
SP3-03299,deficit,none,0,0,0,0,1443026
SP3-03300,ok,debt,3286,8546,1314,0,0
SP3-03301,deficit,none,0,0,0,0,0
SP3-03302,deficit,none,0,0,0,0,2196156
SP3-03303,ok,debt,3557,9250,1422,0,0
SP3-03304,ok,goals+,0,0,3786,130037,117823
SP3-03305,ok,reserve,19387,0,12924,0,0
SP3-03306,deficit,none,0,0,0,0,3503117
SP3-03307,deficit,none,0,0,0,0,0
SP3-03308,ok,reserve,7782,0,5187,0,0
SP3-03309,ok,debt,2991,7779,0,1196,44430
SP3-03310,deficit,none,0,0,0,0,0
SP3-03311,ok,goals+,0,0,0,8998,1352885
SP3-03312,deficit,none,0,0,0,0,46883
SP3-03313,deficit,none,0,0,0,0,44492
SP3-03314,ok,goals+,0,0,12991,4400,210867
SP3-03315,deficit,none,0,0,0,0,0
SP3-03316,ok,debt,1714,4460,0,685,0
SP3-03317,invalid,none,0,0,0,0,0
SP3-03318,deficit,none,0,0,0,0,0
SP3-03319,deficit,none,0,0,0,0,502627
SP3-03320,ok,debt,29028,75476,0,11611,1961159
SP3-03321,deficit,none,0,0,0,0,1156783
SP3-03322,ok,reserve,19093,0,3395,9333,0
SP3-03323,ok,debt,798,2075,0,319,0
SP3-03324,ok,debt,1195,3108,478,0,0
SP3-03325,deficit,none,0,0,0,0,0
SP3-03326,ok,reserve,18087,0,2283,9774,0
SP3-03327,ok,goals+,0,0,0,180109,418874
SP3-03328,deficit,none,0,0,0,0,0
SP3-03329,deficit,none,0,0,0,0,0
SP3-03330,deficit,none,0,0,0,0,0
SP3-03331,invalid,none,0,0,0,0,0
SP3-03332,deficit,none,0,0,0,0,1721848
SP3-03333,deficit,none,0,0,0,0,0
SP3-03334,deficit,none,0,0,0,0,0
SP3-03335,ok,debt,3428,8913,1371,0,0
SP3-03336,deficit,none,0,0,0,0,128974
SP3-03337,ok,debt,24923,64802,9969,0,298803
SP3-03338,ok,goals+,0,0,41134,0,233947
SP3-03339,deficit,none,0,0,0,0,9611686
SP3-03340,deficit,none,0,0,0,0,0
SP3-03341,deficit,none,0,0,0,0,16355161
SP3-03342,ok,debt,8533,22189,2518,894,78483
SP3-03343,ok,debt,671,1746,268,0,0
SP3-03344,ok,debt,2269,5901,907,0,0
SP3-03345,ok,debt,745,1939,298,0,0
