id,status,dom,res,debt,goal,inv,lump,confidence
SP5-00882,ok,reserve,9624.78,0.00,0.00,0.00,0.00,5
SP5-00883,deficit,none,0.00,0.00,0.00,0.00,3569359.68,5
SP5-00884,ok,reserve,1126476.05,0.00,13443.44,0.00,0.00,2
SP5-00885,ok,debt,148.20,345.80,0.00,0.00,0.00,3
SP5-00886,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00887,ok,goals+,0.00,0.00,2910.39,0.00,14695.94,3
SP5-00888,ok,reserve,31562.81,0.00,0.00,0.00,0.00,3
SP5-00889,ok,reserve,13619.77,0.00,0.00,0.00,0.00,5
SP5-00890,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00891,ok,debt,25153.62,33664.21,0.00,0.00,0.00,3
SP5-00892,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00893,ok,reserve,13692.08,9128.05,0.00,0.00,0.00,2
SP5-00894,ok,reserve,6664.53,4443.02,0.00,0.00,0.00,2
SP5-00895,ok,debt,25153.62,33664.21,0.00,0.00,0.00,3
SP5-00896,ok,goals+,0.00,0.00,724852.30,0.00,11504923.04,2
SP5-00897,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00898,ok,goals+,0.00,0.00,11897.80,0.00,2572764.30,3
SP5-00899,ok,reserve,5002.08,0.00,0.00,0.00,0.00,4
SP5-00900,ok,none,0.00,0.00,0.00,0.00,0.00,2
SP5-00901,ok,reserve,3061.64,0.00,2701.17,0.00,0.00,2
SP5-00902,ok,reserve,13193.96,8795.98,1157.37,0.00,0.00,2
SP5-00903,ok,reserve,6958.82,0.00,0.00,0.00,0.00,4
SP5-00904,ok,reserve,943.89,0.00,0.00,0.00,0.00,3
SP5-00905,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00906,ok,reserve,15987.86,10658.58,0.00,0.00,11483.65,2
SP5-00907,ok,reserve,15245.87,0.00,0.00,0.00,0.00,4
SP5-00908,ok,reserve,5458.36,3638.90,0.00,0.00,0.00,2
SP5-00909,deficit,none,0.00,0.00,0.00,0.00,6091405.49,5
SP5-00910,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00911,ok,goals+,0.00,0.00,11068.50,0.00,5847.15,2
SP5-00912,ok,reserve,47776.29,4688.01,0.00,0.00,0.00,5
SP5-00913,ok,reserve,4323.20,0.00,0.00,0.00,0.00,5
SP5-00914,ok,reserve,4397.04,0.00,0.00,0.00,0.00,1
SP5-00915,ok,reserve,12497.83,0.00,0.00,0.00,0.00,4
SP5-00916,ok,reserve,5002.08,0.00,0.00,0.00,0.00,4
SP5-00917,ok,reserve,13133.87,8755.91,1152.09,0.00,0.00,2
SP5-00918,deficit,none,0.00,0.00,0.00,0.00,32415251.82,5
SP5-00919,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00920,ok,reserve,115177.36,0.00,0.00,0.00,0.00,4
SP5-00921,ok,reserve,8788.03,5858.69,0.00,0.00,0.00,2
SP5-00922,ok,reserve,16006.66,0.00,0.00,0.00,0.00,3
SP5-00923,ok,reserve,9621.29,0.00,0.00,0.00,0.00,3
SP5-00924,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00925,deficit,none,0.00,0.00,0.00,0.00,341232.39,5
SP5-00926,deficit,none,0.00,0.00,0.00,0.00,29980919.61,5
SP5-00927,ok,goals+,0.00,0.00,298953919.17,221927158.45,6824516971.27,2
SP5-00928,ok,debt,3247.76,4871.64,0.00,0.00,0.00,2
SP5-00929,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00930,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00931,ok,none,0.00,0.00,0.00,0.00,0.00,2
SP5-00932,ok,goals+,0.00,0.00,662639717.07,118626131.20,0.00,2
SP5-00933,ok,reserve,15097.64,0.00,0.00,0.00,0.00,4
SP5-00934,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00935,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00936,ok,reserve,41532.12,0.00,0.00,0.00,0.00,3
SP5-00937,ok,reserve,5713.52,0.00,0.00,0.00,0.00,5
SP5-00938,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00939,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00940,ok,debt,338711.67,790327.24,30704.69,0.00,0.00,2
SP5-00941,deficit,none,0.00,0.00,0.00,0.00,1681439.50,5
SP5-00942,ok,reserve,9833.02,6555.35,862.55,0.00,0.00,2
SP5-00943,ok,goals+,0.00,0.00,62254.88,0.00,0.00,4
SP5-00944,ok,reserve,271011.41,0.00,0.00,0.00,0.00,5
SP5-00945,ok,reserve,3340.93,0.00,0.00,0.00,0.00,3
SP5-00946,ok,debt,536.38,1251.54,94.10,0.00,12999.06,3
SP5-00947,ok,goals+,0.00,0.00,14416.81,12425.01,241604.01,3
SP5-00948,deficit,none,0.00,0.00,0.00,0.00,463458.47,5
SP5-00949,ok,goals+,0.00,0.00,0.00,1191039.50,25531756.74,2
SP5-00950,ok,goals+,0.00,0.00,11800.02,0.00,186362.10,4
SP5-00951,ok,goals+,0.00,0.00,352064.88,229190.30,26368484.32,2
SP5-00952,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00953,ok,reserve,29807.53,16035.27,0.00,0.00,0.00,5
SP5-00954,ok,reserve,8240.28,0.00,0.00,0.00,0.00,3
SP5-00955,deficit,none,0.00,0.00,0.00,0.00,11047896.06,5
SP5-00956,deficit,none,0.00,0.00,0.00,0.00,92839137.15,5
SP5-00957,ok,goals+,0.00,0.00,11289.90,5269.22,198149.23,3
SP5-00958,ok,debt,0.00,32172.83,0.00,0.00,64516.06,3
SP5-00959,ok,reserve,23375.52,0.00,0.00,0.00,396639.98,1
SP5-00960,ok,reserve,2293.40,1528.93,0.00,0.00,0.00,2
SP5-00961,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00962,ok,goals+,0.00,0.00,152326.93,318402.25,6826056.62,2
SP5-00963,deficit,none,0.00,0.00,0.00,0.00,5000.00,5
SP5-00964,ok,debt,712.81,1663.22,0.00,0.00,0.00,3
SP5-00965,ok,goals+,0.00,0.00,2428566.65,1321087.20,18566943.42,2
SP5-00966,ok,goals+,0.00,0.00,282454.15,494777.76,3915342.28,2
SP5-00967,deficit,none,0.00,0.00,0.00,0.00,257322.26,5
SP5-00968,deficit,none,0.00,0.00,0.00,0.00,1676077.39,5
SP5-00969,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00970,deficit,none,0.00,0.00,0.00,0.00,712455.82,5
SP5-00971,deficit,none,0.00,0.00,0.00,0.00,1557799.41,5
SP5-00972,ok,goals+,0.00,0.00,9970.60,0.00,484154.10,3
SP5-00973,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-00974,ok,reserve,38960.15,0.00,0.00,0.00,0.00,3
SP5-00975,ok,reserve,6280.93,4187.29,0.00,0.00,0.00,2
SP5-00976,ok,debt,0.00,233403.17,0.00,0.00,45869.17,5
SP5-00977,ok,goals+,0.00,0.00,12538.75,7573.48,6255591.74,2
SP5-00978,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00979,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00980,ok,debt,712.81,1663.22,0.00,0.00,0.00,3
SP5-00981,deficit,none,0.00,0.00,0.00,0.00,115240.95,5
SP5-00982,ok,reserve,12456.27,0.00,0.00,0.00,0.00,4
SP5-00983,deficit,none,0.00,0.00,0.00,0.00,381409.64,5
SP5-00984,ok,reserve,1491.95,994.64,130.87,0.00,0.00,2
SP5-00985,ok,goals+,0.00,0.00,0.00,11266.60,592303.68,5
SP5-00986,ok,reserve,1985.66,1323.77,0.00,0.00,0.00,2
SP5-00987,ok,reserve,11033.66,7355.77,0.00,0.00,0.00,2
SP5-00988,ok,reserve,1985.66,1323.77,0.00,0.00,0.00,2
SP5-00989,ok,goals+,0.00,0.00,0.00,12397.74,106854.16,3
SP5-00990,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-00991,ok,reserve,3117.40,562.27,0.00,0.00,0.00,3
SP5-00992,deficit,none,0.00,0.00,0.00,0.00,8998871.74,5
SP5-00993,ok,goals+,477.61,318.41,27711.35,0.00,0.00,2
SP5-00994,deficit,none,0.00,0.00,0.00,0.00,430562.18,5
SP5-00995,ok,debt,0.00,22859.07,0.00,0.00,808633.06,3
SP5-00996,ok,debt,1880.21,2820.31,0.00,0.00,100401.90,1
SP5-00997,ok,goals+,0.00,0.00,28061.68,0.00,0.00,4
SP5-00998,ok,goals+,0.00,0.00,2493.09,0.00,0.00,2
SP5-00999,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01000,ok,goals+,0.00,0.00,0.00,46169.69,173467.46,5
SP5-01001,ok,goals+,0.00,0.00,3873.93,8430.63,308424.81,3
SP5-01002,deficit,none,0.00,0.00,0.00,0.00,164004.50,5
SP5-01003,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01004,deficit,none,0.00,0.00,0.00,0.00,5102877.47,5
SP5-01005,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01006,ok,reserve,1357592.49,815362.10,0.00,0.00,0.00,2
SP5-01007,ok,reserve,7705.76,0.00,0.00,0.00,0.00,3
SP5-01008,ok,reserve,9488.23,0.00,0.00,0.00,0.00,5
SP5-01009,ok,debt,15046.06,22569.10,0.00,0.00,18692.46,2
SP5-01010,ok,goals+,0.00,0.00,1317997.78,697029.44,8432153.54,2
SP5-01011,ok,goals+,0.00,0.00,24672.56,17289.27,4405.48,3
SP5-01012,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01013,ok,goals+,6501.21,4334.14,16070.14,0.00,0.00,2
SP5-01014,deficit,none,0.00,0.00,0.00,0.00,169101.15,5
SP5-01015,deficit,none,0.00,0.00,0.00,0.00,2588319.30,5
SP5-01016,ok,debt,7010.80,16358.53,0.00,0.00,0.00,3
SP5-01017,ok,reserve,7633.99,4047.78,0.00,0.00,0.00,5
SP5-01018,ok,reserve,10392.41,0.00,0.00,0.00,0.00,3
SP5-01019,ok,goals+,0.00,0.00,41466.09,27833.25,139009.76,3
SP5-01020,deficit,none,0.00,0.00,0.00,0.00,240678.03,5
SP5-01021,ok,debt,0.00,20634.66,1086.03,0.00,24610.75,3
SP5-01022,ok,debt,0.00,4382764.73,0.00,0.00,674610.03,2
SP5-01023,deficit,none,0.00,0.00,0.00,0.00,46374.82,5
SP5-01024,ok,debt,1622.63,3786.14,0.00,0.00,0.00,3
SP5-01025,ok,goals+,0.00,0.00,11104.25,0.00,0.00,2
SP5-01026,deficit,none,0.00,0.00,0.00,0.00,2076015.29,5
SP5-01027,ok,reserve,5791.99,0.00,0.00,0.00,12738.65,3
SP5-01028,ok,debt,6822.19,10233.28,0.00,0.00,40317.11,2
SP5-01029,ok,debt,0.00,22859.07,0.00,0.00,818914.03,3
SP5-01030,ok,debt,521.55,1216.96,0.00,0.00,5855.66,3
SP5-01031,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01032,ok,goals+,0.00,0.00,668551.74,134638.53,165890.59,2
SP5-01033,ok,reserve,11153.62,0.00,0.00,0.00,0.00,3
SP5-01034,ok,goals+,492.90,0.00,27395.02,0.00,0.00,2
SP5-01035,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01036,ok,debt,44572.37,104002.20,0.00,0.00,0.00,2
SP5-01037,ok,debt,60534.63,2168717.30,0.00,0.00,0.00,2
SP5-01038,ok,debt,310023.80,723388.87,0.00,0.00,0.00,2
SP5-01039,ok,debt,0.00,747189.94,0.00,0.00,273393.83,2
SP5-01040,ok,reserve,25431.91,0.00,0.00,0.00,0.00,4
SP5-01041,deficit,none,0.00,0.00,0.00,0.00,2184671.62,5
SP5-01042,ok,goals+,0.00,0.00,16864.99,0.00,0.00,3
SP5-01043,ok,goals+,0.00,0.00,917.94,0.00,272575.71,3
SP5-01044,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01045,ok,reserve,121380.49,0.00,0.00,0.00,0.00,4
SP5-01046,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01047,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01048,ok,reserve,21094.10,14062.74,0.00,0.00,5476.62,2
SP5-01049,ok,goals+,0.00,0.00,1717388.56,955818.22,4492783.77,2
SP5-01050,deficit,none,0.00,0.00,0.00,0.00,1172567.85,5
SP5-01051,ok,debt,1445.86,3373.68,0.00,0.00,0.00,3
SP5-01052,ok,goals+,0.00,0.00,6098.19,15602.12,644015.36,3
SP5-01053,ok,reserve,49889.39,0.00,0.00,0.00,0.00,5
SP5-01054,ok,goals+,0.00,0.00,14803.84,0.00,103309.63,4
SP5-01055,ok,reserve,18648.59,0.00,0.00,0.00,0.00,5
SP5-01056,ok,goals+,0.00,0.00,0.00,27040.63,0.00,4
SP5-01057,ok,reserve,70.09,0.00,0.00,0.00,0.00,3
SP5-01058,ok,reserve,2974.78,2650.77,0.00,0.00,0.00,3
SP5-01059,ok,reserve,9242.86,0.00,0.00,0.00,0.00,3
SP5-01060,ok,goals+,0.00,0.00,6760.94,0.00,1399820.11,3
SP5-01061,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01062,ok,debt,5215.53,12169.57,0.00,0.00,58556.60,2
SP5-01063,ok,reserve,5824.63,0.00,0.00,0.00,0.00,5
SP5-01064,ok,reserve,326.95,0.00,0.00,0.00,0.00,3
SP5-01065,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01066,ok,reserve,22764.36,0.00,0.00,0.00,0.00,3
SP5-01067,ok,debt,1917.65,4474.51,0.00,0.00,0.00,3
SP5-01068,ok,reserve,53953.78,0.00,0.00,0.00,0.00,5
SP5-01069,ok,goals+,0.00,0.00,0.00,27299.51,0.00,5
SP5-01070,deficit,none,0.00,0.00,0.00,0.00,24408904.89,5
SP5-01071,ok,reserve,8899.22,0.00,0.00,0.00,0.00,4
SP5-01072,deficit,none,0.00,0.00,0.00,0.00,410725.30,5
SP5-01073,ok,goals+,0.00,0.00,25104.93,0.00,39473.71,4
SP5-01074,ok,goals+,0.00,0.00,2773.40,0.00,0.00,4
SP5-01075,ok,goals+,0.00,0.00,2386.37,12080.29,89250.08,3
SP5-01076,ok,goals+,0.00,0.00,13801.50,0.00,0.00,1
SP5-01077,ok,debt,1641366.54,2416696.89,0.00,0.00,0.00,2
SP5-01078,ok,goals+,0.00,0.00,27293.31,130332.68,87202.23,4
SP5-01079,deficit,none,0.00,0.00,0.00,0.00,4884154.39,5
SP5-01080,ok,reserve,41876.54,27917.69,0.00,0.00,0.00,2
SP5-01081,ok,reserve,14794.82,0.00,0.00,0.00,0.00,3
SP5-01082,ok,goals+,0.00,0.00,14752.07,3215.95,1066174.71,3
SP5-01083,ok,debt,0.00,889561.54,0.00,0.00,5076762.46,2
SP5-01084,deficit,none,0.00,0.00,0.00,0.00,61139.51,5
SP5-01085,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01086,ok,debt,912055.40,2128129.28,0.00,0.00,0.00,2
SP5-01087,ok,reserve,3177.03,0.00,0.00,0.00,0.00,3
SP5-01088,ok,debt,0.00,423707.02,0.00,0.00,475929.42,2
SP5-01089,ok,reserve,23836.33,15890.89,0.00,0.00,0.00,2
SP5-01090,ok,reserve,2058.30,0.00,0.00,0.00,0.00,3
SP5-01091,ok,goals+,0.00,0.00,13986.09,0.00,17185.62,3
SP5-01092,deficit,none,0.00,0.00,0.00,0.00,539234.64,5
SP5-01093,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01094,ok,reserve,17953.66,0.00,0.00,0.00,0.00,2
SP5-01095,ok,reserve,2041.56,1361.04,0.00,0.00,0.00,2
SP5-01096,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01097,deficit,none,0.00,0.00,0.00,0.00,1731632.98,5
SP5-01098,deficit,none,0.00,0.00,0.00,0.00,1741723.56,5
SP5-01099,ok,goals+,0.00,0.00,3318.52,0.00,228927.35,3
SP5-01100,ok,goals+,0.00,0.00,21723.05,0.00,23984.22,2
SP5-01101,ok,debt,619.49,1445.46,0.00,0.00,0.00,3
SP5-01102,deficit,none,0.00,0.00,0.00,0.00,175193.17,5
SP5-01103,ok,goals+,0.00,0.00,42177.56,14924.33,68759.99,3
SP5-01104,ok,reserve,27495.65,18330.43,0.00,0.00,0.00,2
SP5-01105,ok,reserve,304895.29,81142.82,0.00,0.00,0.00,2
SP5-01106,ok,goals+,0.00,0.00,1923489.24,446031.99,2999121.20,2
SP5-01107,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01108,deficit,none,0.00,0.00,0.00,0.00,15705.41,5
SP5-01109,deficit,none,0.00,0.00,0.00,0.00,660595.73,5
SP5-01110,ok,goals+,0.00,0.00,3714.40,0.00,0.00,2
SP5-01111,ok,reserve,7040.25,0.00,0.00,0.00,0.00,5
SP5-01112,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01113,ok,reserve,29085.68,0.00,0.00,0.00,0.00,4
SP5-01114,ok,debt,9689.85,22609.65,0.00,0.00,0.00,3
SP5-01115,ok,goals+,0.00,0.00,7307.86,0.00,7120.98,3
SP5-01116,ok,goals+,0.00,0.00,796910048.37,296255527.97,4202438762.78,2
SP5-01117,ok,goals+,3924.88,0.00,0.00,4434.58,0.00,3
SP5-01118,ok,goals+,0.00,0.00,399788.93,936851.67,6336157.75,2
SP5-01119,ok,debt,8654.58,12981.86,0.00,0.00,20636.39,2
SP5-01120,ok,reserve,21313.45,0.00,0.00,0.00,0.00,5
SP5-01121,ok,goals+,0.00,0.00,1921059.01,0.00,15994924.43,2
SP5-01122,deficit,none,0.00,0.00,0.00,0.00,3338496.07,5
SP5-01123,deficit,none,0.00,0.00,0.00,0.00,10466477.58,5
SP5-01124,ok,debt,8654.58,12981.86,0.00,0.00,20636.39,2
SP5-01125,ok,reserve,107846.98,0.00,0.00,0.00,128241.54,3
SP5-01126,deficit,none,0.00,0.00,0.00,0.00,2399671.36,5
SP5-01127,ok,goals+,0.00,0.00,275.47,0.00,1295698.84,3
SP5-01128,ok,reserve,7875.15,0.00,0.00,0.00,0.00,5
SP5-01129,deficit,none,0.00,0.00,0.00,0.00,17576468.49,5
SP5-01130,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01131,ok,reserve,8409.00,0.00,0.00,0.00,0.00,5
SP5-01132,ok,reserve,72410.43,0.00,0.00,0.00,0.00,4
SP5-01133,ok,reserve,19024.44,0.00,0.00,0.00,0.00,4
SP5-01134,ok,goals+,0.00,0.00,4854.27,0.00,10821.10,2
SP5-01135,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01136,ok,reserve,8409.00,0.00,0.00,0.00,0.00,5
SP5-01137,deficit,none,0.00,0.00,0.00,0.00,2350549.61,5
SP5-01138,ok,reserve,20018.41,0.00,0.00,0.00,0.00,3
SP5-01139,ok,debt,8816.22,20571.18,0.00,0.00,0.00,4
SP5-01140,ok,goals+,0.00,0.00,1636114.66,3536502.24,8569003.53,2
SP5-01141,ok,reserve,29173.69,19449.13,0.00,0.00,0.00,2
SP5-01142,ok,goals+,0.00,0.00,42896.70,0.00,338808.79,3
SP5-01143,ok,reserve,9462.73,0.00,6034.39,0.00,0.00,2
SP5-01144,ok,goals+,0.00,0.00,1251.41,0.00,0.00,2
SP5-01145,ok,reserve,45899.93,0.00,0.00,0.00,0.00,5
SP5-01146,ok,reserve,12526.03,0.00,0.00,0.00,97154.32,3
SP5-01147,ok,reserve,3048.82,0.00,0.00,0.00,0.00,3
SP5-01148,ok,debt,0.00,20774.35,0.00,0.00,57537.68,3
SP5-01149,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01150,deficit,none,0.00,0.00,0.00,0.00,34979304.47,5
SP5-01151,ok,debt,0.00,222.98,0.00,0.00,202469.52,3
SP5-01152,ok,reserve,4119.84,0.00,0.00,0.00,0.00,5
SP5-01153,deficit,none,0.00,0.00,0.00,0.00,17448804.70,5
SP5-01154,ok,reserve,49829.72,0.00,0.00,0.00,0.00,5
SP5-01155,deficit,none,0.00,0.00,0.00,0.00,105833628.18,5
SP5-00476,ok,reserve,13453.75,0.00,0.00,0.00,0.00,5
SP5-01157,ok,reserve,4369.30,0.00,0.00,0.00,0.00,4
SP5-01158,ok,goals+,0.00,0.00,146070.79,209584.94,11089430.54,2
SP5-01159,ok,goals+,370.23,246.82,20402.37,0.00,0.00,2
SP5-01160,ok,goals+,0.00,0.00,202331.80,370200.77,21534320.90,2
SP5-01161,deficit,none,0.00,0.00,0.00,0.00,27247.07,5
SP5-01162,deficit,none,0.00,0.00,0.00,0.00,23468256.47,5
SP5-01163,ok,debt,8887.33,20737.11,0.00,0.00,0.00,3
SP5-01164,ok,goals+,0.00,0.00,2780478.82,316554.81,121332998.10,2
SP5-01165,ok,reserve,5302.74,0.00,0.00,0.00,0.00,5
SP5-01166,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01167,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01168,ok,reserve,24043.85,0.00,0.00,0.00,0.00,3
SP5-01169,ok,reserve,8250.62,0.00,0.00,0.00,0.00,4
SP5-01170,ok,reserve,2171.36,0.00,0.00,0.00,0.00,5
SP5-01171,ok,reserve,10330.58,0.00,0.00,0.00,0.00,5
SP5-01172,ok,goals+,0.00,0.00,20777.05,12269.18,23330.44,3
SP5-01173,ok,reserve,12945.91,0.00,0.00,0.00,0.00,3
SP5-01174,ok,debt,5319.55,12412.28,0.00,0.00,24971.66,3
SP5-01175,ok,reserve,1523.99,1015.99,0.00,0.00,0.00,2
SP5-01176,ok,goals+,0.00,0.00,760.24,0.00,0.00,4
SP5-01177,ok,debt,60588.00,2565031.33,0.00,0.00,0.00,2
SP5-01178,ok,reserve,4172.18,2781.46,0.00,0.00,0.00,2
SP5-01179,ok,goals+,0.00,0.00,18578.91,0.00,0.00,4
SP5-01180,ok,debt,0.00,222.98,0.00,0.00,202469.52,3
SP5-01181,deficit,none,0.00,0.00,0.00,0.00,990362.74,5
SP5-01182,ok,reserve,22037.00,14691.34,0.00,0.00,0.00,2
SP5-01183,deficit,none,0.00,0.00,0.00,0.00,16947075.28,5
SP5-01184,ok,goals+,10172.59,0.00,16121.52,0.00,0.00,3
SP5-01185,ok,goals+,0.00,0.00,213738.30,450352.50,1122090.11,2
SP5-01186,ok,reserve,59598.39,0.00,14343.35,0.00,0.00,4
SP5-01187,deficit,none,0.00,0.00,0.00,0.00,7064.93,5
SP5-01188,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01189,deficit,none,0.00,0.00,0.00,0.00,79526.18,5
SP5-01190,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01191,ok,debt,0.00,18168.26,0.00,0.00,10444.33,3
SP5-01192,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01193,ok,goals+,0.00,0.00,0.00,36704.98,340457.03,3
SP5-01194,ok,goals+,0.00,0.00,0.00,114386.02,136062.09,5
SP5-01195,ok,reserve,52700.99,0.00,0.00,0.00,0.00,3
SP5-01196,ok,goals+,0.00,0.00,8858.59,0.00,2216793.58,2
SP5-01197,ok,reserve,9447.24,0.00,0.00,0.00,33396.84,4
SP5-01198,ok,goals+,0.00,0.00,1421918.40,582547.59,36342706.68,2
SP5-01199,deficit,none,0.00,0.00,0.00,0.00,1433473.24,5
SP5-01200,ok,reserve,6252.21,0.00,0.00,0.00,0.00,5
SP5-01201,ok,reserve,34704.11,0.00,0.00,0.00,0.00,4
SP5-01202,ok,debt,2016.28,4704.64,0.00,0.00,10981.37,3
SP5-01203,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01204,ok,goals+,0.00,0.00,1402105.64,0.00,5279234.18,2
SP5-01205,ok,reserve,18172.97,0.00,0.00,0.00,0.00,4
SP5-01206,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01207,ok,goals+,0.00,0.00,20290.13,87584.60,7871927.45,2
SP5-01208,ok,debt,355901.99,2784870.84,0.00,0.00,0.00,2
SP5-01209,deficit,none,0.00,0.00,0.00,0.00,373235.97,5
SP5-01210,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01211,ok,reserve,59563.35,0.00,0.00,0.00,0.00,3
SP5-01212,ok,reserve,18094.33,0.00,0.00,0.00,0.00,5
SP5-01213,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01214,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01215,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01216,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01217,ok,goals+,0.00,0.00,36673.39,8362.77,66950.12,3
SP5-01218,ok,goals+,0.00,0.00,785779777.96,1939819.66,7549426290.20,2
SP5-01219,ok,goals+,0.00,0.00,295999.51,0.00,34661249.52,2
SP5-01220,ok,goals+,0.00,0.00,0.00,2534093.55,4800981.98,2
SP5-01221,ok,reserve,27877.78,0.00,0.00,0.00,0.00,4
SP5-01222,ok,reserve,962.02,641.35,0.00,0.00,0.00,2
SP5-01223,ok,reserve,26294.11,0.00,0.00,0.00,0.00,4
SP5-01224,deficit,none,0.00,0.00,0.00,0.00,108745636.71,5
SP5-01225,ok,debt,0.00,9542.84,0.00,0.00,15936.50,3
SP5-01226,ok,reserve,45811.62,0.00,0.00,0.00,0.00,5
SP5-01227,ok,debt,0.00,6698.00,0.00,0.00,134596.67,3
SP5-01125,deficit,none,0.00,0.00,0.00,0.00,167614.99,5
SP5-01229,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01230,ok,goals+,0.00,0.00,3322205.27,327720.13,0.00,2
SP5-01231,ok,goals+,0.00,0.00,2138927.49,437369.85,897427.00,2
SP5-01232,ok,debt,6454.30,9681.44,0.00,0.00,29012.20,2
SP5-01233,deficit,none,0.00,0.00,0.00,0.00,57693.49,5
SP5-01234,ok,reserve,48554.46,0.00,0.00,0.00,0.00,5
SP5-01235,ok,goals+,0.00,0.00,415543739.04,0.00,5687695121.65,2
SP5-01236,ok,reserve,10313.91,0.00,0.00,0.00,0.00,4
SP5-01237,deficit,none,0.00,0.00,0.00,0.00,824930.90,5
SP5-01238,ok,goals+,0.00,0.00,51010.81,0.00,14019314.15,2
SP5-01239,ok,reserve,38188.25,0.00,0.00,0.00,0.00,1
SP5-01240,ok,reserve,7308.96,0.00,0.00,0.00,0.00,3
SP5-01241,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01242,ok,goals+,0.00,0.00,17044.03,13969.51,349692.24,3
SP5-01243,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01244,ok,goals+,0.00,0.00,1748379.81,7046.01,0.00,2
SP5-01245,ok,debt,2517.49,3776.23,0.00,0.00,16404.89,2
SP5-01246,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01247,ok,reserve,30477.12,0.00,0.00,0.00,0.00,4
SP5-01248,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01249,ok,debt,0.00,9542.84,0.00,0.00,17689.76,3
SP5-01250,ok,reserve,7228.09,4818.73,0.00,0.00,0.00,2
SP5-01251,deficit,none,0.00,0.00,0.00,0.00,81171.81,5
SP5-01252,ok,reserve,9667.27,0.00,0.00,0.00,0.00,5
SP5-01253,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01254,ok,goals+,0.00,24502.12,51611.33,0.00,543890.64,2
SP5-01255,ok,reserve,20418.37,0.00,0.00,0.00,0.00,5
SP5-01256,ok,reserve,929.18,0.00,0.00,0.00,0.00,5
