id,status,dom,res,debt,goal,inv,lump,confidence
SP5-02550,ok,debt,0.00,16276.89,0.00,0.00,1965159.21,4
SP5-02551,ok,reserve,4110.88,0.00,1761.81,0.00,12075.41,2
SP5-02552,ok,goals+,16925.96,0.00,25388.93,0.00,0.00,4
SP5-02553,ok,debt,419.41,978.62,0.00,0.00,65158.28,3
SP5-02554,deficit,none,0.00,0.00,0.00,0.00,310065.24,5
SP5-02555,ok,reserve,57751.40,0.00,24750.60,0.00,0.00,4
SP5-02556,ok,goals+,5241.02,0.00,7861.52,0.00,0.00,4
SP5-02557,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02558,ok,goals+,0.00,0.00,16243.54,9776.12,77075.46,5
SP5-02559,ok,goals+,8362.71,0.00,12544.07,0.00,0.00,4
SP5-02560,ok,reserve,18757.62,0.00,8038.98,0.00,0.00,4
SP5-02561,ok,goals+,0.00,0.00,8696.76,6585.67,238801.74,5
SP5-02562,deficit,none,0.00,0.00,0.00,0.00,3039942.82,4
SP5-02563,deficit,none,0.00,0.00,0.00,0.00,406514.55,5
SP5-02564,ok,reserve,2326.34,0.00,0.00,0.00,0.00,4
SP5-02565,ok,debt,255.47,596.09,0.00,0.00,0.00,4
SP5-02566,ok,goals+,0.00,0.00,43285.48,21298.40,189751.01,5
SP5-02567,deficit,none,0.00,0.00,0.00,0.00,204809.54,4
SP5-02568,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02569,ok,reserve,5202.73,2229.75,0.00,0.00,0.00,4
SP5-02570,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02571,ok,goals+,24353.40,0.00,36530.08,0.00,0.00,4
SP5-02572,ok,debt,0.00,69775.37,46516.92,0.00,763892.50,3
SP5-02573,ok,debt,16825.46,16825.46,0.00,0.00,17454.81,2
SP5-02574,ok,reserve,1008.64,432.27,0.00,0.00,0.00,4
SP5-02057,deficit,none,0.00,0.00,0.00,0.00,182353.49,5
SP5-02576,ok,goals+,0.00,0.00,87682.93,74429.26,0.00,5
SP5-02577,ok,goals+,0.00,0.00,833742261.47,0.00,2902254969.71,3
SP5-02578,ok,reserve,10584.68,0.00,0.00,0.00,0.00,4
SP5-02579,ok,reserve,36970.97,0.00,0.00,0.00,0.00,4
SP5-02580,ok,goals+,2018.82,0.00,3028.24,0.00,30636.18,4
SP5-02581,ok,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02582,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-02583,ok,goals+,0.00,0.00,6490.30,0.00,0.00,5
SP5-02584,deficit,none,0.00,0.00,0.00,0.00,2377927.65,5
SP5-02585,ok,goals+,0.00,0.00,51396.58,48167.55,0.00,5
SP5-02586,ok,goals+,1627.73,0.00,2441.58,0.00,93475.75,3
SP5-02587,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02588,ok,debt,2790.70,6511.64,0.00,0.00,14595.12,3
SP5-02589,deficit,none,0.00,0.00,0.00,0.00,2315853.95,4
SP5-02590,ok,reserve,1418012.95,0.00,607719.84,0.00,0.00,2
SP5-02591,ok,debt,9084.16,9084.16,0.00,0.00,0.00,4
SP5-02592,ok,debt,0.50,0.50,0.00,0.00,0.00,4
SP5-02593,ok,debt,2352.85,5489.99,0.00,0.00,23875.44,3
SP5-02594,ok,reserve,11885.40,9647.38,0.00,0.00,0.00,3
SP5-02595,ok,goals+,0.00,0.00,181226.63,168962.06,1888846.83,4
SP5-02596,deficit,none,0.00,0.00,0.00,0.00,4412118.86,5
SP5-02597,ok,reserve,52862.60,0.00,22655.40,0.00,0.00,4
SP5-02598,ok,reserve,14879.39,0.00,0.00,0.00,0.00,4
SP5-02599,ok,goals+,0.00,0.00,5084.41,3758.62,1519.02,5
SP5-02600,deficit,none,0.00,0.00,0.00,0.00,12609.40,5
SP5-02601,ok,goals+,7272.71,0.00,10909.06,0.00,0.00,4
SP5-02602,ok,debt,5649.65,13182.53,0.00,0.00,0.00,4
SP5-02603,ok,reserve,13361.77,0.00,0.00,0.00,0.00,4
SP5-02604,ok,debt,0.00,2935.61,0.00,0.00,34455.99,5
SP5-02605,ok,goals+,0.00,0.00,903.16,0.00,0.00,4
SP5-02606,ok,debt,4743.82,11068.92,0.00,0.00,69221.18,5
SP5-02607,ok,reserve,40714.50,0.00,0.00,0.00,0.00,4
SP5-02608,ok,reserve,7433.33,0.00,0.00,0.00,0.00,4
SP5-02609,ok,goals+,2741.22,0.00,8242.11,0.00,0.00,4
SP5-02610,ok,debt,3240.40,3240.40,0.00,0.00,0.00,4
SP5-02611,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02612,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02613,ok,goals+,0.00,0.00,9469.68,0.00,346536.40,4
SP5-02614,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02615,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02616,ok,reserve,54112.02,0.00,23190.86,0.00,0.00,4
SP5-02617,ok,debt,6097.77,14228.12,0.00,0.00,0.00,4
SP5-02618,ok,goals+,0.00,0.00,3270.07,1338.59,40909.51,5
SP5-02619,ok,debt,236.53,551.90,0.00,0.00,19051.93,4
SP5-02620,ok,goals+,0.00,0.00,11491.49,4058.27,202827.32,5
SP5-02621,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02622,ok,debt,1177650.05,2747850.13,0.00,0.00,59409.23,1
SP5-02623,ok,goals+,0.00,0.00,2124529.17,1403213.92,12027291.03,2
SP5-02624,ok,goals+,0.00,0.00,16418.59,0.00,0.00,5
SP5-02625,ok,goals+,0.00,0.00,3444.66,23.76,92040.18,5
SP5-02626,ok,debt,3795.23,8855.53,0.00,0.00,0.00,4
SP5-02627,ok,debt,307.64,307.65,0.00,0.00,0.00,3
SP5-02628,ok,reserve,36366.75,23386.91,0.00,0.00,0.00,4
SP5-02629,deficit,none,0.00,0.00,0.00,0.00,2275068.48,3
SP5-02630,ok,goals+,0.00,0.00,150477.39,76277.61,11900150.28,3
SP5-02631,ok,debt,2574.20,2574.21,0.00,0.00,7802.61,3
SP5-02632,deficit,none,0.00,0.00,0.00,0.00,739552.80,5
SP5-02633,ok,reserve,0.69,0.00,0.30,0.00,0.00,4
SP5-02634,ok,reserve,23556.42,0.00,0.00,0.00,0.00,4
SP5-02635,ok,reserve,17108.92,0.00,7332.40,0.00,0.00,4
SP5-02636,ok,reserve,8194.52,0.00,3511.94,0.00,0.00,4
SP5-02637,ok,debt,0.00,63916.35,0.00,0.00,831512.60,3
SP5-02638,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02639,ok,debt,7937.99,18521.97,0.00,0.00,4290.97,3
SP5-02640,ok,debt,1451.22,1451.22,0.00,0.00,0.00,3
SP5-02641,deficit,none,0.00,0.00,0.00,0.00,13020.25,4
SP5-02642,ok,debt,0.30,0.70,0.00,0.00,0.00,4
SP5-02643,deficit,none,0.00,0.00,0.00,0.00,49535.36,3
SP5-02644,ok,goals+,0.00,0.00,16126.67,0.00,450639.92,5
SP5-02645,deficit,none,0.00,0.00,0.00,0.00,13020.25,4
SP5-02646,ok,goals+,0.00,0.00,341259.61,212549.34,0.00,5
SP5-02647,ok,goals+,8113.85,0.00,12170.76,0.00,0.00,4
SP5-02648,ok,debt,0.00,21126.97,0.00,0.00,1488218.87,4
SP5-02649,deficit,none,0.00,0.00,0.00,0.00,260360.42,4
SP5-02650,ok,goals+,0.00,0.00,38669.07,26685.28,0.00,4
SP5-02651,ok,goals+,0.00,0.00,31158.67,5207.07,612041.66,4
SP5-02652,ok,debt,4463.93,10415.82,0.00,0.00,1845.86,3
SP5-02653,ok,debt,10908.56,10908.56,0.00,0.00,48563.50,4
SP5-02654,ok,debt,2525.89,2525.90,0.00,0.00,0.00,4
SP5-02655,deficit,none,0.00,0.00,0.00,0.00,284851.82,5
SP5-02656,ok,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02657,deficit,none,0.00,0.00,0.00,0.00,248387.08,5
SP5-02658,ok,goals+,0.00,0.00,17130.72,6596.08,231762.25,4
SP5-02659,ok,reserve,36203.08,15515.60,0.00,0.00,0.00,4
SP5-02660,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02661,deficit,none,0.00,0.00,0.00,0.00,6921983.06,4
SP5-02662,deficit,none,0.00,0.00,0.00,0.00,175817.08,5
SP5-02663,ok,debt,726863.65,726863.66,0.00,0.00,0.00,2
SP5-02664,ok,debt,982.36,2292.16,0.00,0.00,2659.03,3
SP5-02665,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02666,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02667,deficit,none,0.00,0.00,0.00,0.00,173694.69,4
SP5-02668,ok,reserve,4736.76,0.00,2030.04,0.00,0.00,4
SP5-02669,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02670,ok,goals+,0.00,0.00,14111.67,0.00,253343.51,5
SP5-02671,ok,debt,307.28,307.29,0.00,0.00,89830.79,5
SP5-02672,ok,goals+,0.00,0.00,0.00,10621.02,0.00,5
SP5-02673,ok,debt,7513.66,17531.88,0.00,0.00,158942.96,4
SP5-02674,ok,debt,0.00,12151.74,0.00,0.00,9160.84,4
SP5-02675,ok,debt,2037.29,4753.66,0.00,0.00,23089.58,3
SP5-02676,ok,goals+,1238.43,0.00,1857.65,0.00,0.00,4
SP5-02677,ok,debt,25294.38,25294.39,0.00,0.00,0.00,3
SP5-02678,ok,goals+,0.00,0.00,139884.98,130604.08,0.00,5
SP5-02679,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02680,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02681,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02682,ok,debt,654.38,654.39,0.00,0.00,0.00,4
SP5-02683,ok,debt,2019159.64,2019159.65,0.00,0.00,0.00,2
SP5-02684,ok,reserve,35766.97,0.00,0.00,0.00,0.00,4
SP5-02685,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02686,ok,debt,654.38,654.39,0.00,0.00,0.00,4
SP5-02687,ok,goals+,0.00,0.00,37708.83,30216.76,111869.03,4
SP5-02688,ok,debt,96.79,225.83,0.00,0.00,294382.42,4
SP5-02689,ok,goals+,0.00,0.00,4594.82,0.00,12763.93,4
SP5-02690,ok,goals+,5689.47,0.00,8534.19,0.00,0.00,4
SP5-02691,ok,debt,2599893.74,3098263.43,0.00,0.00,1901736.57,1
SP5-02692,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02693,ok,reserve,8666.51,0.00,3714.22,0.00,0.00,4
SP5-02694,ok,goals+,0.00,0.00,6796.16,0.00,59161.71,5
SP5-02695,ok,goals+,0.00,2069122.30,3246189.32,0.00,3035953.89,3
SP5-02696,ok,goals+,0.00,0.00,14349.50,3845.31,71977.42,5
SP5-02697,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02698,ok,goals+,0.00,0.00,4088.56,1701.93,92501.19,3
SP5-02699,deficit,none,0.00,0.00,0.00,0.00,21283490.99,5
SP5-02700,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02701,ok,debt,2644.89,6171.39,0.00,0.00,5047.72,4
SP5-02702,ok,reserve,1054.25,451.82,0.00,0.00,0.00,3
SP5-02703,deficit,none,0.00,0.00,0.00,0.00,4888665.99,3
SP5-02704,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02705,ok,goals+,0.00,0.00,7841.87,0.00,52433.99,4
SP5-02706,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02707,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02708,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02709,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02710,ok,goals+,3819.86,0.00,5729.78,0.00,0.00,4
SP5-02711,ok,goals+,0.00,0.00,3229.31,0.00,23765.32,3
SP5-02712,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-02713,ok,debt,2159.36,5038.50,0.00,0.00,9913.29,4
SP5-02714,ok,reserve,13563.99,0.00,0.00,0.00,0.00,4
SP5-02715,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02716,deficit,none,0.00,0.00,0.00,0.00,236380.37,5
SP5-02717,deficit,none,0.00,0.00,0.00,0.00,4463893.22,4
SP5-02718,deficit,none,0.00,0.00,0.00,0.00,5122891.68,4
SP5-02719,ok,goals+,0.00,0.00,2604.75,0.00,666338.94,4
SP5-02720,ok,debt,8496.14,8496.15,0.00,0.00,0.00,4
SP5-02721,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02722,deficit,none,0.00,0.00,0.00,0.00,197948.59,5
SP5-02723,ok,goals+,0.00,0.00,4155.08,1638.95,83696.28,4
SP5-02724,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02725,ok,reserve,37367.08,0.00,0.00,0.00,0.00,4
SP5-02726,deficit,none,0.00,0.00,0.00,0.00,21240.33,4
SP5-02727,deficit,none,0.00,0.00,0.00,0.00,2453488.13,4
SP5-02728,ok,goals+,0.00,0.00,14055.81,4139.00,71977.42,5
SP5-02729,deficit,none,0.00,0.00,0.00,0.00,32687.47,4
SP5-02730,ok,reserve,1785.21,0.00,765.09,0.00,63591.33,3
SP5-02593,ok,reserve,30849.78,0.00,0.00,0.00,0.00,4
SP5-02732,ok,debt,4811.40,4811.40,0.00,0.00,5365.64,3
SP5-02733,ok,goals+,0.00,0.00,61176.36,2849.05,104896.80,5
SP5-02734,ok,goals+,0.00,0.00,118463.10,51365.33,2315722.16,5
SP5-02735,ok,reserve,6159.90,0.00,0.00,0.00,0.00,4
SP5-02736,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02737,ok,reserve,84243.11,0.00,0.00,0.00,0.00,4
SP5-02738,ok,none,0.00,0.00,0.00,0.00,176695.29,5
SP5-02739,ok,reserve,647.81,277.64,0.00,0.00,0.00,4
SP5-02740,ok,goals+,7386.06,0.00,11079.08,0.00,0.00,4
SP5-02741,ok,goals+,0.00,0.00,1063362.14,944833.14,0.00,5
SP5-02742,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02743,ok,goals+,0.00,0.00,37663.11,0.00,451613.47,5
SP5-02744,ok,debt,10713.33,10713.33,0.00,0.00,0.00,3
SP5-02745,ok,debt,0.00,1032076.80,0.00,0.00,991437.63,3
SP5-02746,ok,goals+,4097.13,0.00,6145.69,0.00,0.00,4
SP5-02747,deficit,none,0.00,0.00,0.00,0.00,570752.40,5
SP5-02748,deficit,none,0.00,0.00,0.00,0.00,41290.69,4
SP5-02749,ok,reserve,8068.46,0.00,3457.91,0.00,0.00,4
SP5-02750,ok,goals+,0.00,0.00,0.00,7247.47,0.00,5
SP5-02751,ok,reserve,87310.76,0.00,37418.90,0.00,0.00,4
SP5-02752,deficit,none,0.00,0.00,0.00,0.00,18989.18,4
SP5-02753,ok,debt,0.00,4139.60,2759.74,0.00,111839.03,5
SP5-02754,ok,goals+,0.00,0.00,116352.51,16019.53,0.00,5
SP5-02755,deficit,none,0.00,0.00,0.00,0.00,17210997.36,4
SP5-02756,ok,debt,34161.85,34161.85,0.00,0.00,0.00,3
SP5-02757,deficit,none,0.00,0.00,0.00,0.00,1732994.97,4
SP5-02758,ok,goals+,1177547.54,0.00,1766321.31,0.00,0.00,3
SP5-02759,ok,reserve,3671224.08,350197.10,0.00,0.00,0.00,2
SP5-02760,ok,goals+,0.00,0.00,3822.35,0.00,85125.99,5
SP5-02761,ok,debt,39104.11,39104.11,0.00,0.00,0.00,4
SP5-02762,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02763,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02764,ok,reserve,38346.54,0.00,16434.23,0.00,0.00,4
SP5-02765,ok,debt,14724.29,34356.67,0.00,0.00,1907.16,3
SP5-02766,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02767,ok,debt,6602.18,15405.08,0.00,0.00,7596.61,2
SP5-02768,ok,debt,12003.71,28008.65,0.00,0.00,26875.85,3
SP5-02769,ok,debt,7893.25,7893.26,0.00,0.00,12495.82,3
SP5-02770,ok,goals+,3719.80,0.00,0.00,38128.70,0.00,4
SP5-02771,ok,debt,2395.99,2396.00,0.00,0.00,0.00,4
SP5-02772,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02773,ok,reserve,57682.02,0.00,0.00,0.00,0.00,4
SP5-00930,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02775,ok,debt,1409.02,3287.71,0.00,0.00,33122.72,4
SP5-02776,ok,debt,1440976.64,1440976.64,0.00,0.00,0.00,1
SP5-02777,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02778,ok,goals+,6246.10,0.00,24270.61,0.00,0.00,4
SP5-02779,ok,goals+,0.00,0.00,6100.17,2318.18,0.00,5
SP5-02780,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02781,deficit,none,0.00,0.00,0.00,0.00,50268.61,3
SP5-02782,ok,reserve,14915.41,0.00,6392.32,0.00,0.00,4
SP5-02783,ok,debt,2447.30,2447.31,0.00,0.00,107038.05,4
SP5-02784,ok,goals+,0.00,0.00,1026223.86,0.00,13739055.26,3
SP5-02785,deficit,none,0.00,0.00,0.00,0.00,133123.59,5
SP5-02786,deficit,none,0.00,0.00,0.00,0.00,113165.80,4
SP5-02787,deficit,none,0.00,0.00,0.00,0.00,430037.33,4
SP5-02788,deficit,none,0.00,0.00,0.00,0.00,1000000.00,4
SP5-02789,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02790,ok,debt,7098.45,16563.05,0.00,0.00,19172.47,4
SP5-02791,ok,goals+,0.00,0.00,46663.80,0.00,799733.47,4
SP5-02792,ok,goals+,0.00,0.00,0.00,21506.27,0.00,5
SP5-02793,ok,reserve,14659.06,0.00,0.00,0.00,0.00,4
SP5-02794,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02795,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02796,ok,reserve,985.96,422.56,0.00,0.00,0.00,4
SP5-02797,ok,goals+,0.00,0.00,70103.82,43564.52,923525.28,4
SP5-02798,ok,goals+,0.00,0.00,14130.31,0.00,62883.69,5
SP5-02799,ok,goals+,1028.90,0.00,7010.90,0.00,0.00,4
SP5-02800,ok,reserve,26813.62,0.00,0.00,0.00,0.00,4
SP5-02801,deficit,none,0.00,0.00,0.00,0.00,1066260.03,4
SP5-02802,ok,reserve,34138.50,0.00,0.00,0.00,0.00,4
SP5-02803,ok,debt,781583.88,781583.89,0.00,0.00,0.00,1
SP5-02804,ok,none,0.00,0.00,0.00,0.00,49407.10,4
SP5-02805,ok,debt,4977.58,11614.34,0.00,0.00,28636.77,3
SP5-02806,ok,goals+,25686.60,0.00,38529.90,0.00,0.00,4
SP5-02807,ok,goals+,0.00,0.00,0.00,593312.39,0.00,5
SP5-02808,ok,goals+,0.00,0.00,1716.12,0.00,73227.46,5
SP5-02809,ok,reserve,6192.07,0.00,0.00,0.00,0.00,4
SP5-02810,ok,debt,0.00,4139.60,2759.74,0.00,116534.07,5
SP5-02811,ok,debt,0.00,1921.13,213.46,0.00,125950.49,4
SP5-02812,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02813,ok,goals+,0.00,0.00,0.00,96669.66,589356.93,5
SP5-02814,ok,goals+,0.00,0.00,5677.00,273.36,0.00,5
SP5-02815,ok,goals+,2675.15,0.00,4012.72,0.00,0.00,4
SP5-02816,ok,reserve,509.58,218.39,0.00,0.00,0.00,4
SP5-02817,ok,goals+,0.00,0.00,159283.85,103845.92,46623.39,4
SP5-02818,ok,goals+,0.00,0.00,0.00,3527.17,0.00,5
SP5-02819,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02820,ok,debt,3297.71,3297.71,0.00,0.00,0.00,3
SP5-02821,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02822,ok,debt,9418.11,9418.11,0.00,0.00,0.00,3
SP5-02823,deficit,none,0.00,0.00,0.00,0.00,382573.69,4
SP5-02824,ok,debt,0.00,7547.77,0.00,0.00,140201.15,4
SP5-02825,ok,goals+,0.00,0.00,320850602.45,306014294.32,4000000.00,3
SP5-02826,deficit,none,0.00,0.00,0.00,0.00,139417.80,4
SP5-02827,ok,debt,947.78,2211.49,0.00,0.00,38.21,3
SP5-02828,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02829,ok,debt,493.83,1152.26,0.00,0.00,12837.49,3
SP5-02830,ok,debt,10026.77,10026.77,0.00,0.00,0.00,3
SP5-02831,ok,goals+,0.00,0.00,7359.81,6673.70,52676.91,4
SP5-02832,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02833,deficit,none,0.00,0.00,0.00,0.00,1509504.76,5
SP5-02834,ok,reserve,19061.80,0.00,8169.34,0.00,0.00,4
SP5-02835,ok,reserve,12386.90,5308.67,0.00,0.00,0.00,4
SP5-02836,ok,debt,2569.80,2569.81,0.00,0.00,66121.79,5
SP5-02837,deficit,none,0.00,0.00,0.00,0.00,106137.57,4
SP5-02838,ok,goals+,0.00,0.00,14878.90,2711.39,249231.74,5
SP5-02839,ok,debt,23211.14,23211.15,0.00,0.00,0.00,3
SP5-02840,ok,reserve,15212.12,6519.48,0.00,0.00,0.00,4
SP5-02841,ok,goals+,0.00,0.00,0.00,18745.24,19936.05,3
SP5-02842,deficit,none,0.00,0.00,0.00,0.00,3655878.58,5
SP5-02843,ok,goals+,0.00,0.00,45248.42,0.00,128389.63,5
SP5-02844,ok,debt,7696.11,17957.59,0.00,0.00,66982.24,3
SP5-02845,ok,goals+,0.00,0.00,1470585.85,0.00,19046540.15,2
SP5-02846,deficit,none,0.00,0.00,0.00,0.00,36015.90,3
SP5-02847,ok,reserve,5105.71,0.00,2188.16,0.00,0.00,4
SP5-02848,ok,debt,25355.57,25355.58,0.00,0.00,0.00,3
SP5-02849,ok,reserve,15212.12,6519.48,0.00,0.00,0.00,4
SP5-02850,ok,debt,1114061.72,1114061.72,0.00,0.00,0.00,1
SP5-02851,ok,debt,2125.16,2125.16,0.00,0.00,0.00,4
SP5-02852,ok,debt,9891.40,9891.41,0.00,0.00,0.00,3
SP5-02853,ok,goals+,0.00,0.00,1616828.13,764714.98,5965774.98,2
SP5-02854,ok,debt,0.00,727120.07,0.00,0.00,5747140.87,3
SP5-02855,deficit,none,0.00,0.00,0.00,0.00,2313951.85,4
SP5-02856,deficit,none,0.00,0.00,0.00,0.00,39981.33,5
SP5-02857,ok,goals+,0.00,0.00,0.00,861849.41,62546982.28,2
SP5-02858,ok,debt,3141.41,3141.42,0.00,0.00,0.00,4
SP5-02859,deficit,none,0.00,0.00,0.00,0.00,58409.84,5
SP5-02860,ok,reserve,28342.69,0.00,0.00,0.00,0.00,4
SP5-02861,ok,debt,4116.72,9605.67,0.00,0.00,3063.55,3
SP5-02862,ok,reserve,308315.23,31453.12,0.00,0.00,0.00,3
SP5-02863,ok,reserve,262.43,0.00,112.47,0.00,0.00,4
SP5-02864,deficit,none,0.00,0.00,0.00,0.00,17647.51,3
SP5-02865,ok,debt,10960.30,25574.02,0.00,0.00,58982.47,3
SP5-02866,ok,goals+,0.00,0.00,188970.12,161421.39,6241758.41,4
SP5-02867,ok,reserve,1304517.29,559078.84,0.00,0.00,0.00,3
SP5-02868,ok,goals+,0.00,0.00,24664.77,18270.84,65147.01,3
SP5-02869,ok,reserve,1974284.99,1569038.19,0.00,0.00,0.00,2
SP5-02870,ok,reserve,239900.63,0.00,0.00,0.00,0.00,4
SP5-02871,ok,debt,11877.57,27714.33,0.00,0.00,0.00,4
SP5-02872,ok,debt,3832.63,8942.80,0.00,0.00,0.00,4
SP5-02873,deficit,none,0.00,0.00,0.00,0.00,37223.71,5
SP5-02874,ok,goals+,0.00,0.00,10169.91,0.00,720.47,5
SP5-02875,ok,goals+,35253.57,0.00,52880.36,0.00,0.00,4
SP5-02876,ok,goals+,196.73,0.00,295.09,0.00,0.00,4
SP5-02877,deficit,none,0.00,0.00,0.00,0.00,33159.55,5
SP5-02878,ok,reserve,61668.75,0.00,26429.47,0.00,0.00,4
SP5-02879,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-02880,ok,debt,2633.57,6144.99,0.00,0.00,15980.10,4
SP5-02881,ok,reserve,97679.86,84456.90,30305.23,0.00,0.00,4
SP5-02882,ok,reserve,31085.24,0.00,0.00,11497.90,0.00,4
SP5-02883,ok,debt,1034.38,1034.39,0.00,0.00,0.00,4
SP5-02884,ok,debt,6819.37,6819.38,0.00,0.00,0.00,3
SP5-02885,deficit,none,0.00,0.00,0.00,0.00,60482.56,5
SP5-02886,ok,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02887,ok,reserve,262.43,0.00,112.47,0.00,0.00,4
SP5-02888,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02889,ok,debt,1205.22,2812.16,0.00,0.00,29373.15,3
SP5-02890,ok,goals+,0.00,0.00,15414.74,0.00,364891.32,5
SP5-02891,deficit,none,0.00,0.00,0.00,0.00,4772236.21,3
SP5-02892,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02893,ok,goals+,0.00,0.00,326557.48,261780.85,842956.13,4
SP5-02894,deficit,none,0.00,0.00,0.00,0.00,49089.71,5
SP5-02895,ok,reserve,248057.89,0.00,0.00,0.00,0.00,4
SP5-02896,ok,reserve,25926.21,0.00,0.00,0.00,0.00,4
SP5-02897,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02898,ok,debt,5822.97,13586.92,0.00,0.00,101519.74,3
SP5-02899,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02900,deficit,none,0.00,0.00,0.00,0.00,59828.37,4
SP5-02901,ok,reserve,6958.19,0.00,0.00,0.00,0.00,4
SP5-02902,ok,reserve,37322.07,0.00,0.00,0.00,0.00,4
SP5-02903,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02904,deficit,none,0.00,0.00,0.00,0.00,372822.80,4
SP5-02905,ok,debt,287408.30,287408.31,0.00,0.00,0.00,2
SP5-02906,ok,debt,0.00,216042.66,0.00,0.00,28285923.15,3
SP5-02907,ok,debt,553.43,553.43,0.00,0.00,0.00,3
SP5-02908,ok,reserve,64388.12,27594.91,0.00,0.00,0.00,4
SP5-02909,ok,goals+,0.00,0.00,1263.70,0.00,2438276.33,3
SP5-02910,ok,goals+,0.00,0.00,0.00,62849.82,62443.54,4
SP5-02911,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02912,ok,goals+,845.91,0.00,1268.86,0.00,0.00,4
SP5-02913,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-02914,ok,reserve,2829.15,0.00,0.00,0.00,0.00,4
SP5-02915,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02916,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-02917,deficit,none,0.00,0.00,0.00,0.00,1997085.58,4
SP5-02918,ok,debt,2300.39,2300.40,0.00,0.00,0.00,3
SP5-02919,ok,reserve,539.29,0.00,231.13,0.00,0.00,4
SP5-02920,ok,debt,3111.71,7260.65,0.00,0.00,2518808.26,4
SP5-02921,ok,goals+,0.00,0.00,586905.32,368994.50,3561569.32,5
SP5-02922,ok,debt,533.59,533.59,0.00,0.00,0.00,4
SP5-02923,deficit,none,0.00,0.00,0.00,0.00,13224486.37,4
SP5-02924,ok,debt,736684.62,736684.62,0.00,0.00,0.00,2
SP5-02925,ok,goals+,7050.94,0.00,10576.39,0.00,0.00,4
