id,status,dom,res,debt,goal,inv,lump,confidence
SP5-01402,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01403,ok,goals+,0.00,0.00,0.00,685564.96,51915414.51,3
SP5-01404,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01405,ok,debt,0.00,3546.98,886.74,0.00,56085.96,2
SP5-01406,ok,debt,6111.19,6111.19,0.00,0.00,0.00,3
SP5-01407,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01408,ok,goals+,0.00,0.00,5569.51,76358.35,538024.44,3
SP5-01409,ok,reserve,3147.07,0.00,1348.74,0.00,0.00,4
SP5-01410,ok,goals+,0.00,0.00,60.85,21279.85,432495.11,2
SP5-01411,ok,reserve,1466.76,977.84,0.00,0.00,0.00,3
SP5-01412,ok,reserve,31416.62,0.00,6666.76,0.00,14895.45,5
SP5-01413,ok,reserve,1466.76,977.84,0.00,0.00,0.00,3
SP5-01414,ok,debt,0.00,14815.03,0.00,0.00,20441.79,4
SP5-01415,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01416,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01417,ok,debt,998185.14,998185.14,0.00,0.00,0.00,3
SP5-01418,ok,debt,953183.42,953183.42,0.00,0.00,0.00,2
SP5-01419,ok,none,0.00,0.00,0.00,0.00,229261.19,4
SP5-01420,ok,reserve,15655.45,0.00,6709.47,0.00,0.00,4
SP5-01421,ok,goals+,0.00,0.00,0.00,104175.49,1654398.92,2
SP5-01422,ok,goals+,0.00,0.00,6171.31,0.00,785858.33,3
SP5-01423,ok,goals+,0.00,0.00,6171.31,0.00,785858.33,3
SP5-01424,ok,reserve,2543.61,0.00,1090.11,0.00,0.00,3
SP5-01425,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01426,ok,goals+,0.00,0.00,132111835.30,1057643147.07,4378380736.29,1
SP5-01427,ok,goals+,0.00,0.00,14157.93,24907.01,333749.95,3
SP5-01428,ok,reserve,16912.51,0.00,7248.21,0.00,0.00,2
SP5-01278,ok,reserve,48658.52,0.00,20853.65,0.00,0.00,4
SP5-01430,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01431,ok,debt,9148.54,9148.54,0.00,0.00,5184.71,3
SP5-01432,ok,goals+,0.00,0.00,15736.68,98331.04,45995.07,4
SP5-01433,deficit,none,0.00,0.00,0.00,0.00,729162.86,5
SP5-01431,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01435,ok,goals+,0.00,0.00,4443.53,1949.57,78303.46,3
SP5-01436,ok,reserve,13627.94,0.00,5840.54,0.00,0.00,3
SP5-01437,ok,reserve,3881.32,2587.55,0.00,0.00,0.00,4
SP5-01438,ok,debt,1205.74,1205.74,0.00,0.00,0.00,3
SP5-01439,ok,goals+,0.00,0.00,2012.68,0.00,30425.41,3
SP5-01440,deficit,none,0.00,0.00,0.00,0.00,11776.71,3
SP5-01441,deficit,none,0.00,0.00,0.00,0.00,10572157.52,2
SP5-01442,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01443,deficit,none,0.00,0.00,0.00,0.00,119705.76,2
SP5-01444,ok,reserve,7542.58,5028.38,0.00,0.00,0.00,2
SP5-01445,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01446,ok,goals+,0.00,0.00,238393.36,0.00,66373033.61,3
SP5-01447,ok,reserve,5114.55,3409.70,0.00,0.00,0.00,3
SP5-01448,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01449,ok,goals+,0.00,0.00,1056.72,280.93,133130.28,3
SP5-01450,ok,reserve,31511.65,21007.77,0.00,0.00,0.00,3
SP5-01451,ok,reserve,16912.51,0.00,7248.21,0.00,0.00,2
SP5-01452,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01453,ok,goals+,0.00,0.00,292.07,0.00,3513914.79,2
SP5-01454,deficit,none,0.00,0.00,0.00,0.00,59445.34,3
SP5-01455,ok,debt,1279043.95,1279043.95,0.00,0.00,0.00,2
SP5-01456,ok,goals+,0.00,0.00,18771.07,60880.68,339200.08,2
SP5-01457,deficit,none,0.00,0.00,0.00,0.00,84540.82,2
SP5-01458,ok,debt,0.00,6321.42,0.00,0.00,9625.85,3
SP5-01459,deficit,none,0.00,0.00,0.00,0.00,361382.31,4
SP5-01460,ok,debt,5482.13,5482.13,0.00,0.00,14753.09,5
SP5-01461,ok,goals+,0.00,0.00,17533.84,87366.02,810991.88,3
SP5-01462,ok,reserve,1836.68,0.00,787.15,0.00,0.00,3
SP5-01463,ok,debt,0.00,5064.87,1266.21,0.00,573146.09,3
SP5-01464,ok,debt,0.00,9742.05,524.38,0.00,43706.21,3
SP5-01465,ok,debt,4272.74,4272.74,0.00,0.00,0.00,3
SP5-01466,ok,reserve,920.35,0.00,394.43,0.00,0.00,2
SP5-01467,deficit,none,0.00,0.00,0.00,0.00,4000000.00,4
SP5-01468,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01469,ok,goals+,0.00,0.00,3521.20,0.00,48277.74,4
SP5-01470,ok,debt,0.00,3667.41,0.00,0.00,1406.57,3
SP5-01471,ok,debt,6600.69,6600.69,0.00,0.00,0.00,2
SP5-01472,ok,reserve,12753.82,0.00,0.00,0.00,0.00,2
SP5-01473,ok,debt,0.00,8979.43,0.00,0.00,50948.48,3
SP5-01474,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01475,ok,reserve,6356.73,0.00,2724.31,0.00,0.00,4
SP5-01476,ok,goals+,0.00,0.00,484285.73,4333296.51,12999373.99,2
SP5-01477,ok,debt,19597.76,19597.76,0.00,0.00,0.00,4
SP5-01478,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01479,ok,reserve,10339.76,0.00,0.00,0.00,0.00,3
SP5-01480,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01481,ok,debt,525.09,1225.21,0.00,0.00,0.00,5
SP5-01482,ok,debt,5016.67,5016.67,0.00,0.00,0.00,3
SP5-01483,ok,reserve,1557.81,1038.54,0.00,0.00,0.00,2
SP5-01484,deficit,none,0.00,0.00,0.00,0.00,4979.71,4
SP5-01485,ok,debt,0.00,28309.45,7077.36,0.00,18901.57,3
SP5-01486,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01487,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01488,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01489,ok,goals+,0.00,0.00,0.00,61021.59,1002446.11,3
SP5-01490,deficit,none,0.00,0.00,0.00,0.00,484784.89,2
SP5-01491,ok,reserve,1557.81,1038.54,0.00,0.00,0.00,2
SP5-01492,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01493,ok,debt,5975.24,6621.97,0.00,0.00,26212.95,4
SP5-01494,ok,debt,2737018.67,2737018.67,0.00,0.00,0.00,1
SP5-01495,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01496,ok,debt,30.63,71.47,0.00,0.00,0.00,1
SP5-01497,ok,debt,1981.27,4622.96,0.00,0.00,0.00,3
SP5-01498,ok,goals+,0.00,0.00,623314.55,0.00,68612549.29,1
SP5-01499,ok,debt,0.00,1538.29,384.57,0.00,137247.69,2
SP5-01500,ok,debt,22105.42,51579.31,0.00,0.00,0.00,3
SP5-01501,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01502,ok,debt,59752.39,66219.70,0.00,0.00,262129.50,4
SP5-01503,ok,debt,5004.82,5004.82,0.00,0.00,0.00,4
SP5-01504,ok,debt,9662.01,9662.01,0.00,0.00,11009.21,4
SP5-01505,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01506,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01507,ok,debt,741824.03,741824.03,0.00,0.00,0.00,3
SP5-01508,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01509,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01510,invalid,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01511,deficit,none,0.00,0.00,0.00,0.00,96553.77,4
SP5-01512,ok,reserve,23472.19,0.00,999.35,0.00,0.00,3
SP5-01513,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01514,ok,goals+,0.00,0.00,6872.63,107056.46,688794.61,4
SP5-07547,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01516,deficit,none,0.00,0.00,0.00,0.00,418885.81,3
SP5-01517,ok,debt,8262.76,8262.76,0.00,0.00,0.00,3
SP5-01518,ok,goals+,203858.25,0.00,263010.05,0.00,0.00,2
SP5-01519,ok,debt,9357.00,9357.00,0.00,0.00,0.00,4
SP5-01520,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01521,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01522,ok,goals+,0.00,0.00,3183.60,0.00,145476.41,3
SP5-01523,ok,goals+,0.00,0.00,68409.56,0.00,46419300.15,2
SP5-01524,ok,debt,8885.91,8885.91,0.00,0.00,0.00,3
SP5-01525,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01526,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01527,ok,debt,1417375.52,1417375.52,0.00,0.00,0.00,1
SP5-01528,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01454,ok,debt,0.00,2784.91,696.22,0.00,22198.14,3
SP5-01530,ok,reserve,11838.62,0.00,0.00,0.00,0.00,3
SP5-01531,ok,reserve,2864.68,0.00,0.00,0.00,0.00,4
SP5-01532,ok,debt,0.00,5751.36,1437.84,0.00,39647.83,3
SP5-01533,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01534,deficit,none,0.00,0.00,0.00,0.00,18228.82,4
SP5-01535,ok,debt,8541.93,8541.93,0.00,0.00,0.00,3
SP5-01536,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01537,ok,debt,10578.63,10578.63,0.00,0.00,0.00,4
SP5-01538,ok,goals+,0.00,0.00,0.00,69378.71,179035.81,2
SP5-01539,ok,debt,0.00,9631.58,0.00,0.00,12545.20,4
SP5-01540,ok,goals+,0.00,0.00,251555.62,0.00,4634771.62,3
SP5-01541,ok,goals+,0.00,0.00,2973.92,0.00,203799.07,4
SP5-01542,deficit,none,0.00,0.00,0.00,0.00,35719.09,1
SP5-01543,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01544,ok,reserve,2638.13,0.00,1130.62,0.00,0.00,3
SP5-01545,ok,reserve,2969.58,1979.72,0.00,0.00,0.00,3
SP5-01546,deficit,none,0.00,0.00,0.00,0.00,36842.90,2
SP5-01547,ok,goals+,0.00,0.00,17660.32,0.00,157198.88,3
SP5-01548,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01549,ok,goals+,0.00,0.00,6598.61,9419.22,270380.68,3
SP5-01550,deficit,none,0.00,0.00,0.00,0.00,6212.55,3
SP5-01551,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01552,deficit,none,0.00,0.00,0.00,0.00,83796.65,3
SP5-01553,ok,debt,0.00,0.80,0.20,0.00,499298.17,1
SP5-01554,ok,reserve,1240860.88,0.00,1036018.40,0.00,0.00,2
SP5-01555,ok,reserve,10628.20,0.00,4554.94,0.00,0.00,4
SP5-01556,ok,goals+,0.00,0.00,2353.36,0.00,283469.32,3
SP5-01557,ok,reserve,83200.91,0.00,0.00,0.00,0.00,4
SP5-01558,ok,goals+,0.00,0.00,0.00,119953.57,3308224.68,4
SP5-01559,ok,goals+,0.00,0.00,42304.23,2077.95,454269.85,4
SP5-01560,ok,debt,0.00,10808.65,0.00,0.00,28451.83,2
SP5-01561,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01562,deficit,none,0.00,0.00,0.00,0.00,6554271.44,5
SP5-01563,ok,debt,1503.28,1503.28,0.00,0.00,0.00,3
SP5-01564,ok,debt,1503.28,1503.28,0.00,0.00,0.00,3
SP5-01565,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01566,ok,debt,2230.62,2230.62,0.00,0.00,0.00,4
SP5-01567,ok,goals+,0.00,0.00,2899.83,0.00,1335010.80,2
SP5-01568,ok,reserve,2796227.09,0.00,0.00,0.00,0.00,2
SP5-01569,deficit,none,0.00,0.00,0.00,0.00,74637.67,2
SP5-01570,ok,goals+,0.00,0.00,70759.09,2300590.97,30545093.02,1
SP5-01571,ok,goals+,105.11,0.00,4910.36,1297.73,0.00,3
SP5-01572,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01573,ok,goals+,0.00,0.00,38665.23,0.00,99396.58,4
SP5-01574,ok,reserve,19601.46,0.00,0.00,0.00,0.00,4
SP5-01575,ok,debt,507.01,1183.04,0.00,0.00,0.00,3
SP5-01576,ok,goals+,0.00,0.00,3012.83,1546.44,116924.92,2
SP5-01577,ok,debt,929.37,929.37,0.00,0.00,0.00,4
SP5-01578,ok,debt,0.00,4063.81,1015.95,0.00,2009.71,3
SP5-01579,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01580,ok,debt,9555.25,9555.25,0.00,0.00,0.00,3
SP5-01581,ok,debt,7764.57,7764.57,0.00,0.00,0.00,4
SP5-01582,ok,debt,285021.98,285021.98,0.00,0.00,0.00,3
SP5-01583,ok,goals+,1288305.09,0.00,1105285.45,334006.04,0.00,3
SP5-01584,ok,debt,0.00,14728.02,479.16,0.00,862387.21,3
SP5-01585,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01586,ok,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01587,ok,goals+,0.00,0.00,1071.15,185586.25,18240395.89,3
SP5-01588,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01589,ok,reserve,1018.39,678.92,0.00,0.00,0.00,3
SP5-01590,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01591,ok,goals+,0.00,0.00,21789.48,970164.21,662649.50,2
SP5-01592,ok,goals+,0.00,0.00,1152.32,4449.31,712955.54,1
SP5-01593,ok,debt,0.00,4693.63,1173.40,0.00,14231.96,3
SP5-01594,ok,debt,3882.87,9060.03,0.00,0.00,0.00,3
SP5-01595,ok,debt,6633.32,6633.32,0.00,0.00,0.00,2
SP5-01596,ok,reserve,353726.43,165204.38,0.00,0.00,0.00,4
SP5-01597,ok,reserve,7150.78,0.00,0.00,0.00,0.00,3
SP5-01598,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01599,deficit,none,0.00,0.00,0.00,0.00,364432.24,4
SP5-01600,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01601,ok,goals+,0.00,0.00,5630.83,0.00,396673.85,2
SP5-01602,deficit,none,0.00,0.00,0.00,0.00,476157.28,4
SP5-01603,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01604,ok,debt,600844.03,600844.03,0.00,0.00,0.00,3
SP5-01605,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01606,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01607,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01608,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01609,ok,debt,2014.37,4700.20,0.00,0.00,0.00,4
SP5-01610,ok,goals+,0.00,0.00,14477.70,1619734.84,3736175.82,3
SP5-01611,ok,goals+,0.00,0.00,1501508.46,0.00,7034420.81,3
SP5-01612,ok,reserve,7877.69,0.00,3376.15,0.00,0.00,4
SP5-01613,ok,goals+,0.00,0.00,0.00,91727.03,798982.40,3
SP5-01614,ok,goals+,0.00,0.00,3861.65,51222.28,391987.92,4
SP5-01615,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01616,deficit,none,0.00,0.00,0.00,0.00,139236.72,3
SP5-01617,ok,goals+,0.00,0.00,3435.77,0.00,39180.72,2
SP5-01618,ok,reserve,15488.92,0.00,2696.89,0.00,0.00,4
SP5-01593,ok,debt,29776.92,29776.92,0.00,0.00,33325.03,4
SP5-01620,ok,goals+,0.00,0.00,0.00,4060.81,770567.02,2
SP5-01621,ok,debt,1863.40,1863.40,0.00,0.00,0.00,3
SP5-01622,deficit,none,0.00,0.00,0.00,0.00,592283.88,4
SP5-01623,ok,reserve,10292.70,6861.80,0.00,0.00,0.00,3
SP5-01624,ok,goals+,0.00,0.00,1413.64,0.00,17799.00,2
SP5-01625,ok,debt,8651.19,8651.19,0.00,0.00,0.00,3
SP5-01626,ok,goals+,0.00,0.00,422253.96,550496.64,2161022.47,4
SP5-01627,ok,reserve,6631.56,0.00,2842.10,0.00,0.00,4
SP5-01628,ok,goals+,0.00,0.00,13494.12,2301.18,96265.62,3
SP5-01629,ok,goals+,0.00,0.00,967.51,10326.08,15552.13,3
SP5-01630,ok,reserve,18370.34,0.00,0.00,12716.13,0.00,4
SP5-01631,deficit,none,0.00,0.00,0.00,0.00,28345.82,2
SP5-01632,ok,reserve,9381.11,0.00,4020.47,0.00,0.00,4
SP5-01633,deficit,none,0.00,0.00,0.00,0.00,95218.27,2
SP5-01634,ok,goals+,0.00,0.00,156905430.24,244093228.91,3951936671.17,1
SP5-01635,ok,goals+,0.00,0.00,0.00,5270.28,4404.16,4
SP5-01636,ok,goals+,0.00,0.00,12663.77,39989.33,811713.59,3
SP5-01637,ok,goals+,0.00,0.00,546574.64,2828423.66,15874293.98,4
SP5-01638,deficit,none,0.00,0.00,0.00,0.00,397332.17,2
SP5-01639,ok,debt,18612.61,18612.61,0.00,0.00,0.00,4
SP5-01640,deficit,none,0.00,0.00,0.00,0.00,2338900.25,1
SP5-01641,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01642,ok,goals+,0.00,0.00,5853.86,28331.67,364997.32,4
SP5-01643,ok,goals+,0.00,0.00,2731.20,0.00,91361.34,2
SP5-01644,ok,reserve,1946.82,0.00,0.00,0.00,0.00,1
SP5-01645,ok,goals+,0.00,0.00,71035.78,57132.44,4707851.18,2
SP5-01646,ok,reserve,11501.79,0.00,0.00,0.00,0.00,2
SP5-01647,ok,reserve,56292.73,0.00,1671.81,27658.02,0.00,4
SP5-01648,ok,debt,681.76,9504.00,0.00,0.00,27489.39,3
SP5-01649,ok,debt,8237.38,8237.38,0.00,0.00,0.00,2
SP5-01650,ok,reserve,18123.90,0.00,0.00,0.00,0.00,4
SP5-01651,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01652,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01653,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01654,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01655,ok,goals+,0.00,0.00,235443.80,1294.93,20607227.93,3
SP5-01656,ok,debt,1176806.27,1176806.27,0.00,0.00,0.00,2
SP5-01657,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01658,ok,goals+,0.00,0.00,8684.52,0.00,1330246.19,3
SP5-01659,ok,debt,6353.78,6353.78,0.00,0.00,0.00,3
SP5-01660,ok,reserve,8139.94,0.00,3488.54,0.00,0.00,4
SP5-01661,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01662,ok,debt,11827.48,11827.48,0.00,0.00,0.00,3
SP5-01663,ok,debt,0.00,3870.39,0.00,0.00,19211.77,4
SP5-01664,ok,reserve,224664.32,0.00,0.00,0.00,0.00,4
SP5-01665,deficit,none,0.00,0.00,0.00,0.00,11579.34,5
SP5-01666,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01667,ok,reserve,2165087.24,0.00,557156.07,0.00,0.00,3
SP5-01668,ok,reserve,3517.47,0.00,0.00,0.00,0.00,1
SP5-01669,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01670,ok,debt,1414467.70,1414467.70,0.00,0.00,0.00,3
SP5-01671,ok,reserve,3971.82,2647.88,0.00,0.00,0.00,3
SP5-01672,ok,goals+,0.00,0.00,222943.70,0.00,3003747.33,2
SP5-01673,deficit,none,0.00,0.00,0.00,0.00,3942265.88,5
SP5-01674,ok,reserve,12796.18,0.00,0.00,0.00,0.00,4
SP5-01675,ok,goals+,0.00,993.10,2280.90,0.00,118655.91,2
SP5-01676,ok,reserve,771116.37,514077.58,0.00,0.00,0.00,3
SP5-01677,deficit,none,0.00,0.00,0.00,0.00,2243560.25,2
SP5-01678,ok,debt,0.00,1804.05,451.01,0.00,3175.08,3
SP5-01679,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01680,ok,goals+,0.00,0.00,7383.60,151.87,158617.72,4
SP5-01681,ok,goals+,0.00,0.00,4656.70,0.00,20236.83,3
SP5-01682,deficit,none,0.00,0.00,0.00,0.00,4071715.95,4
SP5-01683,ok,debt,0.00,8695.38,2173.84,0.00,271361.21,3
SP5-01684,ok,debt,6595.71,6595.71,0.00,0.00,0.00,3
SP5-01685,ok,debt,49938.12,49938.12,0.00,0.00,0.00,3
SP5-01686,ok,goals+,0.00,0.00,12399.44,5563402.23,77367927.28,2
SP5-01687,ok,goals+,0.00,0.00,25559.54,18000.37,854468.40,4
SP5-01688,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01689,ok,reserve,38978.61,0.00,0.00,0.00,0.00,4
SP5-01690,ok,goals+,0.00,0.00,11086.88,21888.74,71005.33,4
SP5-01691,ok,debt,679.64,679.64,0.00,0.00,0.00,3
SP5-01692,deficit,none,0.00,0.00,0.00,0.00,4674580.04,3
SP5-01693,deficit,none,0.00,0.00,0.00,0.00,0.00,1
SP5-01694,ok,goals+,7983.73,0.00,2713.25,11315.07,17688.63,4
SP5-01695,deficit,none,0.00,0.00,0.00,0.00,564661.80,3
SP5-01696,ok,reserve,12283.48,8188.99,0.00,0.00,0.00,3
SP5-01697,ok,reserve,3775.98,0.00,1618.27,0.00,0.00,4
SP5-01698,ok,goals+,0.00,0.00,961.76,34201.39,2318855.16,2
SP5-01699,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01700,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01701,ok,goals+,0.00,0.00,14361.30,3737.79,466550.00,2
SP5-01702,ok,debt,930213.05,930213.05,0.00,0.00,0.00,1
SP5-01703,ok,goals+,0.00,0.00,5741.09,0.00,13526.03,4
SP5-01704,ok,debt,2906.79,2906.79,0.00,0.00,0.00,3
SP5-01705,ok,debt,6365.45,6365.45,0.00,0.00,13477.06,4
SP5-01706,ok,debt,30854.43,30854.43,0.00,0.00,0.00,4
SP5-01707,ok,goals+,0.00,0.00,7222.49,5397.15,1000504.22,2
SP5-01708,ok,goals+,0.00,0.00,2663.32,0.00,34017.68,3
SP5-01709,ok,reserve,7198.00,0.00,0.00,0.00,0.00,4
SP5-01710,ok,goals+,0.00,0.00,8801.41,30865.15,26951.30,5
SP5-01711,ok,reserve,48892.49,32594.99,0.00,0.00,0.00,4
SP5-01712,ok,reserve,15177.91,10118.60,0.00,0.00,0.00,2
SP5-01713,ok,goals+,0.00,0.00,0.00,8673.67,99153.30,2
SP5-01714,ok,debt,2549.50,2549.50,0.00,0.00,0.00,2
SP5-01647,ok,reserve,14629.52,0.00,6269.79,0.00,9711.70,4
SP5-01716,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01717,ok,debt,0.00,8695.38,2173.84,0.00,271361.21,3
SP5-01718,ok,reserve,11343.89,0.00,4861.67,0.00,0.00,3
SP5-01719,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01720,ok,debt,138.72,138.72,0.00,0.00,0.00,2
SP5-01721,ok,debt,0.00,6516.13,0.00,0.00,41650.00,3
SP5-01722,ok,goals+,0.00,0.00,2878.57,23768.72,122199.49,3
SP5-01723,ok,goals+,0.00,0.00,57898.56,354702.76,9666498.24,3
SP5-01386,ok,debt,0.00,8787.12,0.00,0.00,64587.30,4
SP5-01725,ok,goals+,5370.33,0.00,3997.95,8962.84,0.00,4
SP5-01726,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01727,deficit,none,0.00,0.00,0.00,0.00,19880.25,3
SP5-01728,ok,debt,915.16,915.16,0.00,0.00,0.00,4
SP5-01729,deficit,none,0.00,0.00,0.00,0.00,0.00,2
SP5-01730,ok,debt,915.16,915.16,0.00,0.00,0.00,4
SP5-01731,deficit,none,0.00,0.00,0.00,0.00,3000000.00,3
SP5-01732,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01733,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01734,deficit,none,0.00,0.00,0.00,0.00,4519035.90,4
SP5-01735,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01736,ok,debt,4513.25,10530.93,0.00,0.00,0.00,1
SP5-01737,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01738,ok,goals+,0.00,0.00,0.00,144223.55,4414328.37,3
SP5-01739,ok,goals+,0.00,0.00,1838443.41,932581.68,41691104.98,2
SP5-01740,ok,reserve,19062.48,0.00,1997.76,0.00,0.00,3
SP5-01741,ok,goals+,0.00,0.00,6207.38,529.22,1344640.35,2
SP5-01742,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01743,ok,reserve,11689.55,0.00,0.00,0.00,0.00,3
SP5-01744,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01745,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01746,ok,reserve,40993.07,0.00,0.00,0.00,0.00,4
SP5-01747,ok,debt,0.00,324.97,81.24,0.00,22834.38,2
SP5-01748,deficit,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01749,ok,debt,0.00,459.55,114.88,0.00,22834.38,2
SP5-01750,ok,debt,0.00,10777.37,2694.34,0.00,49925.53,3
SP5-01751,ok,debt,0.00,10777.37,2694.34,0.00,49925.53,3
SP5-01725,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01753,ok,reserve,49554.77,0.00,21237.75,0.00,0.00,4
SP5-01754,ok,debt,982.30,982.30,0.00,0.00,0.00,3
SP5-01755,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01756,ok,debt,6073.39,6073.39,0.00,0.00,0.00,4
SP5-01757,ok,goals+,0.00,0.00,428470.30,4436400.44,50261677.56,2
SP5-01758,ok,goals+,0.00,0.00,111823293.11,510732378.40,439704841.58,2
SP5-01759,ok,reserve,27807.22,0.00,11917.38,0.00,0.00,3
SP5-01760,invalid,none,0.00,0.00,0.00,0.00,0.00,5
SP5-01761,ok,reserve,1922517.58,1281678.38,0.00,0.00,0.00,2
SP5-01762,ok,goals+,0.00,0.00,16447.67,115932.67,13249681.51,3
SP5-01763,deficit,none,0.00,0.00,0.00,0.00,0.00,4
SP5-01764,ok,debt,343.05,800.47,0.00,0.00,0.00,2
SP5-01765,ok,reserve,14554.31,0.00,6237.56,0.00,0.00,3
SP5-01766,ok,goals+,0.00,0.00,14872.24,8038.97,43162.03,4
SP5-01767,ok,reserve,10319.16,0.00,4422.50,0.00,0.00,4
SP5-01768,deficit,none,0.00,0.00,0.00,0.00,9649229.76,2
SP5-01769,deficit,none,0.00,0.00,0.00,0.00,215415.24,4
SP5-01770,ok,debt,0.00,134406.69,33601.67,0.00,1326206.24,2
SP5-01771,ok,debt,3794.87,3794.87,0.00,0.00,0.00,3
SP5-01772,deficit,none,0.00,0.00,0.00,0.00,402124.38,2
SP5-01773,ok,reserve,1.00,0.00,0.00,0.00,0.00,1
SP5-01774,deficit,none,0.00,0.00,0.00,0.00,0.00,3
SP5-01775,ok,debt,58964.03,58964.03,0.00,0.00,0.00,2
SP5-01776,ok,reserve,23819.05,15879.37,0.00,0.00,0.00,4
SP5-01777,ok,reserve,4141743.68,0.00,1416465.82,0.00,0.00,2
