id,status,dom,res,debt,goal,inv,lump
SP-03361,ok,reserve,98076,0,0,0,0
SP-03362,ok,reserve,27546,0,0,0,0
SP-03363,ok,goals+,0,0,51738,0,180761
SP-03364,ok,debt,0,16785,0,0,0
SP-03365,ok,reserve,30451,0,0,0,0
SP-03366,deficit,none,0,0,0,0,0
SP-03367,ok,reserve,59422,0,0,0,0
SP-03368,ok,goals+,0,0,66553,0,330411
SP-03369,ok,reserve,11141,0,0,0,0
SP-03370,ok,reserve,20658,14098,0,0,0
SP-03371,ok,debt,0,3579,0,0,0
SP-03372,deficit,none,0,0,0,0,0
SP-03373,ok,reserve,11818,0,0,0,0
SP-03374,ok,debt,0,29305,0,0,0
SP-03375,ok,goals+,0,0,0,9315,2936
SP-03376,ok,reserve,18819,0,0,0,0
SP-03377,ok,debt,0,23498,0,0,0
SP-03378,ok,reserve,70568,0,0,0,0
SP-03379,ok,reserve,11624,0,0,0,0
SP-03380,ok,reserve,4329,0,0,0,0
SP-03381,ok,goals+,0,0,35940,0,1533379
SP-03382,ok,reserve,3634,0,0,0,0
SP-03383,ok,reserve,27054,0,0,0,0
SP-03384,ok,reserve,21061,0,0,0,0
SP-03385,ok,goals+,0,0,4430,0,149526
SP-03386,ok,debt,0,56243,0,0,0
SP-03387,ok,reserve,7407,0,0,0,0
SP-03388,ok,reserve,13393,0,0,0,0
SP-03389,ok,reserve,20494,0,0,0,0
SP-03390,deficit,none,0,0,0,0,0
SP-03391,ok,reserve,33215,8002,0,0,0
SP-03392,ok,debt,0,5876,0,0,60308
SP-03393,ok,reserve,31113,0,0,0,0
SP-03394,ok,reserve,6626,0,0,0,0
SP-03395,ok,debt,0,8589,0,0,0
SP-03396,ok,reserve,183,0,0,0,0
SP-03397,deficit,none,0,0,0,0,0
SP-03398,ok,reserve,5231,0,0,0,0
SP-03399,ok,reserve,2018747808,0,0,0,0
SP-03400,ok,reserve,4067,0,0,0,0
SP-03401,ok,reserve,9408,0,0,0,0
SP-03402,deficit,none,0,0,0,0,0
SP-03403,ok,reserve,2994,0,0,0,0
SP-03404,ok,reserve,11337,0,0,0,0
SP-03405,ok,debt,0,29303,0,0,19294
SP-03406,deficit,none,0,0,0,0,97086
SP-03407,ok,reserve,15,0,0,0,0
SP-03408,deficit,none,0,0,0,0,0
SP-03409,deficit,none,0,0,0,0,0
SP-03410,ok,reserve,3148,0,0,0,0
SP-03411,deficit,none,0,0,0,0,0
SP-03412,ok,reserve,43329,0,0,0,0
SP-03413,deficit,none,0,0,0,0,0
SP-03414,ok,reserve,39614,0,0,0,0
SP-03415,ok,reserve,28225,0,0,0,0
SP-03416,ok,reserve,1068,0,0,0,0
SP-03417,ok,debt,0,7711,0,0,0
SP-03418,ok,reserve,43206,0,0,0,0
SP-03419,deficit,none,0,0,0,0,0
SP-03420,ok,debt,0,16190,0,0,0
SP-03421,ok,reserve,16771,0,0,0,0
SP-03422,deficit,none,0,0,0,0,0
SP-03423,deficit,none,0,0,0,0,892975
SP-03424,ok,reserve,12318,0,0,0,0
SP-03425,ok,reserve,19334,0,0,0,0
SP-03426,ok,debt,0,5704,0,0,0
SP-03427,ok,reserve,11109,0,0,0,0
SP-03428,ok,reserve,9045,0,0,0,0
SP-03429,ok,reserve,9343,0,0,0,0
SP-03430,ok,debt,0,9953,0,0,0
SP-03431,deficit,none,0,0,0,0,0
SP-03432,deficit,none,0,0,0,0,0
SP-03433,ok,debt,0,3753,0,0,0
SP-03434,ok,reserve,30300,0,0,0,0
SP-03435,ok,reserve,15497,0,0,0,0
SP-03436,ok,goals+,0,0,20664,8476,22929
SP-03437,ok,reserve,3757,0,0,0,0
SP-03438,ok,reserve,15,0,0,0,0
SP-03439,ok,reserve,59789,0,0,0,0
SP-03440,ok,debt,0,33653,0,0,0
SP-03441,ok,reserve,390816141,0,0,0,0
SP-03442,deficit,none,0,0,0,0,0
SP-03443,ok,reserve,10467,0,0,0,0
SP-03444,deficit,none,0,0,0,0,0
SP-03445,deficit,none,0,0,0,0,0
SP-03446,deficit,none,0,0,0,0,0
SP-03447,ok,debt,0,125901,0,0,39443
SP-03448,ok,reserve,50074,0,0,0,0
SP-03449,deficit,none,0,0,0,0,0
SP-03450,deficit,none,0,0,0,0,0
SP-03451,ok,reserve,24633,0,0,0,0
SP-03452,ok,reserve,16994,0,0,0,0
SP-03453,ok,reserve,3883,0,0,0,0
SP-03454,ok,reserve,25018,0,0,0,0
SP-03455,ok,reserve,6655,0,0,0,0
SP-03456,ok,reserve,29483,0,0,0,0
SP-03457,ok,reserve,19747,0,0,0,0
SP-03458,ok,debt,0,1397,0,0,0
SP-03459,ok,reserve,5868,0,0,0,0
SP-03460,ok,reserve,12396,0,0,0,0
SP-03461,ok,reserve,23679,0,0,0,0
SP-03462,ok,debt,0,18642,0,0,0
SP-03463,ok,reserve,13506,0,0,0,0
SP-03464,ok,reserve,4637,0,0,0,0
SP-03465,deficit,none,0,0,0,0,233768
SP-03466,ok,reserve,172,0,0,0,0
SP-03467,ok,reserve,3143,0,0,0,0
SP-03468,ok,reserve,8914,0,0,0,0
SP-03469,ok,reserve,25667,0,0,0,0
SP-03470,deficit,none,0,0,0,0,0
SP-03471,ok,debt,0,5792,0,0,0
SP-03472,ok,reserve,6883,0,0,0,0
SP-03473,ok,debt,0,16722,0,0,0
SP-03474,deficit,none,0,0,0,0,0
SP-03475,ok,reserve,40644,0,0,0,0
SP-03476,ok,reserve,7029,0,0,0,0
SP-03477,ok,debt,0,18054,0,0,0
SP-03478,ok,reserve,13281,0,0,0,0
SP-03479,ok,reserve,17155,0,0,0,0
SP-03480,ok,goals+,0,0,12,0,809
SP-03481,deficit,none,0,0,0,0,0
SP-03482,deficit,none,0,0,0,0,0
SP-03483,ok,reserve,161586747,0,0,0,0
SP-03484,ok,reserve,27506,0,0,0,0
SP-03485,ok,reserve,15554,0,0,0,0
SP-03486,deficit,none,0,0,0,0,0
SP-03487,ok,goals+,0,0,78217,0,4911
SP-03488,deficit,none,0,0,0,0,0
SP-03489,ok,goals+,0,0,3063,49354,61474
SP-03490,ok,reserve,55846,0,0,0,0
SP-03491,ok,reserve,16123,0,0,0,0
SP-03492,deficit,none,0,0,0,0,0
SP-03493,ok,reserve,26980,0,0,0,0
SP-03494,ok,reserve,41355,0,6728,0,0
SP-03495,ok,reserve,38728,0,0,0,0
SP-03496,ok,reserve,93707,0,0,0,0
SP-03497,ok,reserve,7301,0,0,0,0
SP-03498,deficit,none,0,0,0,0,0
SP-03499,ok,debt,0,2055,0,0,0
SP-03500,ok,debt,5348,12774,0,0,0
SP-03501,deficit,none,0,0,0,0,0
SP-03502,ok,goals+,0,0,21209,0,83118
SP-03503,deficit,none,0,0,0,0,0
SP-03504,deficit,none,0,0,0,0,0
SP-03505,deficit,none,0,0,0,0,0
SP-03506,ok,reserve,17698,0,0,0,0
SP-03507,ok,debt,0,27960,0,0,1625406
SP-03508,ok,goals+,0,0,0,10876,66395
SP-03509,ok,goals+,0,0,2267,0,108974
SP-03510,deficit,none,0,0,0,0,0
SP-03511,ok,debt,0,2431,0,0,10555
SP-03512,ok,reserve,18844,0,0,0,0
SP-03513,ok,debt,0,8118,0,0,0
SP-03514,ok,reserve,8095,0,0,0,0
SP-03515,ok,goals+,18094,0,25227,0,0
SP-03516,ok,reserve,4966,0,0,0,0
SP-03517,deficit,none,0,0,0,0,0
SP-03518,ok,reserve,185,0,0,0,0
SP-03519,ok,reserve,6776,0,0,0,0
SP-03520,ok,reserve,2799,0,0,0,0
SP-03521,ok,debt,0,18115,0,0,0
SP-03522,ok,goals+,0,0,4,0,205
SP-03523,ok,goals+,0,0,33956,0,4498
SP-03524,ok,debt,0,16227,0,0,0
SP-03525,ok,reserve,224877495,0,0,0,0
SP-03526,ok,debt,0,3306,0,0,0
SP-03527,ok,reserve,25283,0,0,0,0
SP-03528,deficit,none,0,0,0,0,0
SP-03529,deficit,none,0,0,0,0,0
SP-03530,deficit,none,0,0,0,0,362763
SP-03531,ok,debt,754,35183,0,0,0
SP-03532,ok,debt,0,2089,0,0,81160
SP-03533,ok,goals+,0,0,5546,99190,290659
SP-03534,deficit,none,0,0,0,0,0
SP-03535,ok,reserve,16720,0,0,0,0
SP-03536,ok,goals+,0,0,0,6970,335878
SP-03537,ok,reserve,17409,0,0,0,0
SP-03538,ok,reserve,12281,0,0,0,0
SP-03539,ok,reserve,4912,0,0,0,0
SP-03540,ok,reserve,59122,0,0,0,0
SP-03541,ok,reserve,27809,0,0,0,0
SP-03542,ok,goals+,12964,0,0,14884,0
SP-03543,deficit,none,0,0,0,0,0
SP-03544,ok,reserve,23620,0,0,0,0
SP-03545,ok,debt,0,1866,0,0,0
SP-03546,ok,reserve,5390,0,0,0,0
SP-03547,ok,reserve,13112,0,0,0,0
SP-03548,ok,reserve,16382,0,0,0,0
SP-03549,ok,debt,0,68399,0,0,1755858
SP-03550,ok,reserve,56707,0,0,0,0
SP-03551,ok,debt,0,15264,0,0,0
SP-03552,ok,reserve,18441,0,0,0,0
SP-03553,ok,debt,0,14865,0,0,0
SP-03554,ok,debt,0,26430,0,0,0
SP-03555,ok,reserve,1932,0,0,0,0
SP-03556,ok,reserve,27177,0,0,0,0
SP-03557,deficit,none,0,0,0,0,0
SP-03558,deficit,none,0,0,0,0,0
SP-03559,ok,reserve,6651,0,0,0,0
SP-03560,deficit,none,0,0,0,0,0
SP-03561,ok,reserve,2610,0,0,0,0
SP-03562,ok,debt,0,4630,0,0,147278
SP-03563,ok,reserve,30859,0,0,0,0
SP-03564,ok,goals+,0,0,28,0,154
SP-03565,ok,reserve,775,0,0,0,0
SP-03566,ok,reserve,39284,0,0,0,0
SP-03567,deficit,none,0,0,0,0,0
SP-03568,ok,reserve,29952,0,0,0,0
SP-03569,ok,debt,0,5353,0,0,0
SP-03570,deficit,none,0,0,0,0,0
SP-03571,ok,reserve,13221,0,0,0,0
SP-03572,ok,debt,0,6440,0,0,0
SP-03573,ok,reserve,33523,0,0,0,0
SP-03574,ok,debt,0,8497,0,0,0
SP-03575,deficit,none,0,0,0,0,0
SP-03576,deficit,none,0,0,0,0,0
SP-03577,ok,reserve,7268,0,0,0,0
SP-03578,ok,reserve,18943,0,0,0,0
SP-03579,deficit,none,0,0,0,0,0
SP-03580,ok,debt,0,19087,0,0,0
SP-03581,deficit,none,0,0,0,0,0
SP-03582,deficit,none,0,0,0,0,0
SP-03583,ok,reserve,4745,0,0,0,0
SP-03584,ok,debt,0,17892,0,0,32347
SP-03585,ok,goals+,8907,0,0,23419,0
SP-03586,ok,reserve,38903,0,0,0,0
SP-03587,ok,reserve,13541,0,0,0,0
SP-03588,deficit,none,0,0,0,0,0
SP-03589,ok,reserve,1010,0,0,0,0
SP-03590,ok,debt,176,4769,0,0,0
SP-03591,deficit,none,0,0,0,0,277456
SP-03592,ok,debt,0,14162,0,0,0
SP-03593,ok,debt,0,47582,0,0,49912
SP-03594,ok,reserve,23741,0,0,0,0
SP-03595,ok,debt,0,12022,0,0,0
SP-03596,ok,reserve,2561,0,0,0,0
SP-03597,ok,debt,0,1387,0,0,0
SP-03598,ok,debt,0,2391,0,0,0
SP-03599,ok,reserve,9281,0,0,0,0
SP-03600,deficit,none,0,0,0,0,0
SP-03601,ok,reserve,19441,0,0,0,0
SP-03602,ok,reserve,43462,0,0,0,0
SP-03603,ok,reserve,20137,0,0,0,0
SP-03604,ok,reserve,8842,0,0,0,0
SP-03605,ok,debt,0,24098,0,0,0
SP-03606,ok,goals+,0,0,3,0,486
SP-03607,ok,goals+,0,0,0,38002,101081
SP-03608,deficit,none,0,0,0,0,0
SP-03609,ok,debt,0,175569854,0,0,453833459
SP-03610,deficit,none,0,0,0,0,0
SP-03611,deficit,none,0,0,0,0,0
SP-03612,deficit,none,0,0,0,0,0
SP-03613,ok,reserve,17199,0,0,7314,0
SP-03614,ok,debt,0,12451,0,0,0
SP-03615,ok,goals+,0,0,12310,158448,827930
SP-03616,ok,debt,0,2740,0,0,0
SP-03617,ok,reserve,23240,0,0,0,0
SP-03618,deficit,none,0,0,0,0,0
SP-03619,ok,debt,0,28911,0,0,0
SP-03620,ok,reserve,30357,0,0,0,0
SP-03621,deficit,none,0,0,0,0,0
SP-03622,ok,reserve,34977,0,0,0,0
SP-03623,deficit,none,0,0,0,0,0
SP-03624,ok,reserve,11675,0,0,0,0
SP-03625,ok,reserve,12234,0,0,0,0
SP-03626,deficit,none,0,0,0,0,0
SP-03627,ok,goals+,0,0,0,6433,28337
SP-03628,ok,debt,0,15679,0,0,0
SP-03629,ok,reserve,8503,0,713,0,0
SP-03630,deficit,none,0,0,0,0,72452
SP-03631,ok,reserve,13607,0,0,0,0
SP-03632,ok,reserve,15074,0,0,0,0
SP-03633,ok,goals+,0,0,0,15601,1455814
SP-03634,ok,reserve,14709,0,0,0,0
SP-03635,ok,reserve,20820,0,0,0,0
SP-03636,ok,reserve,3983,0,0,0,0
SP-03637,ok,reserve,44883,0,0,0,0
SP-03638,ok,debt,0,8097,0,0,0
SP-03639,ok,debt,471,9692,0,0,0
SP-03640,ok,goals+,0,0,0,4144,6475
SP-03641,ok,reserve,30292,0,0,0,0
SP-03642,ok,reserve,70296,0,0,0,0
SP-03643,ok,reserve,59161,0,0,0,0
SP-03644,ok,reserve,29964,0,0,0,0
SP-03645,ok,reserve,1971,0,0,0,0
SP-03646,ok,reserve,5622,0,0,0,0
SP-03647,ok,debt,0,14,0,0,0
SP-03648,ok,reserve,178,0,0,0,0
SP-03649,ok,reserve,2107,0,0,0,0
SP-03650,deficit,none,0,0,0,0,0
SP-03651,deficit,none,0,0,0,0,0
SP-03652,ok,reserve,42653,0,0,0,0
SP-03653,ok,reserve,18757,0,0,0,0
SP-03654,deficit,none,0,0,0,0,0
SP-03655,ok,reserve,2291,0,0,0,0
SP-03656,ok,goals+,0,0,30695,0,3274
SP-03657,ok,goals+,0,0,36219,19769,52426
SP-03658,ok,debt,0,3845,0,0,64297
SP-03659,ok,debt,0,30680,0,0,0
SP-03660,deficit,none,0,0,0,0,0
SP-03661,ok,reserve,28665,0,0,0,0
SP-03662,ok,reserve,2904,0,0,0,0
SP-03663,deficit,none,0,0,0,0,0
SP-03664,ok,reserve,60069,0,0,0,0
SP-03665,ok,reserve,20514,0,0,0,0
SP-03666,deficit,none,0,0,0,0,0
SP-03667,ok,debt,0,10440,0,0,0
SP-03668,ok,debt,0,35459,0,0,0
SP-03669,ok,reserve,16187,0,0,0,0
SP-03670,deficit,none,0,0,0,0,0
SP-03671,ok,debt,2541,53196,0,0,0
SP-03672,ok,debt,0,6355,0,0,0
SP-03673,deficit,none,0,0,0,0,0
SP-03674,ok,reserve,11593,0,0,0,0
SP-03675,ok,goals+,0,0,0,12207,1062303
SP-03676,ok,debt,0,38656,0,0,0
SP-03677,ok,reserve,6188,0,0,0,0
SP-03678,ok,goals+,0,0,16324,0,16915
SP-03679,ok,goals+,0,0,4469,0,44929
SP-03680,ok,debt,0,14056,0,0,0
SP-03681,ok,reserve,593,0,0,0,0
SP-03682,ok,debt,0,50565,0,0,0
SP-03683,deficit,none,0,0,0,0,0
SP-03684,ok,reserve,3920,0,0,0,0
SP-03685,ok,reserve,11919,0,0,0,0
SP-03686,ok,debt,0,314,0,0,0
SP-03687,deficit,none,0,0,0,0,0
SP-03688,ok,debt,0,6888,0,0,0
SP-03689,ok,debt,0,27449,0,0,0
SP-03690,deficit,none,0,0,0,0,0
SP-03691,ok,reserve,4252,0,0,0,0
SP-03692,ok,reserve,33780,0,0,2962,0
SP-03693,deficit,none,0,0,0,0,0
SP-03694,ok,reserve,11852,4534,0,0,0
SP-03695,ok,debt,0,31834,0,0,0
SP-03696,deficit,none,0,0,0,0,0
SP-03697,ok,reserve,23510,0,0,0,0
SP-03698,ok,reserve,7876,0,0,0,0
SP-03699,ok,goals+,0,0,9391,37952,151425
SP-03700,ok,reserve,33494,0,0,0,0
SP-03701,ok,reserve,8499,7725,0,0,0
SP-03702,deficit,none,0,0,0,0,0
SP-03703,ok,reserve,30168,0,0,0,0
SP-03704,ok,reserve,5326,0,0,0,0
SP-03705,deficit,none,0,0,0,0,0
SP-03706,ok,debt,0,19113,0,0,21861
SP-03707,ok,reserve,4300,0,0,0,0
SP-03708,deficit,none,0,0,0,0,0
SP-03709,ok,reserve,69305,0,0,0,0
SP-03710,ok,reserve,304,0,0,0,0
SP-03711,ok,debt,0,9364,0,0,0
SP-03712,ok,debt,0,11074,0,0,0
SP-03713,deficit,none,0,0,0,0,0
SP-03714,ok,reserve,1142,0,0,0,0
SP-03715,ok,debt,0,6258,0,0,0
SP-03716,ok,reserve,35084,0,0,0,0
SP-03717,ok,debt,0,11096,0,0,1529840
SP-03718,ok,reserve,25579,0,0,0,0
SP-03719,ok,reserve,12305,0,0,0,0
SP-03720,ok,reserve,33956,0,0,0,0
SP-03721,deficit,none,0,0,0,0,0
SP-03722,ok,reserve,2666,0,0,0,0
SP-03723,ok,reserve,15371,0,0,0,0
SP-03724,ok,goals+,0,0,22563,8388,22351
SP-03725,ok,reserve,3744,0,0,0,0
SP-03726,deficit,none,0,0,0,0,0
SP-03727,ok,reserve,15371,0,0,0,0
SP-03728,ok,reserve,232,0,0,0,0
SP-03729,ok,reserve,8762,0,0,0,0
SP-03730,ok,debt,3773,12110,0,0,0
SP-03731,ok,reserve,16706,0,0,0,0
SP-03732,ok,reserve,29,0,0,0,0
SP-03733,ok,goals+,0,0,0,43239,60180
SP-03734,ok,reserve,4455,0,0,0,0
SP-03735,ok,reserve,190152133,0,0,0,0
SP-03736,ok,reserve,929,0,0,0,0
SP-03737,ok,reserve,21119,0,0,0,0
SP-03738,deficit,none,0,0,0,0,0
SP-03739,ok,reserve,41117,0,0,0,0
SP-03740,ok,debt,770,4738,0,0,0
SP-03741,ok,goals+,0,0,0,65833,200268
SP-03742,ok,reserve,29396,0,0,0,0
SP-03743,ok,reserve,2172,0,0,0,0
SP-03744,deficit,none,0,0,0,0,0
SP-03745,ok,reserve,3019,2894,0,0,0
SP-03746,deficit,none,0,0,0,0,0
SP-03747,deficit,none,0,0,0,0,0
SP-03748,ok,goals+,0,0,11587,42272,18199
SP-03749,ok,reserve,20320,0,0,0,0
SP-03750,deficit,none,0,0,0,0,0
SP-03751,ok,reserve,14845,0,0,0,0
SP-03752,ok,debt,0,34432,0,0,0
SP-03753,deficit,none,0,0,0,0,0
SP-03754,ok,reserve,22822,0,0,0,0
SP-03755,ok,reserve,702,0,0,0,0
SP-03756,ok,reserve,21929,0,0,0,0
SP-03757,ok,reserve,38079,0,0,0,0
SP-03758,ok,reserve,78944,0,0,0,0
SP-03759,ok,goals+,0,0,0,17033,976306
SP-03760,ok,reserve,9754,0,0,0,0
SP-03761,ok,reserve,67707,0,0,0,0
SP-03762,ok,reserve,2138,0,0,0,0
SP-03763,ok,reserve,6612,0,0,0,0
SP-03764,ok,reserve,24055,0,0,0,0
SP-03765,ok,reserve,24312,0,0,0,0
SP-03766,ok,debt,0,5132,0,0,0
SP-03767,ok,reserve,32750,0,0,0,0
SP-03768,ok,reserve,13564,0,0,0,0
SP-03769,ok,reserve,66688,0,0,0,0
SP-03770,deficit,none,0,0,0,0,0
SP-03771,ok,reserve,41394,0,0,0,0
SP-03772,ok,reserve,17061,0,0,0,0
SP-03773,ok,reserve,10563,0,0,0,0
SP-03774,ok,reserve,8,0,0,0,0
SP-03775,ok,reserve,23063,0,0,0,0
SP-03776,ok,debt,0,10560,0,0,0
SP-03777,ok,reserve,971659019,0,0,0,0
SP-03778,ok,reserve,29917,0,0,0,0
SP-03779,ok,reserve,38082,0,0,0,0
SP-03780,deficit,none,0,0,0,0,0
SP-03781,ok,debt,0,33298,0,0,0
SP-03782,ok,reserve,27358,0,0,0,0
SP-03783,ok,debt,0,13521,0,0,8453
SP-03784,ok,reserve,41083,0,0,0,0
SP-03785,ok,reserve,12128,0,0,0,0
SP-03786,deficit,none,0,0,0,0,0
SP-03787,ok,reserve,16222,0,0,0,0
SP-03788,ok,reserve,30572,0,0,0,0
SP-03789,deficit,none,0,0,0,0,0
SP-03790,ok,reserve,47561,0,0,0,0
SP-03791,ok,reserve,4038,0,0,0,0
SP-03792,deficit,none,0,0,0,0,0
SP-03793,ok,reserve,22242,0,0,0,0
SP-03794,ok,reserve,7503,0,0,0,0
SP-03795,deficit,none,0,0,0,0,66808
SP-03796,deficit,none,0,0,0,0,0
SP-03797,ok,debt,0,19675,0,0,0
SP-03798,ok,reserve,1007,0,0,0,0
SP-03799,ok,goals+,0,0,5545,0,385789
SP-03800,ok,reserve,15412,0,0,0,0
SP-03801,ok,debt,0,12718,0,0,231869
SP-03802,ok,reserve,5189,0,0,0,0
SP-03803,ok,debt,0,22771,0,0,0
SP-03804,ok,reserve,6252,0,0,0,0
SP-03805,ok,reserve,63729,0,0,0,0
SP-03806,ok,debt,0,9355,0,0,0
SP-03807,ok,reserve,2140,0,0,0,0
SP-03808,ok,reserve,28706,0,0,0,0
SP-03809,deficit,none,0,0,0,0,0
SP-03810,ok,reserve,11502,0,0,0,0
SP-03811,ok,reserve,13391,0,0,0,0
SP-03812,ok,debt,1930,11554,0,0,0
SP-03813,ok,debt,0,51084,0,0,0
SP-03814,ok,debt,0,18075,0,0,0
SP-03815,ok,reserve,20097,0,0,0,0
SP-03816,ok,reserve,68,0,0,0,0
SP-03817,deficit,none,0,0,0,0,0
SP-03818,deficit,none,0,0,0,0,0
SP-03819,ok,reserve,6074634,0,0,0,0
SP-03820,ok,debt,0,25573,0,0,0
SP-03821,ok,reserve,60973,0,0,0,0
SP-03822,deficit,none,0,0,0,0,0
SP-03823,ok,reserve,21401,0,0,0,0
SP-03824,ok,reserve,11434,0,0,0,0
SP-03825,ok,goals+,0,0,0,51630,57980
SP-03826,ok,reserve,23766,0,0,0,0
SP-03827,ok,debt,292,14706,0,0,0
SP-03828,deficit,none,0,0,0,0,0
SP-03829,deficit,none,0,0,0,0,0
SP-03830,deficit,none,0,0,0,0,0
SP-03831,deficit,none,0,0,0,0,0
SP-03832,ok,reserve,62724,0,0,0,0
SP-03833,ok,reserve,79798,0,0,0,0
SP-03834,deficit,none,0,0,0,0,0
SP-03835,ok,debt,0,20816,0,0,0
SP-03836,ok,reserve,7821,0,0,0,0
SP-03837,ok,debt,0,21576,0,0,0
SP-03838,deficit,none,0,0,0,0,0
SP-03839,ok,reserve,5643,4434,0,0,0
SP-03840,ok,goals+,0,0,0,78716,687279
SP-03841,ok,reserve,52280,0,0,0,0
SP-03842,deficit,none,0,0,0,0,0
SP-03843,ok,debt,0,29355,0,0,935549
SP-03844,ok,debt,0,43154,0,0,0
SP-03845,ok,reserve,25032,0,0,0,0
SP-03846,ok,debt,0,45998,0,0,0
SP-03847,deficit,none,0,0,0,0,0
SP-03848,ok,debt,0,5937,0,0,0
SP-03849,ok,reserve,17655,0,0,0,0
SP-03850,ok,debt,0,4064,0,0,0
SP-03851,ok,reserve,64798,0,0,0,0
SP-03852,ok,reserve,45392,0,0,0,0
SP-03853,ok,reserve,11092,0,0,0,0
SP-03854,ok,reserve,11023,0,0,0,0
SP-03855,ok,reserve,53236,0,0,0,0
SP-03856,ok,reserve,4340,0,0,0,0
SP-03857,ok,reserve,2308,0,0,0,0
SP-03858,ok,goals+,0,0,17,0,446
SP-03859,ok,debt,0,9567,0,0,0
SP-03860,ok,reserve,2886,0,0,0,0
SP-03861,ok,debt,0,580925449,0,0,0
SP-03862,ok,debt,0,54,0,0,0
SP-03863,ok,reserve,10221,0,0,0,0
SP-03864,deficit,none,0,0,0,0,0
SP-03865,ok,reserve,1977,0,0,0,0
SP-03866,ok,reserve,20118,0,0,0,0
SP-03867,ok,goals+,0,0,41246,0,103108
SP-03868,ok,debt,0,30325,0,0,0
SP-03869,deficit,none,0,0,0,0,36052
SP-03870,deficit,none,0,0,0,0,0
SP-03871,ok,reserve,20048,0,0,0,0
SP-03872,ok,reserve,22058,0,0,0,0
SP-03873,deficit,none,0,0,0,0,0
SP-03874,ok,debt,0,14262,0,0,0
SP-03875,ok,debt,0,8063,0,0,0
SP-03876,deficit,none,0,0,0,0,0
SP-03877,deficit,none,0,0,0,0,0
SP-03878,ok,debt,0,72088,0,0,0
SP-03879,deficit,none,0,0,0,0,0
SP-03880,deficit,none,0,0,0,0,0
SP-03881,ok,debt,0,34850,0,0,0
SP-03882,ok,debt,0,6269,0,0,0
SP-03883,ok,debt,9816,46658,0,0,0
SP-03884,ok,reserve,3524,0,0,0,0
SP-03885,ok,goals+,0,0,0,15312,1256820
SP-03886,deficit,none,0,0,0,0,0
SP-03887,ok,reserve,7112,0,0,0,0
SP-03888,ok,goals+,0,0,12125,0,103552
SP-03889,ok,debt,0,6374,0,0,0
SP-03890,ok,reserve,13490,0,0,0,0
SP-03891,ok,reserve,441,0,0,0,0
SP-03892,ok,reserve,3203,0,0,0,0
SP-03893,ok,debt,0,11847,0,0,28031
SP-03894,deficit,none,0,0,0,0,0
SP-03895,ok,reserve,11645,0,0,0,0
SP-03896,ok,goals+,2176,0,3602,24515,0
SP-03897,ok,debt,0,26560,0,0,0
SP-03898,ok,reserve,23909,0,0,0,0
SP-03899,ok,reserve,14904,0,0,0,0
SP-03900,ok,reserve,209,0,18,40,0
SP-03901,ok,reserve,3850,0,0,0,0
SP-03902,ok,goals+,0,0,212,0,3838
SP-03903,ok,debt,0,261580366,0,0,0
SP-03904,ok,debt,0,10848,0,0,79369
SP-03905,ok,reserve,5597,0,0,0,0
SP-03906,deficit,none,0,0,0,0,0
SP-03907,ok,reserve,48197,0,0,0,0
SP-03908,ok,reserve,4904,0,0,0,0
SP-03909,ok,debt,0,44689,0,0,0
SP-03910,ok,reserve,13159,1106,0,0,0
SP-03911,deficit,none,0,0,0,0,0
SP-03912,deficit,none,0,0,0,0,0
SP-03913,ok,goals+,0,0,11343,0,94312
SP-03914,ok,goals+,0,0,9964,0,297557
SP-03915,deficit,none,0,0,0,0,0
SP-03916,ok,debt,0,139,0,0,0
SP-03917,ok,debt,0,17853,0,0,37378
SP-03918,deficit,none,0,0,0,0,0
SP-03919,ok,reserve,42350,0,0,0,0
SP-03920,ok,reserve,63040,0,0,0,0
SP-03921,ok,reserve,2632,0,0,0,0
SP-03922,ok,reserve,628,0,0,0,0
SP-03923,ok,reserve,32454,0,0,0,0
SP-03924,ok,debt,0,10257,0,0,0
SP-03925,ok,reserve,39455,0,0,0,0
SP-03926,ok,reserve,56842,0,0,0,0
SP-03927,ok,goals+,0,0,0,1501,3326070
SP-03928,ok,reserve,7278,0,0,0,0
SP-03929,ok,reserve,698,0,0,0,0
SP-03930,ok,goals+,0,0,10121,0,151851
SP-03931,ok,debt,0,7738,0,0,69988
SP-03932,ok,reserve,23448,0,0,0,0
SP-03933,ok,reserve,17,0,0,0,0
SP-03934,ok,reserve,5479,0,0,0,0
SP-03935,ok,reserve,14525,0,0,0,0
SP-03936,ok,reserve,11508,0,0,0,0
SP-03937,ok,reserve,6648,0,0,0,0
SP-03938,ok,reserve,3509,0,0,0,0
SP-03939,ok,reserve,6827,0,0,0,0
SP-03940,ok,reserve,56969,0,0,0,0
SP-03941,ok,goals+,0,0,0,21122,87506
SP-03942,ok,reserve,74,0,0,0,0
SP-03943,ok,reserve,4494,0,0,0,0
SP-03944,ok,reserve,13124,0,0,0,0
SP-03945,ok,reserve,1276671868,0,0,0,0
SP-03946,ok,reserve,19006,0,0,0,0
SP-03947,ok,reserve,241,0,0,0,0
SP-03948,deficit,none,0,0,0,0,0
SP-03949,deficit,none,0,0,0,0,0
SP-03950,ok,reserve,4131,0,0,0,0
SP-03951,ok,goals+,0,0,54899,0,195558
SP-03952,ok,reserve,49350,0,0,0,0
SP-03953,deficit,none,0,0,0,0,0
SP-03954,deficit,none,0,0,0,0,0
