id,status,dom,res,debt,goal,inv,lump
SP3-03059,ok,debt,0,20725,13816,0,301851
SP3-03060,deficit,none,0,0,0,0,0
SP3-03061,ok,reserve,3282,3281,0,0,0
SP3-03062,deficit,none,0,0,0,0,577391
SP3-03063,ok,reserve,4916,0,0,0,0
SP3-03064,deficit,none,0,0,0,0,0
SP3-03065,ok,debt,2149,4299,716,0,30911
SP3-03066,ok,reserve,28478,0,23787,4688,0
SP3-03067,ok,debt,0,21583,14388,0,301851
SP3-03068,ok,reserve,14941,0,13697,1242,0
SP3-03069,ok,reserve,7815,7813,3906,0,0
SP3-03070,ok,reserve,12,0,12,0,0
SP3-03071,deficit,none,0,0,0,0,0
SP3-03072,deficit,none,0,0,0,0,0
SP3-03073,deficit,none,0,0,0,0,4711551
SP3-03074,ok,debt,11952,11952,5976,0,0
SP3-03075,ok,goals+,0,0,7922,5280,138278
SP3-03076,ok,goals+,0,0,0,140331,6083745
SP3-03077,ok,reserve,877,875,437,0,0
SP3-05718,invalid,none,0,0,0,0,0
SP3-03079,deficit,none,0,0,0,0,60416
SP3-03080,ok,debt,4130,8262,1376,0,71756
SP3-03081,invalid,none,0,0,0,0,0
SP3-03082,ok,goals+,0,0,827,2371,121753
SP3-03083,ok,debt,1985,3972,661,0,293525
SP3-03084,ok,goals+,0,0,752,2446,121753
SP3-03085,deficit,none,0,0,0,0,1158054
SP3-03086,deficit,none,0,0,0,0,0
SP3-03087,ok,none,0,0,0,0,0
SP3-03088,ok,reserve,4602,0,4602,0,0
SP3-03089,deficit,none,0,0,0,0,0
SP3-03090,deficit,none,0,0,0,0,0
SP3-03091,deficit,none,0,0,0,0,11674750
SP3-03092,ok,goals+,0,0,173961,19328,592068
SP3-03093,ok,goals+,0,0,7305,14677,43887
SP3-03094,deficit,none,0,0,0,0,20097
SP3-03095,deficit,none,0,0,0,0,0
SP3-03096,deficit,none,0,0,0,0,0
SP3-03097,ok,debt,72,144,24,0,3535
SP3-03098,ok,reserve,17588,0,10552,7035,0
SP3-03099,ok,debt,32709,65418,10903,0,171831
SP3-03100,ok,reserve,11586,11585,0,0,0
SP3-03101,ok,debt,0,5869,978,2934,15477
SP3-03102,deficit,none,0,0,0,0,177809
SP3-03103,ok,reserve,1672,0,1672,0,0
SP3-03104,ok,debt,0,14099,9398,0,155847
SP3-03105,ok,reserve,14393,14392,7196,0,0
SP3-03106,deficit,none,0,0,0,0,79853
SP3-03107,ok,reserve,2341,2340,1170,0,0
SP3-03108,deficit,none,0,0,0,0,273621
SP3-03109,deficit,none,0,0,0,0,0
SP3-03110,ok,reserve,15140,15138,7569,0,534597
SP3-03111,ok,debt,0,447,298,0,95505
SP3-03112,ok,reserve,397,0,0,396,1002736
SP3-03113,ok,goals+,0,0,57734,5032,202923
SP3-03114,ok,debt,0,14099,9398,0,158812
SP3-03115,ok,goals+,0,0,83344,13342,289513
SP3-03116,ok,reserve,3541,3540,1770,0,0
SP3-03117,ok,debt,4860,4860,2430,0,0
SP3-03118,ok,debt,4762,4762,0,0,0
SP3-03119,ok,reserve,3731,0,0,3731,2016658
SP3-03120,deficit,none,0,0,0,0,1345679
SP3-03121,deficit,none,0,0,0,0,9602578
SP3-03122,ok,reserve,3431,3430,0,0,165724
SP3-03123,deficit,none,0,0,0,0,611699
SP3-03124,deficit,none,0,0,0,0,207220
SP3-03125,deficit,none,0,0,0,0,1006890
SP3-03126,ok,reserve,6217,6215,3107,0,64774
SP3-03127,ok,debt,0,27003,18001,0,1971203
SP3-03128,ok,reserve,60829,0,0,0,0
SP3-03129,ok,debt,1314,2628,438,0,982
SP3-03130,deficit,none,0,0,0,0,3686469
SP3-03131,ok,debt,47624,47624,0,0,0
SP3-03132,deficit,none,0,0,0,0,4816907
SP3-03133,invalid,none,0,0,0,0,0
SP3-03134,ok,reserve,75831,0,70440,5389,0
SP3-03135,ok,goals+,0,0,2604,7815,447422
SP3-03136,ok,reserve,6772,0,0,0,0
SP3-03137,ok,reserve,2589,2588,0,0,0
SP3-03138,ok,reserve,3903,1672,0,0,0
SP3-03139,ok,reserve,7920,7919,3959,0,0
SP3-03140,ok,goals+,0,0,0,16118,0
SP3-03141,deficit,none,0,0,0,0,2560668
SP3-03142,ok,goals+,0,0,4058,1310,21806
SP3-03143,deficit,none,0,0,0,0,0
SP3-03144,ok,goals+,0,0,0,126819,1367860
SP3-03145,ok,debt,0,10,6,0,52152
SP3-03146,deficit,none,0,0,0,0,241912
SP3-03147,ok,goals+,0,0,21402,64209,5745834
SP3-03148,deficit,none,0,0,0,0,0
SP3-04998,invalid,none,0,0,0,0,0
SP3-03150,ok,debt,2154,4310,718,0,297628
SP3-03151,ok,debt,2704,5409,901,0,17418
SP3-03152,deficit,none,0,0,0,0,0
SP3-03153,ok,goals+,0,0,2911,8733,447422
SP3-03154,ok,debt,0,12326,7253,963,188424
SP3-03155,deficit,none,0,0,0,0,0
SP3-03156,ok,debt,3972,3972,1986,0,952085
SP3-03157,deficit,none,0,0,0,0,0
SP3-03158,ok,debt,1637,3275,545,0,74776
SP3-03159,deficit,none,0,0,0,0,0
SP3-03160,ok,debt,0,1674,1116,0,20245
SP3-03161,ok,goals+,0,0,17099,11034,0
SP3-03162,deficit,none,0,0,0,0,155073
SP3-03163,ok,reserve,3248,0,0,0,0
SP3-03164,ok,goals+,0,0,6972,0,240201
SP3-03165,ok,reserve,25138,0,0,25138,655271
SP3-03166,deficit,none,0,0,0,0,0
SP3-03167,deficit,none,0,0,0,0,0
SP3-03168,ok,reserve,2413,0,2413,0,0
SP3-03169,ok,reserve,9114,9113,4556,0,0
SP3-03170,ok,debt,1637,3275,545,0,74776
SP3-03171,ok,reserve,14192,6081,0,0,0
SP3-03172,ok,debt,0,8996,1499,4497,19903
SP3-03173,ok,goals+,0,0,6168,4977,0
SP3-03174,deficit,none,0,0,0,0,0
SP3-03175,ok,debt,0,1509,0,1006,0
SP3-03176,ok,goals+,0,0,6284,9427,717499
SP3-03177,ok,debt,5243,5243,0,0,411507
SP3-03178,ok,reserve,111,109,54,0,0
SP3-03179,ok,debt,3280,6563,1093,0,410
SP3-03180,deficit,none,0,0,0,0,0
SP3-03181,ok,reserve,44833,44832,0,0,0
SP3-03182,deficit,none,0,0,0,0,0
SP3-03183,ok,debt,2154,4309,718,0,36029
SP3-03184,ok,goals+,0,0,0,56018,1076921
SP3-03185,ok,reserve,56941,0,56941,0,0
SP3-03186,deficit,none,0,0,0,0,0
SP3-03187,ok,reserve,22269,0,0,22268,0
SP3-03188,ok,reserve,20821,0,18738,2082,0
SP3-03189,ok,goals+,0,0,9730,14596,1139553
SP3-03190,ok,goals+,0,0,5236,5909,0
SP3-03191,deficit,none,0,0,0,0,27227
SP3-03192,ok,goals+,0,0,0,48377,1350633
SP3-03193,ok,reserve,11305,4845,0,0,0
SP3-03194,ok,debt,5968,11939,1989,0,26788
SP3-03195,ok,reserve,3850,3849,0,0,0
SP3-03196,ok,debt,359,719,119,0,35760
SP3-03197,ok,reserve,6047,6045,3022,0,0
SP3-03198,deficit,none,0,0,0,0,0
SP3-03199,ok,reserve,5322,5320,2272,387,412622
SP3-03200,ok,goals+,0,0,8055,895,305566
SP3-03201,ok,goals+,0,0,62171,7022,110955
SP3-03202,ok,debt,359,719,119,0,36362
SP3-03203,ok,reserve,9431,0,9431,0,306423
SP3-03204,deficit,none,0,0,0,0,7826204
SP3-03205,ok,debt,0,87993,52795,5866,1978114
SP3-03206,ok,reserve,14793,14792,0,0,0
SP3-03207,ok,reserve,1859,1857,928,0,0
SP3-03208,deficit,none,0,0,0,0,5365124
SP3-03209,deficit,none,0,0,0,0,0
SP3-03210,ok,debt,29483,29483,0,0,0
SP3-03211,ok,reserve,37701,0,31953,5746,0
SP3-03212,ok,goals+,0,0,8701,46539,205849
SP3-03213,deficit,none,0,0,0,0,0
SP3-03214,ok,goals+,0,0,614,0,393963
SP3-03215,ok,debt,0,66518701,42139829,2205970,651743268
SP3-03216,ok,reserve,1331,1330,665,0,0
SP3-03217,ok,reserve,8939,3830,0,0,0
SP3-03218,ok,debt,7847,7847,0,0,0
SP3-03219,ok,goals+,0,0,36005,9972,0
SP3-03220,ok,debt,0,30657,11629,8808,67873
SP3-03221,ok,debt,0,1317,877,0,979268
SP3-03222,deficit,none,0,0,0,0,78797
SP3-03223,deficit,none,0,0,0,0,492835
SP3-03224,ok,debt,11563,23129,2890,963,25951
SP3-03225,deficit,none,0,0,0,0,0
SP3-03226,ok,debt,4812,4812,2406,0,0
SP3-03227,ok,goals+,0,0,126843,0,5754898
SP3-03228,ok,goals+,0,0,7603,0,75032
SP3-03229,ok,reserve,17946,0,17945,0,0
SP3-03230,ok,debt,26584,53169,8861,0,91011
SP3-03231,ok,reserve,380429,163040,0,0,0
SP3-03232,deficit,none,0,0,0,0,0
SP3-03233,deficit,none,0,0,0,0,0
SP3-03234,deficit,none,0,0,0,0,1272191
SP3-03235,ok,debt,5534,11070,1844,0,244796
SP3-03236,ok,debt,1617,3236,539,0,130349
SP3-03237,deficit,none,0,0,0,0,61227
SP3-03238,ok,reserve,441,0,109,329,0
SP3-03239,ok,none,0,0,0,0,0
SP3-03240,invalid,none,0,0,0,0,0
SP3-03241,ok,reserve,13309,13307,6653,0,0
SP3-03242,invalid,none,0,0,0,0,0
SP3-03243,ok,goals+,0,0,11318,168132,153589
SP3-03244,ok,goals+,0,0,22009,21940,319586
SP3-03245,invalid,none,0,0,0,0,0
SP3-03246,ok,reserve,1676,1674,837,0,45691
SP3-03247,ok,reserve,242,240,120,0,0
SP3-03248,deficit,none,0,0,0,0,76288
SP3-03249,ok,goals+,0,0,0,11846,197615
SP3-03250,deficit,none,0,0,0,0,0
SP3-03251,ok,debt,3636,7272,1212,0,77350
SP3-03252,ok,reserve,21498,0,1000,20497,333231
SP3-03253,ok,reserve,4685,0,4685,0,0
SP3-03254,deficit,none,0,0,0,0,1040447
SP3-03255,ok,reserve,262,261,130,0,0
SP3-03256,ok,debt,5498,5498,2749,0,0
SP3-03257,deficit,none,0,0,0,0,394286
SP3-03258,ok,reserve,12016,0,12016,0,0
SP3-03259,ok,reserve,9803,0,6360,3441,0
SP3-03260,ok,reserve,9103,0,3060,6041,0
SP3-03261,ok,reserve,18534,0,18534,0,0
SP3-03262,deficit,none,0,0,0,0,341127
SP3-03263,deficit,none,0,0,0,0,0
SP3-03264,deficit,none,0,0,0,0,16114
SP3-03265,invalid,none,0,0,0,0,0
SP3-03266,ok,goals+,0,0,0,56531,794647
SP3-03267,deficit,none,0,0,0,0,0
SP3-03268,deficit,none,0,0,0,0,0
SP3-03269,ok,debt,0,309,184,20,133518
SP3-03270,ok,debt,5969,11941,1719,269,429
SP3-03271,ok,goals+,0,0,19756,60278,1402867
SP3-03272,ok,reserve,3351,3350,1675,0,0
SP3-03273,deficit,none,0,0,0,0,1123155
SP3-03274,ok,goals+,0,0,0,38822,1484695
SP3-03275,invalid,none,0,0,0,0,0
SP3-03276,deficit,none,0,0,0,0,0
SP3-03277,deficit,none,0,0,0,0,3139123
SP3-03278,deficit,none,0,0,0,0,0
SP3-03279,ok,goals+,0,0,0,309391,13722415
SP3-03280,deficit,none,0,0,0,0,0
SP3-03281,ok,debt,0,14197,9464,0,109915
SP3-03282,ok,reserve,442,440,220,0,0
SP3-03283,invalid,none,0,0,0,0,0
SP3-03284,deficit,none,0,0,0,0,4761801
SP3-03285,ok,reserve,7347,3148,0,0,0
SP3-03286,ok,reserve,16291,0,10160,6128,0
SP3-03287,deficit,none,0,0,0,0,375659
SP3-03288,ok,reserve,19234,0,0,0,0
SP3-03289,ok,debt,15867,31736,5289,0,361028
SP3-03290,ok,debt,12499,12499,0,0,0
SP3-03291,ok,reserve,148886,0,148886,0,0
SP3-03292,deficit,none,0,0,0,0,0
SP3-03293,ok,reserve,4722,4720,2360,0,0
SP3-03294,deficit,none,0,0,0,0,0
SP3-03295,ok,debt,8367,8367,0,0,44995
SP3-03296,deficit,none,0,0,0,0,3104394
SP3-03297,ok,reserve,14656,0,0,0,0
SP3-03298,ok,reserve,4748,0,4747,0,0
SP3-03299,deficit,none,0,0,0,0,1443026
SP3-03300,ok,reserve,5259,5258,2629,0,0
SP3-03301,deficit,none,0,0,0,0,0
SP3-03302,deficit,none,0,0,0,0,2196156
SP3-03303,ok,reserve,9961,4268,0,0,0
SP3-03304,ok,goals+,0,0,3786,130037,117823
SP3-03305,ok,reserve,12925,12924,6462,0,0
SP3-03306,deficit,none,0,0,0,0,3503117
SP3-03307,deficit,none,0,0,0,0,0
SP3-03308,ok,reserve,6485,0,6484,0,0
SP3-03309,ok,reserve,4788,4786,1435,957,0
SP3-03310,deficit,none,0,0,0,0,297539
SP3-03311,ok,reserve,4499,0,0,4499,1416285
SP3-03312,deficit,none,0,0,0,0,46883
SP3-03313,deficit,none,0,0,0,0,189236
SP3-03314,ok,goals+,0,0,12510,4881,228923
SP3-03315,deficit,none,0,0,0,0,0
SP3-03316,ok,debt,2057,4117,0,685,11074
SP3-03317,invalid,none,0,0,0,0,0
SP3-03318,deficit,none,0,0,0,0,0
SP3-03319,deficit,none,0,0,0,0,561927
SP3-03320,ok,debt,0,69670,18578,27867,957505
SP3-03321,deficit,none,0,0,0,0,1274995
SP3-03322,ok,reserve,31821,0,0,0,0
SP3-03323,ok,reserve,2235,957,0,0,0
SP3-03324,ok,reserve,2391,2390,0,0,0
SP3-03325,deficit,none,0,0,0,0,8395876
SP3-03326,ok,reserve,30144,0,0,0,0
SP3-03327,ok,goals+,0,0,0,180109,418874
SP3-03328,deficit,none,0,0,0,0,0
SP3-03329,deficit,none,0,0,0,0,0
SP3-03330,deficit,none,0,0,0,0,0
SP3-03331,invalid,none,0,0,0,0,0
SP3-03332,deficit,none,0,0,0,0,1721848
SP3-03333,deficit,none,0,0,0,0,0
SP3-03334,deficit,none,0,0,0,0,0
SP3-03335,ok,debt,4113,8228,1371,0,75486
SP3-03336,deficit,none,0,0,0,0,0
SP3-03337,ok,debt,49847,49847,0,0,357063
SP3-03338,ok,goals+,0,0,22501,18633,477960
SP3-03339,deficit,none,0,0,0,0,9611686
SP3-03340,deficit,none,0,0,0,0,0
SP3-03341,deficit,none,0,0,0,0,16355161
SP3-03342,ok,debt,17067,17067,0,0,132670
SP3-03343,ok,debt,1074,1074,537,0,0
SP3-03344,ok,debt,2723,5447,907,0,13822
SP3-03345,ok,debt,894,1790,298,0,5544
SP3-03346,ok,reserve,195141,0,195141,0,0
SP3-03347,ok,reserve,21233,0,21232,0,0
SP3-03348,ok,reserve,8158,8157,0,0,179662
SP3-03349,deficit,none,0,0,0,0,0
SP3-03350,ok,reserve,2413,1034,0,0,0
SP3-03351,deficit,none,0,0,0,0,0
SP3-03352,ok,debt,0,6997,4664,0,149401
SP3-03353,ok,goals+,0,0,11907,14002,61811
SP3-03354,ok,goals+,0,0,62767,20922,80374
SP3-03355,deficit,none,0,0,0,0,0
SP3-03356,ok,reserve,40041,0,0,0,0
SP3-03357,ok,reserve,2510,2509,1254,0,0
SP3-03358,ok,debt,5104,5104,2552,0,0
SP3-03359,ok,debt,10503,21007,3501,0,1154449
SP3-03360,deficit,none,0,0,0,0,0
SP3-03361,deficit,none,0,0,0,0,0
SP3-03362,ok,goals+,0,0,983,0,548703
SP3-03363,ok,debt,0,1395,0,929,289522
SP3-03364,ok,reserve,14166,0,0,0,0
SP3-03365,ok,none,0,0,0,0,70049
SP3-03366,ok,debt,602,602,0,0,70632
SP3-03367,ok,goals+,0,0,41704,62556,1010801
SP3-03368,ok,reserve,136,135,67,0,0
SP3-03369,ok,reserve,21964,0,21964,0,0
SP3-03370,deficit,none,0,0,0,0,4837143
SP3-03371,ok,goals+,0,0,825,43685,139126
SP3-03372,ok,reserve,56102839,56102838,28051419,0,767304044
SP3-03373,ok,reserve,19478,8347,0,0,0
SP3-03374,deficit,none,0,0,0,0,641335
SP3-03375,ok,reserve,6644,6642,2387,933,0
SP3-03376,ok,reserve,340,0,136,204,0
SP3-03377,ok,debt,156551383,156551383,0,0,10225393739
SP3-03378,deficit,none,0,0,0,0,0
SP3-03379,ok,reserve,488724,0,0,488724,8622724
SP3-03380,deficit,none,0,0,0,0,0
SP3-03381,ok,reserve,5667,5665,2832,0,0
SP3-03382,deficit,none,0,0,0,0,97590
SP3-03383,ok,goals+,0,0,3303,0,910587
SP3-03384,deficit,none,0,0,0,0,11589934
SP3-03385,ok,debt,868,1738,289,0,463024
SP3-03386,ok,goals+,0,0,0,13629,843703
SP3-03387,ok,reserve,24212,0,0,0,0
SP3-03388,deficit,none,0,0,0,0,0
SP3-03389,ok,goals+,0,0,3915,5874,329184
SP3-03390,ok,reserve,54051,0,0,0,0
SP3-03391,deficit,none,0,0,0,0,42487
SP3-03392,ok,debt,4995,4995,0,0,334377
SP3-03393,ok,reserve,360,359,0,179,0
SP3-03394,deficit,none,0,0,0,0,0
SP3-03395,ok,goals+,0,0,18902,12601,70013
SP3-03396,ok,reserve,3926,0,3926,0,0
SP3-03397,ok,debt,2793,5589,931,0,18719
SP3-03398,ok,debt,0,9246,0,6164,61374
SP3-03399,invalid,none,0,0,0,0,0
SP3-03400,ok,reserve,26487,0,26487,0,0
SP3-03401,deficit,none,0,0,0,0,0
SP3-03402,ok,debt,9492,18984,3164,0,79467
SP3-03403,ok,goals+,0,0,128705,12050,0
SP3-03404,ok,goals+,0,0,5490,750,0
SP3-03405,ok,reserve,21524,0,19823,1700,0
SP3-03406,ok,reserve,1549,1547,735,38,0
SP3-03407,ok,goals+,0,0,37233,8029,678891
SP3-03408,deficit,none,0,0,0,0,0
SP3-03409,ok,reserve,622,620,310,0,0
SP3-03410,ok,debt,1755,3512,585,0,3634
SP3-03411,deficit,none,0,0,0,0,241479
SP3-03412,deficit,none,0,0,0,0,0
SP3-03413,deficit,none,0,0,0,0,0
SP3-03414,ok,reserve,5484,2350,0,0,0
SP3-03415,deficit,none,0,0,0,0,0
SP3-03416,deficit,none,0,0,0,0,167190
SP3-03417,ok,none,0,0,0,0,0
SP3-03418,ok,reserve,123442,123439,46289,15429,3217497
SP3-03419,ok,goals+,0,0,0,7224,2071095
SP3-03420,ok,reserve,13179,0,0,0,0
SP3-03421,ok,debt,2605,5211,868,0,897
SP3-03422,invalid,none,0,0,0,0,0
SP3-03423,ok,reserve,1353,1352,676,0,0
SP3-03424,deficit,none,0,0,0,0,0
SP3-03425,ok,reserve,10240,0,0,0,0
SP3-03426,deficit,none,0,0,0,0,0
SP3-03427,ok,reserve,5465,5463,2731,0,0
SP3-03428,ok,reserve,16991,0,6025,10963,0
SP3-03429,ok,debt,1876,1876,938,0,0
SP3-03430,ok,reserve,15636,0,0,15636,2517562
SP3-03431,ok,reserve,2978,0,0,2977,123692
SP3-03432,ok,reserve,40162,0,30780,9379,0
SP3-03433,ok,goals+,0,0,0,16929,619518
SP3-03434,deficit,none,0,0,0,0,0
SP3-03435,ok,reserve,1663,1661,830,0,74685
SP3-03436,ok,debt,2307,4617,769,0,22651
SP3-03437,invalid,none,0,0,0,0,0
SP3-03438,ok,reserve,4664,4662,2331,0,0
SP3-03439,deficit,none,0,0,0,0,3107037
SP3-03440,deficit,none,0,0,0,0,0
SP3-03441,deficit,none,0,0,0,0,767949
SP3-03442,ok,reserve,8521,8519,4259,0,155866
SP3-03443,deficit,none,0,0,0,0,0
SP3-03444,ok,reserve,153,0,153,0,0
SP3-03445,ok,goals+,0,0,68316,0,74413
SP3-03446,deficit,none,0,0,0,0,12939
SP3-03447,deficit,none,0,0,0,0,0
SP3-03448,deficit,none,0,0,0,0,0
SP3-03449,deficit,none,0,0,0,0,1102898
SP3-03450,ok,reserve,20951,0,20950,0,4084765
SP3-03451,ok,debt,8389,16780,2796,0,61977
SP3-03452,ok,reserve,8242,8241,4120,0,0
SP3-03453,deficit,none,0,0,0,0,2006321
SP3-03454,deficit,none,0,0,0,0,0
SP3-03455,deficit,none,0,0,0,0,92850
SP3-03456,ok,reserve,52720533,52720532,22380941,3979324,0
SP3-03457,ok,debt,270,270,0,135,0
SP3-03458,deficit,none,0,0,0,0,178527
SP3-03459,ok,reserve,376,161,0,0,0
SP3-03229,invalid,none,0,0,0,0,0
SP3-03461,ok,goals+,0,0,1070,356,345520
SP3-03462,ok,reserve,83,0,0,83,285383
SP3-03463,ok,reserve,8166,0,8165,0,0
SP3-03464,ok,reserve,15097,15096,7548,0,0
SP3-03465,deficit,none,0,0,0,0,327123
SP3-03466,deficit,none,0,0,0,0,0
SP3-03467,ok,goals+,0,0,0,38129,216123
SP3-03468,deficit,none,0,0,0,0,0
SP3-03469,deficit,none,0,0,0,0,0
SP3-03470,ok,goals+,0,0,0,72884,1895737
SP3-03471,ok,debt,95819,95819,0,0,3216909
SP3-03472,invalid,none,0,0,0,0,0
SP3-03473,ok,debt,6263,6263,0,0,0
SP3-03474,deficit,none,0,0,0,0,0
SP3-03475,deficit,none,0,0,0,0,0
SP3-03476,ok,debt,5200,5200,2600,0,0
SP3-03477,deficit,none,0,0,0,0,0
SP3-03478,deficit,none,0,0,0,0,368323
SP3-03479,ok,reserve,108501,0,0,108501,10868910
SP3-03480,deficit,none,0,0,0,0,0
SP3-03481,ok,reserve,17297,17296,8648,0,0
SP3-03482,deficit,none,0,0,0,0,0
SP3-03483,deficit,none,0,0,0,0,0
SP3-03484,ok,reserve,2420,2419,302,907,0
SP3-03485,invalid,none,0,0,0,0,0
SP3-03486,deficit,none,0,0,0,0,1280495
SP3-03487,ok,debt,1341,1341,0,0,0
SP3-03488,deficit,none,0,0,0,0,0
SP3-03489,deficit,none,0,0,0,0,1691657
SP3-03490,deficit,none,0,0,0,0,802761
SP3-03491,ok,debt,0,1515,1010,0,52535
SP3-03492,deficit,none,0,0,0,0,853243
SP3-03493,ok,reserve,7260,0,0,0,0
SP3-03494,deficit,none,0,0,0,0,16331
SP3-03495,deficit,none,0,0,0,0,0
SP3-03496,ok,reserve,2587,2586,1293,0,0
SP3-03497,ok,reserve,13121,5622,0,0,0
SP3-03498,deficit,none,0,0,0,0,658174
SP3-03499,deficit,none,0,0,0,0,403609
SP3-03500,deficit,none,0,0,0,0,54616
SP3-03501,deficit,none,0,0,0,0,58207
SP3-03502,deficit,none,0,0,0,0,0
SP3-03503,ok,reserve,6492,6491,3245,0,0
SP3-03504,ok,reserve,2012,2011,1005,0,0
SP3-03505,ok,debt,0,19360,4953,7952,0
SP3-03506,ok,goals+,0,0,9463,6308,308498
SP3-03507,ok,goals+,0,0,10870,0,104610
SP3-09740,invalid,none,0,0,0,0,0
SP3-03509,ok,reserve,44309,0,0,0,0
SP3-03510,ok,reserve,1879,1878,939,0,0
SP3-03511,ok,reserve,5779,5778,0,0,0
SP3-03512,ok,reserve,4056,1738,0,0,0
SP3-03513,deficit,none,0,0,0,0,578787
SP3-03514,invalid,none,0,0,0,0,0
SP3-03515,ok,reserve,5553,5552,2776,0,0
SP3-03516,ok,goals+,0,0,32541,2807,267368
SP3-03517,deficit,none,0,0,0,0,0
SP3-03518,deficit,none,0,0,0,0,0
SP3-03519,deficit,none,0,0,0,0,354931
SP3-03520,ok,reserve,7413,0,7412,0,29323
SP3-03521,ok,reserve,3290,3289,0,0,0
SP3-03522,ok,goals+,0,0,420,17804,63405
SP3-03523,ok,debt,2277,4555,759,0,18119
SP3-03524,deficit,none,0,0,0,0,30692
SP3-03525,ok,reserve,1484,635,0,0,0
SP3-03526,ok,reserve,3931,3929,1964,0,0
SP3-03527,ok,reserve,5772,0,5771,0,0
SP3-03528,ok,reserve,15424,0,8802,6619,952422
SP3-03529,deficit,none,0,0,0,0,46425
SP3-03530,deficit,none,0,0,0,0,0
SP3-03531,invalid,none,0,0,0,0,0
SP3-03532,ok,none,0,0,0,0,0
SP3-03533,ok,reserve,2804,0,0,0,0
SP3-03534,ok,reserve,1843,1841,920,0,0
SP3-03535,ok,debt,1688,3378,0,562,42519
SP3-03536,ok,reserve,5610,0,0,5610,0
SP3-03537,ok,goals+,0,0,0,32643,1997782
SP3-03538,deficit,none,0,0,0,0,643426
SP3-03539,ok,goals+,0,0,64129,0,52783
SP3-03540,ok,none,0,0,0,0,228267
SP3-03541,ok,reserve,17692,7581,0,0,0
SP3-03542,invalid,none,0,0,0,0,0
SP3-03543,deficit,none,0,0,0,0,0
SP3-03544,deficit,none,0,0,0,0,0
SP3-03545,ok,reserve,5263,5261,2630,0,0
SP3-03546,ok,reserve,29599,0,3024,26574,0
SP3-03547,ok,reserve,1547,0,1546,0,0
SP3-03548,ok,debt,0,3498,2332,0,90459
SP3-03549,ok,reserve,10370,10369,0,0,0
SP3-03550,ok,debt,2384,2384,1192,0,0
SP3-03551,deficit,none,0,0,0,0,1920462
SP3-03552,ok,debt,4638,9278,1546,0,54062
SP3-03553,ok,debt,4488,8977,1496,0,16648
SP3-03554,ok,reserve,16633,0,0,0,0
SP3-03555,ok,debt,12525,25053,4175,0,684472
SP3-03556,ok,reserve,2364,2362,1181,0,53073
SP3-03557,deficit,none,0,0,0,0,0
SP3-03558,ok,reserve,74084,0,0,0,0
SP3-03559,deficit,none,0,0,0,0,0
SP3-03560,ok,goals+,0,0,3805,3032,182876
SP3-03561,deficit,none,0,0,0,0,0
SP3-03562,invalid,none,0,0,0,0,0
SP3-03563,ok,debt,0,3498,2332,0,93116
SP3-03564,ok,reserve,986,984,492,0,0
SP3-03565,deficit,none,0,0,0,0,557602
SP3-03566,ok,reserve,9967,0,0,0,0
SP3-03567,deficit,none,0,0,0,0,16360509
SP3-03568,ok,reserve,5997,5996,2379,618,0
SP3-03569,ok,reserve,37393,0,0,37392,0
SP3-03570,ok,reserve,50979,0,38237,12740,0
SP3-03571,deficit,none,0,0,0,0,0
SP3-03572,ok,debt,0,6252,2044,2122,164388
SP3-03573,deficit,none,0,0,0,0,0
SP3-03574,deficit,none,0,0,0,0,5988807
SP3-03575,ok,reserve,2701,2700,1350,0,0
SP3-03576,deficit,none,0,0,0,0,0
SP3-03577,ok,debt,7458,14919,2486,0,131687
SP3-03578,ok,goals+,0,0,260418,354051,579536
SP3-03579,ok,goals+,0,0,212792,319190,6675123
SP3-03580,ok,reserve,716,0,178,536,275258
SP3-03581,ok,reserve,64012,0,0,0,0
SP3-03582,ok,reserve,1259,0,0,0,0
SP3-03583,ok,reserve,19474,8346,0,0,0
SP3-03584,ok,reserve,5918,5916,0,2958,376284
SP3-03585,deficit,none,0,0,0,0,0
SP3-03586,deficit,none,0,0,0,0,0
SP3-03587,ok,reserve,351,350,175,0,24786
SP3-03588,deficit,none,0,0,0,0,144274
SP3-03589,deficit,none,0,0,0,0,41246
SP3-03590,ok,debt,34956659,69913321,11652219,0,418006970
SP3-03591,ok,reserve,10123,10121,5060,0,0
SP3-03592,ok,goals+,0,0,99404,27214,124724
SP3-03593,deficit,none,0,0,0,0,0
SP3-03594,ok,reserve,1602,1600,0,800,0
SP3-03595,ok,reserve,20075,0,0,20074,0
SP3-03596,ok,debt,7705,15412,2568,0,131687
SP3-03597,deficit,none,0,0,0,0,0
SP3-03598,ok,goals+,0,0,10937,3250,73764
SP3-03599,invalid,none,0,0,0,0,0
SP3-03600,ok,reserve,26997,11569,0,0,0
SP3-03601,invalid,none,0,0,0,0,0
SP3-03602,ok,goals+,0,0,54288,122783,7678610
SP3-03603,ok,reserve,15424,15423,7711,0,0
SP3-03604,deficit,none,0,0,0,0,0
SP3-03605,ok,reserve,12899,12898,0,0,0
SP3-03606,deficit,none,0,0,0,0,392642
SP3-03607,ok,debt,3765,7531,1255,0,341005
SP3-03608,ok,debt,61,124,20,0,15141
SP3-03609,ok,reserve,21302,0,21302,0,0
SP3-03610,deficit,none,0,0,0,0,0
SP3-10111,invalid,none,0,0,0,0,0
SP3-03612,deficit,none,0,0,0,0,0
